datetime,B1905
2018-05-16,3399.0
2018-05-17,3430.0
2018-05-18,3410.0
2018-05-21,3391.0
2018-05-22,3390.0
2018-05-23,3402.0
2018-05-24,3455.0
2018-05-25,3430.0
2018-05-28,3431.0
2018-05-29,3459.0
2018-05-30,3466.0
2018-05-31,3425.0
2018-06-01,3445.0
2018-06-04,3450.0
2018-06-05,3416.0
2018-06-07,3399.0
2018-06-08,3332.0
2018-06-11,3359.0
2018-06-12,3354.0
2018-06-13,3352.0
2018-06-14,3367.0
2018-06-15,3362.0
2018-06-19,3328.0
2018-06-20,3333.0
2018-06-21,3318.0
2018-06-22,3303.0
2018-06-25,3330.0
2018-06-26,3342.0
2018-06-27,3360.0
2018-06-28,3351.0
2018-06-29,3383.0
2018-07-02,3391.0
2018-07-03,3366.0
2018-07-04,3336.0
2018-07-05,3346.0
2018-07-06,3327.0
2018-07-09,3342.0
2018-07-10,3320.0
2018-07-11,3318.0
2018-07-12,3305.0
2018-07-13,3285.0
2018-07-16,3298.0
2018-07-17,3324.0
2018-07-18,3316.0
2018-07-19,3329.0
2018-07-20,3344.0
2018-07-23,3357.0
2018-07-24,3347.0
2018-07-25,3379.0
2018-07-26,3393.0
2018-07-27,3376.0
2018-07-30,3410.0
2018-07-31,3398.0
2018-08-01,3360.0
2018-08-02,3365.0
2018-08-03,3335.0
2018-08-06,3349.0
2018-08-07,3381.0
2018-08-08,3472.0
2018-08-09,3446.0
2018-08-10,3460.0
2018-08-13,3399.0
2018-08-14,3413.0
2018-08-15,3405.0
2018-08-16,3353.0
2018-08-17,3339.0
2018-08-20,3340.0
2018-08-21,3349.0
2018-08-22,3369.0
2018-08-23,3288.0
2018-08-24,3306.0
2018-08-27,3226.0
2018-08-28,3245.0
2018-08-29,3228.0
2018-08-30,3252.0
2018-08-31,3225.0
2018-09-03,3227.0
2018-09-04,3217.0
2018-09-05,3221.0
2018-09-06,3235.0
2018-09-07,3229.0
2018-09-10,3273.0
2018-09-11,3265.0
2018-09-12,3214.0
2018-09-13,3200.0
2018-09-14,3211.0
2018-09-17,3226.0
2018-09-18,3229.0
2018-09-19,3218.0
2018-09-20,3209.0
2018-09-21,3211.0
2018-09-25,3255.0
2018-09-26,3270.0
2018-09-27,3259.0
2018-09-28,3269.0
2018-10-08,3337.0
2018-10-09,3375.0
2018-10-10,3361.0
2018-10-11,3324.0
2018-10-12,3346.0
2018-10-15,3333.0
2018-10-16,3349.0
2018-10-17,3362.0
2018-10-18,3333.0
2018-10-19,3322.0
2018-10-22,3308.0
2018-10-23,3301.0
2018-10-24,3308.0
2018-10-25,3303.0
2018-10-26,3299.0
2018-10-29,3254.0
2018-10-30,3207.0
2018-10-31,3223.0
2018-11-01,3205.0
2018-11-02,3154.0
2018-11-05,3186.0
2018-11-06,3186.0
2018-11-07,3194.0
2018-11-08,3160.0
2018-11-09,3154.0
2018-11-12,3153.0
2018-11-13,3166.0
2018-11-14,3170.0
2018-11-15,3162.0
2018-11-16,3209.0
2018-11-19,3191.0
2018-11-20,3161.0
2018-11-21,3179.0
2018-11-22,3153.0
2018-11-23,3113.0
2018-11-26,3061.0
2018-11-27,3052.0
2018-11-28,3078.0
2018-11-29,3080.0
2018-11-30,3087.0
2018-12-03,3092.0
2018-12-04,3045.0
2018-12-05,3080.0
2018-12-06,3080.0
2018-12-07,3066.0
2018-12-10,3047.0
2018-12-11,3033.0
2018-12-12,3042.0
2018-12-13,3055.0
2018-12-14,3015.0
2018-12-17,3015.0
2018-12-18,3023.0
2018-12-19,3029.0
2018-12-20,3034.0
2018-12-21,3015.0
2018-12-24,2982.0
2018-12-25,2966.0
2018-12-26,2966.0
2018-12-27,2950.0
2018-12-28,2928.0
2019-01-02,2951.0
2019-01-03,2947.0
2019-01-04,2978.0
2019-01-07,2977.0
2019-01-08,2986.0
2019-01-09,2974.0
2019-01-10,2971.0
2019-01-11,2939.0
2019-01-14,2901.0
2019-01-15,2898.0
2019-01-16,2869.0
2019-01-17,2869.0
2019-01-18,2886.0
2019-01-21,2912.0
2019-01-22,2913.0
2019-01-23,2909.0
2019-01-24,2927.0
2019-01-25,2922.0
2019-01-28,2939.0
2019-01-29,2919.0
2019-01-30,2912.0
2019-01-31,2956.0
2019-02-01,2953.0
2019-02-11,2996.0
2019-02-12,2985.0
2019-02-13,2987.0
2019-02-14,2975.0
2019-02-15,2937.0
2019-02-18,2944.0
2019-02-19,2950.0
2019-02-20,2900.0
2019-02-21,2894.0
2019-02-22,2905.0
2019-02-25,2889.0
2019-02-26,2872.0
2019-02-27,2842.0
2019-02-28,2848.0
2019-03-01,2879.0
2019-03-04,2859.0
2019-03-05,2864.0
2019-03-06,2878.0
2019-03-07,2883.0
2019-03-08,2883.0
2019-03-11,2881.0
2019-03-12,2860.0
2019-03-13,2878.0
2019-03-14,2907.0
2019-03-15,2903.0
2019-03-18,2874.0
2019-03-19,2869.0
2019-03-20,2865.0
2019-03-21,2881.0
2019-03-22,2887.0
2019-03-25,2867.0
2019-03-26,2865.0
2019-03-27,2871.0
2019-03-28,2810.0
2019-03-29,2785.0
2019-04-01,2793.0
2019-04-02,2810.0
2019-04-03,2821.0
2019-04-04,2824.0
2019-04-08,2822.0
2019-04-09,2818.0
2019-04-10,2803.0
2019-04-11,2777.0
2019-04-12,2750.0
2019-04-15,2764.0
2019-04-16,2760.0
2019-04-17,2753.0
2019-04-18,2732.0
2019-04-19,2705.0
2019-04-23,2677.0
2019-04-24,2690.0
2019-04-25,2695.0
2019-04-26,2682.0
2019-04-29,2696.0
2019-04-30,2680.0
2019-05-06,2519.0
2019-05-07,2750.0
2019-05-08,2849.0
2019-05-09,2835.0
2019-05-10,2948.0
2019-05-13,2930.0
2019-05-14,2942.0
2019-05-15,2688.0
2019-05-16,2822.0
2019-05-17,2908.0
