datetime,OI2609
2025-09-15,9440.0
2025-09-16,9512.0
2025-09-17,9456.0
2025-09-18,9415.0
2025-09-19,9489.0
2025-09-22,9541.0
2025-09-23,9400.0
2025-09-24,9352.0
2025-09-25,9566.0
2025-09-26,9542.0
2025-09-29,9455.0
2025-09-30,9397.0
2025-10-09,9584.0
2025-10-10,9487.0
2025-10-13,9482.0
2025-10-14,9364.0
2025-10-15,9408.0
2025-10-16,9402.0
2025-10-17,9384.0
2025-10-20,9454.0
2025-10-21,9421.0
2025-10-22,9390.0
2025-10-23,9297.0
2025-10-24,9321.0
2025-10-27,9309.0
2025-10-28,9305.0
2025-10-29,9158.0
2025-10-30,9202.0
2025-10-31,9138.0
2025-11-03,9088.0
2025-11-04,9073.0
2025-11-05,9069.0
2025-11-06,9149.0
2025-11-07,9099.0
2025-11-10,9156.0
2025-11-11,9286.0
2025-11-12,9312.0
2025-11-13,9396.0
2025-11-14,9330.0
2025-11-17,9357.0
2025-11-18,9395.0
2025-11-19,9394.0
2025-11-20,9363.0
2025-11-21,9379.0
2025-11-24,9372.0
2025-11-25,9435.0
2025-11-26,9479.0
2025-11-27,9478.0
2025-11-28,9459.0
2025-12-01,9439.0
2025-12-02,9432.0
2025-12-03,9441.0
2025-12-04,9400.0
2025-12-05,9371.0
2025-12-08,9250.0
2025-12-09,9145.0
2025-12-10,9106.0
2025-12-11,9218.0
2025-12-12,9268.0
2025-12-15,9148.0
2025-12-16,9022.0
2025-12-17,8937.0
2025-12-18,8948.0
2025-12-19,8746.0
2025-12-22,8868.0
2025-12-23,8848.0
2025-12-24,8938.0
2025-12-25,8942.0
2025-12-26,9014.0
2025-12-29,8997.0
2025-12-30,9019.0
2025-12-31,9028.0
2026-01-05,9009.0
2026-01-06,9078.0
2026-01-07,9081.0
2026-01-08,8943.0
2026-01-09,9021.0
2026-01-12,8962.0
2026-01-13,8986.0
2026-01-14,8930.0
2026-01-15,8814.0
2026-01-16,9010.0
2026-01-19,8923.0
2026-01-20,8975.0
2026-01-21,8938.0
2026-01-22,8973.0
2026-01-23,8963.0
2026-01-26,9255.0
2026-01-27,9265.0
2026-01-28,9271.0
2026-01-29,9377.0
2026-01-30,9287.0
2026-02-02,9064.0
2026-02-03,9135.0
2026-02-04,9178.0
2026-02-05,9086.0
2026-02-06,9090.0
2026-02-09,9103.0
2026-02-10,9075.0
2026-02-11,9103.0
2026-02-12,9024.0
2026-02-13,9010.0
2026-02-24,9171.0
2026-02-25,9225.0
2026-02-26,9164.0
2026-02-27,9179.0
2026-03-02,9330.0
2026-03-03,9410.0
2026-03-04,9401.0
2026-03-05,9415.0
2026-03-06,9561.0
2026-03-09,9832.0
2026-03-10,9620.0
2026-03-11,9661.0
2026-03-12,9667.0
2026-03-13,9703.0
2026-03-16,9829.0
2026-03-17,9699.0
2026-03-18,9639.0
2026-03-19,9708.0
2026-03-20,9743.0
2026-03-23,9831.0
2026-03-24,9705.0
2026-03-25,9619.0
2026-03-26,9738.0
2026-03-27,9780.0
2026-03-30,9793.0
2026-03-31,9791.0
2026-04-01,9643.0
2026-04-02,9750.0
2026-04-03,9693.0
2026-04-07,9709.0
2026-04-08,9409.0
2026-04-09,9425.0
2026-04-10,9440.0
2026-04-13,9415.0
2026-04-14,9414.0
2026-04-15,9414.0
2026-04-16,9403.0
2026-04-17,9460.0
2026-04-20,9514.0
2026-04-21,9581.0
2026-04-22,9662.0
2026-04-23,9648.0
2026-04-24,9697.0
2026-04-27,9715.0
2026-04-28,9780.0
2026-04-29,9900.0
2026-04-30,9913.0
2026-05-06,9935.0
2026-05-07,9882.0
2026-05-08,9755.0
2026-05-11,9757.0
2026-05-12,9694.0
2026-05-13,9665.0
2026-05-14,9681.0
2026-05-15,9537.0
2026-05-18,9577.0
2026-05-19,9789.0
2026-05-20,9864.0
2026-05-21,9726.0
2026-05-22,9625.0
2026-05-25,9625.0
2026-05-26,9626.0
2026-05-27,9672.0
2026-05-28,9886.0
2026-05-29,9906.0
2026-06-01,9933.0
2026-06-02,9990.0
2026-06-03,10353.0
2026-06-04,10312.0
2026-06-05,9990.0
2026-06-08,10011.0
