datetime,SM2109
2020-09-15,6272.0
2020-09-16,6258.0
2020-09-17,6252.0
2020-09-18,6248.0
2020-09-21,6166.0
2020-09-22,6156.0
2020-09-23,6070.0
2020-09-24,6068.0
2020-09-25,6094.0
2020-09-28,6100.0
2020-09-29,6090.0
2020-09-30,6038.0
2020-10-09,6040.0
2020-10-12,6168.0
2020-10-13,6134.0
2020-10-14,6136.0
2020-10-15,6134.0
2020-10-16,6236.0
2020-10-19,6220.0
2020-10-20,6200.0
2020-10-21,6218.0
2020-10-22,6086.0
2020-10-23,6064.0
2020-10-26,6032.0
2020-10-27,6058.0
2020-10-28,6082.0
2020-10-29,6072.0
2020-10-30,6082.0
2020-11-02,6114.0
2020-11-03,6136.0
2020-11-04,6126.0
2020-11-05,6132.0
2020-11-06,6096.0
2020-11-09,6230.0
2020-11-10,6150.0
2020-11-11,6210.0
2020-11-12,6220.0
2020-11-13,6230.0
2020-11-16,6144.0
2020-11-17,6108.0
2020-11-18,6090.0
2020-11-19,6116.0
2020-11-20,6110.0
2020-11-23,6142.0
2020-11-24,6254.0
2020-11-25,6236.0
2020-11-26,6228.0
2020-11-27,6254.0
2020-11-30,6302.0
2020-12-01,6248.0
2020-12-02,6302.0
2020-12-03,6294.0
2020-12-04,6408.0
2020-12-07,6400.0
2020-12-08,6378.0
2020-12-09,6356.0
2020-12-10,6442.0
2020-12-11,6360.0
2020-12-14,6490.0
2020-12-15,6532.0
2020-12-16,6592.0
2020-12-17,6612.0
2020-12-18,6776.0
2020-12-21,6882.0
2020-12-22,6676.0
2020-12-23,6822.0
2020-12-24,6776.0
2020-12-25,6828.0
2020-12-28,6770.0
2020-12-29,6720.0
2020-12-30,6818.0
2020-12-31,6688.0
2021-01-04,6806.0
2021-01-05,6948.0
2021-01-06,7126.0
2021-01-07,7388.0
2021-01-08,7412.0
2021-01-11,7520.0
2021-01-12,7368.0
2021-01-13,7482.0
2021-01-14,7432.0
2021-01-15,7252.0
2021-01-18,7390.0
2021-01-19,7392.0
2021-01-20,7440.0
2021-01-21,7208.0
2021-01-22,7062.0
2021-01-25,7136.0
2021-01-26,6984.0
2021-01-27,6960.0
2021-01-28,6906.0
2021-01-29,6736.0
