datetime,CY2609
2025-09-16,20530.0
2025-09-19,20240.0
2025-09-22,19990.0
2025-10-13,19745.0
2025-10-20,19900.0
2025-10-22,20085.0
2025-10-23,19970.0
2025-10-31,20085.0
2025-11-05,19930.0
2025-11-06,20075.0
2025-11-24,20020.0
2025-11-28,20125.0
2025-12-01,20095.0
2025-12-02,20110.0
2025-12-03,20005.0
2025-12-04,20085.0
2025-12-11,20170.0
2025-12-15,20220.0
2025-12-17,20230.0
2025-12-23,20245.0
2025-12-24,20310.0
2025-12-26,20750.0
2025-12-29,20590.0
2025-12-31,20660.0
2026-01-05,20785.0
2026-01-06,20695.0
2026-01-07,21050.0
2026-01-08,20910.0
2026-01-09,20970.0
2026-01-12,20870.0
2026-01-13,20975.0
2026-01-14,21035.0
2026-01-15,20905.0
2026-01-16,20675.0
2026-01-20,20680.0
2026-01-21,20625.0
2026-01-23,20815.0
2026-01-28,21090.0
2026-01-29,21030.0
2026-01-30,21035.0
2026-02-02,20505.0
2026-02-03,20750.0
2026-02-04,20690.0
2026-02-05,20620.0
2026-02-06,20625.0
2026-02-09,20600.0
2026-02-10,20615.0
2026-02-11,20690.0
2026-02-12,20770.0
2026-02-13,20585.0
2026-02-24,21140.0
2026-02-25,21225.0
2026-02-26,21275.0
2026-02-27,21295.0
2026-03-02,21150.0
2026-03-03,21090.0
2026-03-04,21110.0
2026-03-05,21155.0
2026-03-06,21210.0
2026-03-09,21350.0
2026-03-10,21255.0
2026-03-11,21440.0
2026-03-12,21575.0
2026-03-13,21490.0
2026-03-16,21475.0
2026-03-17,21550.0
2026-03-18,21235.0
2026-03-19,21250.0
2026-03-20,21420.0
2026-03-23,21410.0
2026-03-24,21430.0
2026-03-25,21670.0
2026-03-26,21690.0
2026-03-27,21610.0
2026-03-30,21685.0
2026-03-31,21650.0
2026-04-01,21575.0
2026-04-02,21615.0
2026-04-03,21680.0
2026-04-07,21495.0
2026-04-08,21570.0
2026-04-09,21670.0
2026-04-10,21945.0
2026-04-13,21810.0
2026-04-14,21895.0
2026-04-15,21865.0
2026-04-16,22200.0
2026-04-17,22220.0
2026-04-20,22205.0
2026-04-21,22255.0
2026-04-22,22460.0
2026-04-23,22435.0
2026-04-24,22320.0
2026-04-27,22515.0
2026-04-28,22530.0
2026-04-29,22470.0
2026-04-30,22545.0
2026-05-06,22710.0
2026-05-07,22625.0
2026-05-08,22330.0
2026-05-11,22320.0
2026-05-12,22330.0
2026-05-13,22445.0
2026-05-14,22420.0
2026-05-15,22085.0
2026-05-18,22130.0
2026-05-19,22190.0
2026-05-20,22165.0
2026-05-21,22065.0
2026-05-22,22070.0
2026-05-25,22145.0
2026-05-26,22300.0
2026-05-27,22240.0
2026-05-28,22360.0
2026-05-29,22390.0
2026-06-01,22680.0
2026-06-02,22705.0
2026-06-03,22670.0
2026-06-04,22510.0
2026-06-05,22360.0
2026-06-08,22210.0
