datetime,J2401
2023-01-17,2608.5
2023-01-18,2665.5
2023-01-19,2655.0
2023-01-20,2668.5
2023-01-30,2658.0
2023-01-31,2611.5
2023-02-01,2561.0
2023-02-02,2567.5
2023-02-03,2543.5
2023-02-06,2528.0
2023-02-07,2530.0
2023-02-08,2585.0
2023-02-09,2580.0
2023-02-10,2544.5
2023-02-13,2508.5
2023-02-14,2501.5
2023-02-15,2499.5
2023-02-16,2563.0
2023-02-17,2610.0
2023-02-20,2607.0
2023-02-21,2645.0
2023-02-22,2650.0
2023-02-23,2631.5
2023-02-24,2700.0
2023-02-27,2694.5
2023-02-28,2645.0
2023-03-01,2690.5
2023-03-02,2705.0
2023-03-03,2720.5
2023-03-06,2669.0
2023-03-07,2676.5
2023-03-08,2665.5
2023-03-09,2656.0
2023-03-10,2657.0
2023-03-13,2691.5
2023-03-14,2636.5
2023-03-15,2584.0
2023-03-16,2541.0
2023-03-17,2564.0
2023-03-20,2546.0
2023-03-21,2510.0
2023-03-22,2514.0
2023-03-23,2491.5
2023-03-24,2525.5
2023-03-27,2509.0
2023-03-28,2473.5
2023-03-29,2479.0
2023-03-30,2494.5
2023-03-31,2530.0
2023-04-03,2450.0
2023-04-04,2416.0
2023-04-06,2379.0
2023-04-07,2368.0
2023-04-10,2308.5
2023-04-11,2319.0
2023-04-12,2289.0
2023-04-13,2252.5
2023-04-14,2260.5
2023-04-17,2262.0
2023-04-18,2293.0
2023-04-19,2280.0
2023-04-20,2227.5
2023-04-21,2196.0
2023-04-24,2172.0
2023-04-25,2159.0
2023-04-26,2140.5
2023-04-27,2114.5
2023-04-28,2095.0
2023-05-04,2046.5
2023-05-05,2079.0
2023-05-08,2165.0
2023-05-09,2113.0
2023-05-10,2102.5
2023-05-11,2061.0
2023-05-12,2085.5
2023-05-15,2134.5
2023-05-16,2139.5
2023-05-17,2181.0
2023-05-18,2170.5
2023-05-19,2100.0
2023-05-22,2042.5
2023-05-23,2053.5
2023-05-24,2014.0
2023-05-25,1941.0
2023-05-26,1953.0
2023-05-29,1916.5
2023-05-30,1879.5
2023-05-31,1870.5
2023-06-01,1916.5
2023-06-02,1958.0
2023-06-05,1953.0
2023-06-06,1976.5
2023-06-07,1957.5
2023-06-08,1971.5
2023-06-09,2020.5
2023-06-12,1984.0
2023-06-13,2051.0
2023-06-14,2078.0
2023-06-15,2069.0
2023-06-16,2114.0
2023-06-19,2085.0
2023-06-20,2085.5
2023-06-21,2087.0
2023-06-26,1995.0
2023-06-27,2053.5
2023-06-28,2042.5
2023-06-29,2048.0
2023-06-30,2075.5
2023-07-03,2060.0
2023-07-04,2045.0
2023-07-05,2033.0
2023-07-06,2078.0
2023-07-07,2028.0
2023-07-10,2039.0
2023-07-11,2099.5
2023-07-12,2125.0
2023-07-13,2137.0
2023-07-14,2169.0
2023-07-17,2121.5
2023-07-18,2190.5
2023-07-19,2201.0
2023-07-20,2244.0
2023-07-21,2236.5
2023-07-24,2201.0
2023-07-25,2223.0
2023-07-26,2258.0
2023-07-27,2240.0
2023-07-28,2226.0
2023-07-31,2210.5
2023-08-01,2255.0
2023-08-02,2241.0
2023-08-03,2139.5
2023-08-04,2152.5
2023-08-07,2139.5
2023-08-08,2110.0
2023-08-09,2140.0
2023-08-10,2113.5
2023-08-11,2140.5
2023-08-14,2092.0
2023-08-15,2111.5
2023-08-16,2073.5
2023-08-17,2118.0
2023-08-18,2119.5
2023-08-21,2176.5
2023-08-22,2241.5
2023-08-23,2263.5
2023-08-24,2225.5
2023-08-25,2241.0
2023-08-28,2201.0
2023-08-29,2177.0
2023-08-30,2234.5
2023-08-31,2250.0
2023-09-01,2324.0
2023-09-04,2362.0
2023-09-05,2375.0
2023-09-06,2380.0
2023-09-07,2360.5
2023-09-08,2304.0
2023-09-11,2404.5
2023-09-12,2431.5
2023-09-13,2416.5
2023-09-14,2449.0
2023-09-15,2481.5
2023-09-18,2518.0
2023-09-19,2504.5
2023-09-20,2550.0
2023-09-21,2470.5
2023-09-22,2512.0
2023-09-25,2472.0
2023-09-26,2387.0
2023-09-27,2387.5
2023-09-28,2539.5
2023-10-09,2499.5
2023-10-10,2351.5
2023-10-11,2349.0
2023-10-12,2379.0
2023-10-13,2352.0
2023-10-16,2461.5
2023-10-17,2431.0
2023-10-18,2347.0
2023-10-19,2343.5
2023-10-20,2316.5
2023-10-23,2301.0
2023-10-24,2349.0
2023-10-25,2439.5
2023-10-26,2419.0
2023-10-27,2462.5
2023-10-30,2475.0
2023-10-31,2453.0
2023-11-01,2441.0
2023-11-02,2421.5
2023-11-03,2496.0
2023-11-06,2511.5
2023-11-07,2513.0
2023-11-08,2550.5
2023-11-09,2539.0
2023-11-10,2596.0
2023-11-13,2594.0
2023-11-14,2595.0
2023-11-15,2597.0
2023-11-16,2685.5
2023-11-17,2649.0
2023-11-20,2668.0
2023-11-21,2625.0
2023-11-22,2644.0
2023-11-23,2621.0
2023-11-24,2717.5
2023-11-27,2739.0
2023-11-28,2703.5
2023-11-29,2676.0
2023-11-30,2631.5
2023-12-01,2658.0
