datetime,J2205
2021-05-20,2398.0
2021-05-21,2386.0
2021-05-24,2259.5
2021-05-25,2301.5
2021-05-26,2289.0
2021-05-27,2300.5
2021-05-28,2325.5
2021-05-31,2403.0
2021-06-01,2451.0
2021-06-02,2498.0
2021-06-03,2585.0
2021-06-04,2430.0
2021-06-07,2440.0
2021-06-08,2471.0
2021-06-09,2517.5
2021-06-10,2482.5
2021-06-11,2564.0
2021-06-15,2566.5
2021-06-16,2535.5
2021-06-17,2580.0
2021-06-18,2530.0
2021-06-21,2439.5
2021-06-22,2510.0
2021-06-23,2548.0
2021-06-24,2545.0
2021-06-25,2551.0
2021-06-28,2470.5
2021-06-29,2432.0
2021-06-30,2462.0
2021-07-01,2432.0
2021-07-02,2460.0
2021-07-05,2479.5
2021-07-06,2430.0
2021-07-07,2453.0
2021-07-08,2358.0
2021-07-09,2388.0
2021-07-12,2393.0
2021-07-13,2385.0
2021-07-14,2396.0
2021-07-15,2456.0
2021-07-16,2530.0
2021-07-19,2515.5
2021-07-20,2551.0
2021-07-21,2559.5
2021-07-22,2570.0
2021-07-23,2576.0
2021-07-26,2647.5
2021-07-27,2625.0
2021-07-28,2655.0
2021-07-29,2691.5
2021-07-30,2676.0
2021-08-02,2612.0
2021-08-03,2530.5
2021-08-04,2596.0
2021-08-05,2600.0
2021-08-06,2628.0
2021-08-09,2651.5
2021-08-10,2731.0
2021-08-11,2821.5
2021-08-12,2719.5
2021-08-13,2729.0
2021-08-16,2725.5
2021-08-17,2749.0
2021-08-18,2656.5
2021-08-19,2654.5
2021-08-20,2647.0
2021-08-23,2843.0
2021-08-24,2866.5
2021-08-25,3040.0
2021-08-26,2956.0
2021-08-27,2926.0
2021-08-30,2920.0
2021-08-31,2901.5
2021-09-01,2850.0
2021-09-02,2997.0
2021-09-03,2957.0
2021-09-06,3029.0
2021-09-07,3180.0
2021-09-08,3177.0
2021-09-09,3410.0
2021-09-10,3220.0
2021-09-13,3091.5
2021-09-14,3017.0
2021-09-15,2932.0
2021-09-16,2828.0
2021-09-17,2800.5
2021-09-22,2996.0
2021-09-23,3042.0
2021-09-24,2869.0
2021-09-27,2915.0
2021-09-28,3059.5
2021-09-29,2987.0
2021-09-30,3185.0
2021-10-08,3185.5
2021-10-11,3266.0
2021-10-12,3288.0
2021-10-13,3312.0
2021-10-14,3370.0
2021-10-15,3584.0
2021-10-18,3789.0
2021-10-19,3774.5
2021-10-20,3458.5
2021-10-21,3140.0
2021-10-22,2896.0
2021-10-25,2928.0
2021-10-26,2946.0
2021-10-27,2663.5
2021-10-28,2553.5
2021-10-29,2535.0
2021-11-01,2467.0
2021-11-02,2388.0
2021-11-03,2540.5
2021-11-04,2417.5
2021-11-05,2393.5
2021-11-08,2428.0
2021-11-09,2392.0
2021-11-10,2349.5
2021-11-11,2522.0
2021-11-12,2446.0
2021-11-15,2363.0
2021-11-16,2385.0
2021-11-17,2402.0
2021-11-18,2354.0
