datetime,SA2505
2024-05-20,2136.0
2024-05-21,2128.0
2024-05-22,2240.0
2024-05-23,2183.0
2024-05-24,2187.0
2024-05-27,2212.0
2024-05-28,2191.0
2024-05-29,2234.0
2024-05-30,2170.0
2024-05-31,2154.0
2024-06-03,2050.0
2024-06-04,2088.0
2024-06-05,2051.0
2024-06-06,2060.0
2024-06-07,2054.0
2024-06-11,2020.0
2024-06-12,2029.0
2024-06-13,2024.0
2024-06-14,2037.0
2024-06-17,2016.0
2024-06-18,1994.0
2024-06-19,1996.0
2024-06-20,2040.0
2024-06-21,2048.0
2024-06-24,1981.0
2024-06-25,1975.0
2024-06-26,2012.0
2024-06-27,1976.0
2024-06-28,2037.0
2024-07-01,2052.0
2024-07-02,2077.0
2024-07-03,2077.0
2024-07-04,2085.0
2024-07-05,2028.0
2024-07-08,1988.0
2024-07-09,1992.0
2024-07-10,1927.0
2024-07-11,1941.0
2024-07-12,1942.0
2024-07-15,1934.0
2024-07-16,1908.0
2024-07-17,1901.0
2024-07-18,1903.0
2024-07-19,1893.0
2024-07-22,1874.0
2024-07-23,1855.0
2024-07-24,1866.0
2024-07-25,1846.0
2024-07-26,1830.0
2024-07-29,1786.0
2024-07-30,1755.0
2024-07-31,1777.0
2024-08-01,1766.0
2024-08-02,1824.0
2024-08-05,1802.0
2024-08-06,1766.0
2024-08-07,1765.0
2024-08-08,1773.0
2024-08-09,1761.0
2024-08-12,1720.0
2024-08-13,1689.0
2024-08-14,1618.0
2024-08-15,1616.0
2024-08-16,1611.0
2024-08-19,1628.0
2024-08-20,1654.0
2024-08-21,1694.0
2024-08-22,1612.0
2024-08-23,1596.0
2024-08-26,1625.0
2024-08-27,1669.0
2024-08-28,1626.0
2024-08-29,1649.0
2024-08-30,1659.0
2024-09-02,1571.0
2024-09-03,1565.0
2024-09-04,1531.0
2024-09-05,1474.0
2024-09-06,1463.0
2024-09-09,1436.0
2024-09-10,1395.0
2024-09-11,1455.0
2024-09-12,1425.0
2024-09-13,1399.0
2024-09-18,1397.0
2024-09-19,1417.0
2024-09-20,1380.0
2024-09-23,1398.0
2024-09-24,1483.0
2024-09-25,1516.0
2024-09-26,1568.0
2024-09-27,1636.0
2024-09-30,1768.0
2024-10-08,1572.0
2024-10-09,1581.0
2024-10-10,1579.0
2024-10-11,1604.0
2024-10-14,1620.0
2024-10-15,1691.0
2024-10-16,1653.0
2024-10-17,1552.0
2024-10-18,1574.0
2024-10-21,1588.0
2024-10-22,1612.0
2024-10-23,1598.0
2024-10-24,1643.0
2024-10-25,1606.0
2024-10-28,1652.0
2024-10-29,1623.0
2024-10-30,1660.0
2024-10-31,1676.0
2024-11-01,1649.0
2024-11-04,1628.0
2024-11-05,1644.0
2024-11-06,1623.0
2024-11-07,1643.0
2024-11-08,1618.0
2024-11-11,1587.0
2024-11-12,1596.0
2024-11-13,1612.0
2024-11-14,1594.0
2024-11-15,1570.0
2024-11-18,1576.0
2024-11-19,1572.0
2024-11-20,1557.0
2024-11-21,1588.0
2024-11-22,1563.0
2024-11-25,1581.0
2024-11-26,1575.0
2024-11-27,1584.0
2024-11-28,1577.0
2024-11-29,1566.0
2024-12-02,1571.0
2024-12-03,1556.0
2024-12-04,1505.0
2024-12-05,1503.0
2024-12-06,1514.0
2024-12-09,1492.0
2024-12-10,1511.0
2024-12-11,1523.0
2024-12-12,1524.0
2024-12-13,1492.0
2024-12-16,1463.0
2024-12-17,1462.0
2024-12-18,1434.0
2024-12-19,1462.0
2024-12-20,1462.0
2024-12-23,1452.0
2024-12-24,1486.0
2024-12-25,1467.0
2024-12-26,1465.0
2024-12-27,1451.0
2024-12-30,1443.0
2024-12-31,1433.0
2025-01-02,1444.0
2025-01-03,1416.0
2025-01-06,1416.0
2025-01-07,1404.0
2025-01-08,1386.0
2025-01-09,1408.0
2025-01-10,1404.0
2025-01-13,1427.0
2025-01-14,1461.0
2025-01-15,1452.0
2025-01-16,1479.0
2025-01-17,1511.0
2025-01-20,1489.0
2025-01-21,1486.0
2025-01-22,1484.0
2025-01-23,1491.0
2025-01-24,1508.0
2025-01-27,1481.0
2025-02-05,1448.0
2025-02-06,1433.0
2025-02-07,1454.0
2025-02-10,1463.0
2025-02-11,1455.0
2025-02-12,1470.0
2025-02-13,1425.0
2025-02-14,1458.0
2025-02-17,1514.0
2025-02-18,1505.0
2025-02-19,1504.0
2025-02-20,1532.0
2025-02-21,1515.0
2025-02-24,1523.0
2025-02-25,1497.0
2025-02-26,1507.0
2025-02-27,1556.0
2025-02-28,1569.0
2025-03-03,1548.0
2025-03-04,1522.0
2025-03-05,1466.0
2025-03-06,1469.0
2025-03-07,1438.0
2025-03-10,1434.0
2025-03-11,1431.0
2025-03-12,1432.0
2025-03-13,1441.0
2025-03-14,1447.0
2025-03-17,1430.0
2025-03-18,1417.0
2025-03-19,1419.0
2025-03-20,1431.0
2025-03-21,1410.0
2025-03-24,1449.0
2025-03-25,1439.0
2025-03-26,1427.0
2025-03-27,1418.0
2025-03-28,1393.0
2025-03-31,1373.0
2025-04-01,1388.0
2025-04-02,1394.0
2025-04-03,1381.0
2025-04-07,1358.0
2025-04-08,1324.0
2025-04-09,1313.0
2025-04-10,1320.0
2025-04-11,1327.0
2025-04-14,1339.0
2025-04-15,1331.0
2025-04-16,1322.0
2025-04-17,1319.0
2025-04-18,1286.0
2025-04-21,1289.0
2025-04-22,1274.0
2025-04-23,1322.0
2025-04-24,1332.0
2025-04-25,1321.0
2025-04-28,1319.0
2025-04-29,1329.0
2025-04-30,1292.0
2025-05-06,1281.0
2025-05-07,1296.0
2025-05-08,1295.0
2025-05-09,1302.0
2025-05-12,1291.0
2025-05-13,1262.0
2025-05-14,1296.0
2025-05-15,1285.0
2025-05-16,1264.0
2025-05-19,1285.0
