datetime,PF2505
2024-05-23,7584.0
2024-05-24,7652.0
2024-05-27,7650.0
2024-05-29,7644.0
2024-05-30,7682.0
2024-05-31,7606.0
2024-06-03,7568.0
2024-06-04,7530.0
2024-06-05,7516.0
2024-06-11,7576.0
2024-06-13,7560.0
2024-06-17,7492.0
2024-06-18,7498.0
2024-06-19,7516.0
2024-06-20,7528.0
2024-06-21,7514.0
2024-06-24,7586.0
2024-06-25,7628.0
2024-06-26,7588.0
2024-06-27,7584.0
2024-06-28,7584.0
2024-07-01,7584.0
2024-07-03,7668.0
2024-07-04,7656.0
2024-07-05,7608.0
2024-07-08,7590.0
2024-07-09,7584.0
2024-07-10,7544.0
2024-07-11,7574.0
2024-07-12,7582.0
2024-07-15,7568.0
2024-07-16,7544.0
2024-07-17,7530.0
2024-07-19,7520.0
2024-07-22,7468.0
2024-07-23,7464.0
2024-07-24,7408.0
2024-07-25,7384.0
2024-07-26,7410.0
2024-07-29,7392.0
2024-07-30,7352.0
2024-07-31,7400.0
2024-08-02,7460.0
2024-08-05,7340.0
2024-08-06,7298.0
2024-08-07,7242.0
2024-08-08,7258.0
2024-08-09,7246.0
2024-08-12,7250.0
2024-08-13,7282.0
2024-08-14,7278.0
2024-08-15,7162.0
2024-08-16,7220.0
2024-08-19,7080.0
2024-08-20,7102.0
2024-08-21,7158.0
2024-08-22,7102.0
2024-08-23,7072.0
2024-08-26,7172.0
2024-08-27,7222.0
2024-08-28,7152.0
2024-08-29,7144.0
2024-08-30,7148.0
2024-09-02,6940.0
2024-09-03,6956.0
2024-09-04,6898.0
2024-09-05,6816.0
2024-09-06,6792.0
2024-09-09,6742.0
2024-09-10,6584.0
2024-09-11,6586.0
2024-09-12,6664.0
2024-09-13,6740.0
2024-09-18,6598.0
2024-09-19,6726.0
2024-09-20,6668.0
2024-09-23,6614.0
2024-09-24,6734.0
2024-09-25,6780.0
2024-09-26,6740.0
2024-09-27,6848.0
2024-09-30,7038.0
2024-10-08,7190.0
2024-10-09,7168.0
2024-10-10,7104.0
2024-10-11,7134.0
2024-10-14,7098.0
2024-10-15,6980.0
2024-10-16,6930.0
2024-10-17,6820.0
2024-10-18,6898.0
2024-10-21,6826.0
2024-10-22,6888.0
2024-10-23,6926.0
2024-10-24,6898.0
2024-10-25,6906.0
2024-10-28,6902.0
2024-10-29,6808.0
2024-10-30,6800.0
2024-10-31,6842.0
2024-11-01,6836.0
2024-11-04,6822.0
2024-11-05,6840.0
2024-11-06,6756.0
2024-11-07,6910.0
2024-11-08,6928.0
2024-11-11,6920.0
2024-11-12,6900.0
2024-11-13,6982.0
2024-11-14,6946.0
2024-11-15,6866.0
2024-11-18,6886.0
2024-11-19,6860.0
2024-11-20,6952.0
2024-11-21,6926.0
2024-11-22,6908.0
2024-11-25,6880.0
2024-11-26,6858.0
2024-11-27,6862.0
2024-11-28,6800.0
2024-11-29,6866.0
2024-12-02,6902.0
2024-12-03,6888.0
2024-12-04,6884.0
2024-12-05,6804.0
2024-12-06,6810.0
2024-12-09,6774.0
2024-12-10,6834.0
2024-12-11,6878.0
2024-12-12,6906.0
2024-12-13,6940.0
2024-12-16,7032.0
2024-12-17,7036.0
2024-12-18,7004.0
2024-12-19,6956.0
2024-12-20,6928.0
2024-12-23,6952.0
2024-12-24,6894.0
2024-12-25,6898.0
2024-12-26,6856.0
2024-12-27,6806.0
2024-12-30,6826.0
2024-12-31,6844.0
2025-01-02,6914.0
2025-01-03,6898.0
2025-01-06,6910.0
2025-01-07,6852.0
2025-01-08,6828.0
2025-01-09,6988.0
2025-01-10,6956.0
2025-01-13,7094.0
2025-01-14,7094.0
2025-01-15,7144.0
2025-01-16,7222.0
2025-01-17,7180.0
2025-01-20,7108.0
2025-01-21,7140.0
2025-01-22,7102.0
2025-01-23,7016.0
2025-01-24,6942.0
2025-01-27,6906.0
2025-02-05,6890.0
2025-02-06,6896.0
2025-02-07,6990.0
2025-02-10,7048.0
2025-02-11,7078.0
2025-02-12,7090.0
2025-02-13,6990.0
2025-02-14,7012.0
2025-02-17,7024.0
2025-02-18,7016.0
2025-02-19,7014.0
2025-02-20,7004.0
2025-02-21,6970.0
2025-02-24,6944.0
2025-02-25,6914.0
2025-02-26,6848.0
2025-02-27,6850.0
2025-02-28,6850.0
2025-03-03,6852.0
2025-03-04,6744.0
2025-03-05,6720.0
2025-03-06,6702.0
2025-03-07,6716.0
2025-03-10,6660.0
2025-03-11,6624.0
2025-03-12,6564.0
2025-03-13,6608.0
2025-03-14,6670.0
2025-03-17,6642.0
2025-03-18,6650.0
2025-03-19,6620.0
2025-03-20,6612.0
2025-03-21,6594.0
2025-03-24,6602.0
2025-03-25,6556.0
2025-03-26,6630.0
2025-03-27,6648.0
2025-03-28,6646.0
2025-03-31,6590.0
2025-04-01,6662.0
2025-04-02,6630.0
2025-04-03,6482.0
2025-04-07,6154.0
2025-04-08,5932.0
2025-04-09,5810.0
2025-04-10,6086.0
2025-04-11,6098.0
2025-04-14,6000.0
2025-04-15,5926.0
2025-04-16,5826.0
2025-04-17,5902.0
2025-04-18,5908.0
2025-04-21,5954.0
2025-04-22,5922.0
2025-04-23,6012.0
2025-04-24,5968.0
2025-04-25,5988.0
2025-04-28,6126.0
2025-04-29,6142.0
2025-04-30,6088.0
2025-05-06,6054.0
2025-05-07,6200.0
2025-05-08,6184.0
2025-05-09,6240.0
2025-05-12,6362.0
2025-05-13,6428.0
2025-05-16,6300.0
2025-05-19,6400.0
