datetime,CY2009
2019-09-25,21685.0
2019-09-30,22000.0
2019-10-17,22835.0
2019-12-17,21775.0
2019-12-31,22425.0
2020-01-03,22440.0
2020-01-06,22595.0
2020-01-07,22715.0
2020-01-08,22700.0
2020-01-13,22915.0
2020-01-14,22750.0
2020-01-21,22455.0
2020-02-04,21505.0
2020-02-06,21850.0
2020-02-13,21830.0
2020-02-17,22460.0
2020-02-18,21910.0
2020-02-19,21920.0
2020-02-20,21990.0
2020-02-21,21850.0
2020-02-24,21575.0
2020-02-25,21560.0
2020-02-26,21500.0
2020-02-27,21320.0
2020-02-28,20790.0
2020-03-02,21150.0
2020-03-03,21195.0
2020-03-04,21175.0
2020-03-05,21515.0
2020-03-06,21285.0
2020-03-09,20805.0
2020-03-10,21120.0
2020-03-11,21070.0
2020-03-12,20850.0
2020-03-13,20375.0
2020-03-16,20100.0
2020-03-17,20070.0
2020-03-18,20055.0
2020-03-19,19560.0
2020-03-20,19425.0
2020-03-23,18680.0
2020-03-24,18510.0
2020-03-25,19090.0
2020-03-26,18420.0
2020-03-27,18460.0
2020-03-30,17920.0
2020-03-31,18170.0
2020-04-01,18065.0
2020-04-02,18305.0
2020-04-03,18105.0
2020-04-07,18700.0
2020-04-08,18940.0
2020-04-09,19090.0
2020-04-10,19045.0
2020-04-13,18925.0
2020-04-14,18905.0
2020-04-15,18930.0
2020-04-16,18835.0
2020-04-17,18795.0
2020-04-20,18740.0
2020-04-21,18275.0
2020-04-22,18370.0
2020-04-23,18980.0
2020-04-24,18695.0
2020-04-27,18580.0
2020-04-28,18460.0
2020-04-29,18510.0
2020-04-30,18755.0
2020-05-06,18470.0
2020-05-07,18840.0
2020-05-08,18950.0
2020-05-11,18930.0
2020-05-12,18840.0
2020-05-13,18870.0
2020-05-14,18780.0
2020-05-15,18970.0
2020-05-18,19220.0
2020-05-19,19370.0
2020-05-20,19340.0
2020-05-21,19360.0
2020-05-22,19160.0
2020-05-25,19330.0
2020-05-26,19390.0
2020-05-27,19340.0
2020-05-28,19350.0
2020-05-29,19145.0
2020-06-01,19315.0
2020-06-02,19360.0
2020-06-03,19465.0
2020-06-04,19395.0
2020-06-05,19545.0
2020-06-08,19475.0
2020-06-09,19600.0
2020-06-10,19525.0
2020-06-11,19465.0
2020-06-12,19330.0
2020-06-15,19020.0
2020-06-16,19155.0
2020-06-17,19185.0
2020-06-18,19280.0
2020-06-19,19295.0
2020-06-22,19105.0
2020-06-23,19060.0
2020-06-24,19030.0
2020-06-29,19045.0
2020-06-30,19010.0
2020-07-01,19095.0
2020-07-02,19185.0
2020-07-03,19280.0
2020-07-06,19440.0
2020-07-07,19280.0
2020-07-08,19320.0
2020-07-09,19500.0
2020-07-10,19425.0
2020-07-13,19550.0
2020-07-14,19330.0
2020-07-15,19410.0
2020-07-16,19325.0
2020-07-17,19305.0
2020-07-20,19265.0
2020-07-21,19305.0
2020-07-22,19230.0
2020-07-23,19065.0
2020-07-24,18925.0
2020-07-27,19015.0
2020-07-28,18990.0
2020-07-29,19030.0
2020-07-30,19220.0
2020-07-31,18990.0
2020-08-03,18805.0
2020-08-04,18640.0
2020-08-05,18360.0
2020-08-06,18485.0
2020-08-07,18385.0
2020-08-10,18680.0
2020-08-11,18580.0
2020-08-12,18620.0
2020-08-13,18545.0
2020-08-14,18365.0
2020-08-17,18470.0
2020-08-18,18360.0
2020-08-19,18120.0
2020-08-20,18050.0
2020-08-21,17730.0
2020-08-24,17630.0
2020-08-25,17460.0
2020-08-26,17445.0
2020-08-27,17380.0
2020-08-28,17530.0
2020-08-31,17450.0
2020-09-01,17670.0
2020-09-02,17560.0
2020-09-03,17360.0
2020-09-04,17260.0
2020-09-07,17400.0
2020-09-08,17355.0
2020-09-09,16810.0
2020-09-10,17260.0
2020-09-11,17385.0
2020-09-14,17250.0
