datetime,SM2601
2025-01-16,6722.0
2025-01-17,6798.0
2025-01-20,6800.0
2025-01-21,6720.0
2025-01-22,6716.0
2025-01-23,6698.0
2025-01-24,6774.0
2025-01-27,6784.0
2025-02-05,6700.0
2025-02-06,7040.0
2025-02-07,7010.0
2025-02-10,6840.0
2025-02-11,6582.0
2025-02-12,6496.0
2025-02-13,6494.0
2025-02-14,6400.0
2025-02-17,6440.0
2025-02-18,6512.0
2025-02-19,6514.0
2025-02-20,6570.0
2025-02-21,6514.0
2025-02-24,6538.0
2025-02-25,6434.0
2025-02-26,6472.0
2025-02-27,6450.0
2025-02-28,6444.0
2025-03-03,6448.0
2025-03-04,6440.0
2025-03-05,6450.0
2025-03-06,6472.0
2025-03-07,6480.0
2025-03-10,6444.0
2025-03-11,6448.0
2025-03-12,6426.0
2025-03-13,6400.0
2025-03-14,6406.0
2025-03-17,6310.0
2025-03-18,6300.0
2025-03-19,6246.0
2025-03-20,6238.0
2025-03-21,6206.0
2025-03-24,6244.0
2025-03-25,6234.0
2025-03-26,6262.0
2025-03-27,6256.0
2025-03-28,6216.0
2025-03-31,6204.0
2025-04-01,6274.0
2025-04-02,6280.0
2025-04-03,6282.0
2025-04-07,6168.0
2025-04-08,6122.0
2025-04-09,6058.0
2025-04-10,6112.0
2025-04-11,6122.0
2025-04-14,6118.0
2025-04-15,6058.0
2025-04-16,6008.0
2025-04-17,5996.0
2025-04-18,5994.0
2025-04-21,6012.0
2025-04-22,5906.0
2025-04-23,5988.0
2025-04-24,5912.0
2025-04-25,5890.0
2025-04-28,5896.0
2025-04-29,5854.0
2025-04-30,5836.0
2025-05-06,5640.0
2025-05-07,5676.0
2025-05-08,5816.0
2025-05-09,5802.0
2025-05-12,5914.0
2025-05-13,5868.0
2025-05-14,5918.0
2025-05-15,5926.0
2025-05-16,5932.0
2025-05-19,5910.0
2025-05-20,5846.0
2025-05-21,5848.0
2025-05-22,6030.0
2025-05-23,5780.0
2025-05-26,5728.0
2025-05-27,5678.0
2025-05-28,5648.0
2025-05-29,5576.0
2025-05-30,5518.0
2025-06-03,5454.0
2025-06-04,5542.0
2025-06-05,5514.0
2025-06-06,5562.0
2025-06-09,5584.0
2025-06-10,5570.0
2025-06-11,5516.0
2025-06-12,5462.0
2025-06-13,5508.0
2025-06-16,5588.0
2025-06-17,5560.0
2025-06-18,5588.0
2025-06-19,5612.0
2025-06-20,5646.0
2025-06-23,5648.0
2025-06-24,5608.0
2025-06-25,5684.0
2025-06-26,5710.0
2025-06-27,5704.0
2025-06-30,5674.0
2025-07-01,5662.0
2025-07-02,5762.0
2025-07-03,5752.0
2025-07-04,5692.0
2025-07-07,5698.0
2025-07-08,5704.0
2025-07-09,5758.0
2025-07-10,5844.0
2025-07-11,5786.0
2025-07-14,5822.0
2025-07-15,5822.0
2025-07-16,5794.0
2025-07-17,5832.0
2025-07-18,5826.0
2025-07-21,5964.0
2025-07-22,6084.0
2025-07-23,5988.0
2025-07-24,6020.0
2025-07-25,6478.0
2025-07-28,6102.0
2025-07-29,6286.0
2025-07-30,6208.0
2025-07-31,6028.0
2025-08-01,6036.0
2025-08-04,6058.0
2025-08-05,6110.0
2025-08-06,6194.0
2025-08-07,6160.0
2025-08-08,6144.0
2025-08-11,6198.0
2025-08-12,6206.0
2025-08-13,6162.0
2025-08-14,6144.0
2025-08-15,6114.0
2025-08-18,6120.0
2025-08-19,5914.0
2025-08-20,5836.0
2025-08-21,5838.0
2025-08-22,5832.0
2025-08-25,5898.0
2025-08-26,5862.0
2025-08-27,5832.0
2025-08-28,5842.0
2025-08-29,5792.0
2025-09-01,5736.0
2025-09-02,5744.0
2025-09-03,5732.0
2025-09-04,5730.0
2025-09-05,5844.0
2025-09-08,5840.0
2025-09-09,5838.0
2025-09-10,5854.0
2025-09-11,5838.0
2025-09-12,5832.0
2025-09-15,5906.0
2025-09-16,5944.0
2025-09-17,5990.0
2025-09-18,5970.0
2025-09-19,5964.0
2025-09-22,5870.0
2025-09-23,5882.0
2025-09-24,5916.0
2025-09-25,5938.0
2025-09-26,5848.0
2025-09-29,5820.0
2025-09-30,5758.0
2025-10-09,5768.0
2025-10-10,5760.0
2025-10-13,5746.0
2025-10-14,5738.0
2025-10-15,5746.0
2025-10-16,5754.0
2025-10-17,5718.0
2025-10-20,5738.0
2025-10-21,5746.0
2025-10-22,5810.0
2025-10-23,5818.0
2025-10-24,5772.0
2025-10-27,5802.0
2025-10-28,5790.0
2025-10-29,5852.0
2025-10-30,5842.0
2025-10-31,5772.0
2025-11-03,5794.0
2025-11-04,5754.0
2025-11-05,5776.0
2025-11-06,5798.0
2025-11-07,5760.0
2025-11-10,5820.0
2025-11-11,5764.0
2025-11-12,5762.0
2025-11-13,5756.0
2025-11-14,5748.0
2025-11-17,5792.0
2025-11-18,5680.0
2025-11-19,5642.0
2025-11-20,5614.0
2025-11-21,5606.0
2025-11-24,5630.0
2025-11-25,5636.0
2025-11-26,5630.0
2025-11-27,5626.0
2025-11-28,5612.0
2025-12-01,5724.0
2025-12-02,5722.0
2025-12-03,5724.0
2025-12-04,5778.0
2025-12-05,5746.0
2025-12-08,5728.0
2025-12-09,5726.0
2025-12-10,5718.0
2025-12-11,5698.0
2025-12-12,5714.0
2025-12-15,5740.0
2025-12-16,5718.0
2025-12-17,5736.0
2025-12-18,5754.0
2025-12-19,5770.0
2025-12-22,5796.0
2025-12-23,5786.0
2025-12-24,5790.0
2025-12-25,5806.0
2025-12-26,5802.0
2025-12-29,5820.0
2025-12-30,5906.0
2025-12-31,5882.0
2026-01-05,5848.0
2026-01-06,5876.0
2026-01-07,5986.0
2026-01-08,5858.0
2026-01-09,5872.0
2026-01-12,5912.0
2026-01-13,5864.0
2026-01-14,5872.0
2026-01-15,5828.0
2026-01-16,5834.0
