datetime,SF2409
2024-02-06,6568.0
2024-02-07,6568.0
2024-02-08,6668.0
2024-02-19,6644.0
2024-02-20,6658.0
2024-02-21,6674.0
2024-02-22,6726.0
2024-02-23,6708.0
2024-02-26,6694.0
2024-02-27,6708.0
2024-02-28,6732.0
2024-02-29,6746.0
2024-03-01,6752.0
2024-03-04,6714.0
2024-03-05,6690.0
2024-03-06,6676.0
2024-03-07,6682.0
2024-03-08,6682.0
2024-03-11,6592.0
2024-03-12,6618.0
2024-03-13,6600.0
2024-03-14,6576.0
2024-03-15,6514.0
2024-03-18,6566.0
2024-03-19,6610.0
2024-03-20,6600.0
2024-03-21,6614.0
2024-03-22,6576.0
2024-03-25,6584.0
2024-03-26,6484.0
2024-03-27,6436.0
2024-03-28,6440.0
2024-03-29,6472.0
2024-04-01,6538.0
2024-04-02,6554.0
2024-04-03,6538.0
2024-04-08,6614.0
2024-04-09,6636.0
2024-04-10,6612.0
2024-04-11,6624.0
2024-04-12,6664.0
2024-04-15,6670.0
2024-04-16,6664.0
2024-04-17,6710.0
2024-04-18,6816.0
2024-04-19,6824.0
2024-04-22,6886.0
2024-04-23,6738.0
2024-04-24,6824.0
2024-04-25,6902.0
2024-04-26,6880.0
2024-04-29,6878.0
2024-04-30,7048.0
2024-05-06,7040.0
2024-05-07,7062.0
2024-05-08,7036.0
2024-05-09,7164.0
2024-05-10,7144.0
2024-05-13,7190.0
2024-05-14,7136.0
2024-05-15,7190.0
2024-05-16,7364.0
2024-05-17,7322.0
2024-05-20,7396.0
2024-05-21,7312.0
2024-05-22,7306.0
2024-05-23,7152.0
2024-05-24,7400.0
2024-05-27,7384.0
2024-05-28,7262.0
2024-05-29,7292.0
2024-05-30,7824.0
2024-05-31,8108.0
2024-06-03,7428.0
2024-06-04,7318.0
2024-06-05,7172.0
2024-06-06,7302.0
2024-06-07,7302.0
2024-06-11,7316.0
2024-06-12,7240.0
2024-06-13,7102.0
2024-06-14,7114.0
2024-06-17,7022.0
2024-06-18,7058.0
2024-06-19,7122.0
2024-06-20,7118.0
2024-06-21,7036.0
2024-06-24,6914.0
2024-06-25,6902.0
2024-06-26,6918.0
2024-06-27,6884.0
2024-06-28,6890.0
2024-07-01,6972.0
2024-07-02,6982.0
2024-07-03,7032.0
2024-07-04,7018.0
2024-07-05,6894.0
2024-07-08,6818.0
2024-07-09,6740.0
2024-07-10,6672.0
2024-07-11,6750.0
2024-07-12,6682.0
2024-07-15,6702.0
2024-07-16,6686.0
2024-07-17,6672.0
2024-07-18,6694.0
2024-07-19,6630.0
2024-07-22,6668.0
2024-07-23,6652.0
2024-07-24,6728.0
2024-07-25,6752.0
2024-07-26,6756.0
2024-07-29,6802.0
2024-07-30,6596.0
2024-07-31,6662.0
2024-08-01,6704.0
2024-08-02,6922.0
2024-08-05,6992.0
2024-08-06,7020.0
2024-08-07,6866.0
2024-08-08,6506.0
2024-08-09,6540.0
2024-08-12,6502.0
2024-08-13,6432.0
2024-08-14,6394.0
2024-08-15,6338.0
2024-08-16,6326.0
2024-08-19,6350.0
2024-08-20,6354.0
2024-08-21,6414.0
2024-08-22,6358.0
2024-08-23,6322.0
2024-08-26,6390.0
2024-08-27,6376.0
2024-08-28,6390.0
2024-08-29,6382.0
2024-08-30,6354.0
2024-09-02,6226.0
2024-09-03,6166.0
2024-09-04,6152.0
2024-09-05,6134.0
2024-09-06,6090.0
2024-09-09,6020.0
2024-09-10,5984.0
2024-09-11,6024.0
2024-09-12,6070.0
2024-09-13,6028.0
