d,c
2021-01-18,943.0
2021-01-19,920.0
2021-01-20,933.5
2021-01-21,930.0
2021-01-22,919.0
2021-01-25,917.5
2021-01-26,906.0
2021-01-27,911.0
2021-01-28,863.0
2021-01-29,864.5
2021-02-01,851.0
2021-02-02,802.0
2021-02-03,796.0
2021-02-04,822.0
2021-02-05,831.0
2021-02-08,846.0
2021-02-09,871.0
2021-02-10,876.5
2021-02-18,915.0
2021-02-19,930.0
2021-02-22,945.5
2021-02-23,928.5
2021-02-24,939.0
2021-02-25,936.0
2021-02-26,948.0
2021-03-01,945.0
2021-03-02,952.0
2021-03-03,961.0
2021-03-04,976.0
2021-03-05,945.0
2021-03-08,949.5
2021-03-09,862.5
2021-03-10,851.5
2021-03-11,893.5
2021-03-12,858.0
2021-03-15,831.5
2021-03-16,848.5
2021-03-17,846.0
2021-03-18,851.0
2021-03-19,805.0
2021-03-22,789.5
2021-03-23,803.0
2021-03-24,813.0
2021-03-25,832.5
2021-03-26,859.0
2021-03-29,900.5
2021-03-30,892.0
2021-03-31,857.5
2021-04-01,894.5
2021-04-02,904.5
2021-04-06,893.0
2021-04-07,915.5
2021-04-08,902.5
2021-04-09,898.0
2021-04-12,922.0
2021-04-13,926.5
2021-04-14,914.0
2021-04-15,944.5
2021-04-16,959.5
2021-04-19,973.0
2021-04-20,1007.5
2021-04-21,1009.5
2021-04-22,1002.0
2021-04-23,1013.0
2021-04-26,1053.0
2021-04-27,1074.5
2021-04-28,1049.0
2021-04-29,1040.0
2021-04-30,1005.5
2021-05-06,1094.0
2021-05-07,1142.0
2021-05-10,1230.0
2021-05-11,1213.0
2021-05-12,1241.0
2021-05-13,1106.0
2021-05-14,1065.0
2021-05-17,1089.0
2021-05-18,1124.0
2021-05-19,1074.0
2021-05-20,1033.5
2021-05-21,992.0
2021-05-24,961.5
2021-05-25,954.5
2021-05-26,899.0
2021-05-27,945.5
2021-05-28,963.0
2021-05-31,1005.5
2021-06-01,1063.5
2021-06-02,1063.5
2021-06-03,1091.5
2021-06-04,1065.5
2021-06-07,1018.5
2021-06-08,1032.0
2021-06-09,1060.0
2021-06-10,1061.0
2021-06-11,1123.0
2021-06-15,1106.0
2021-06-16,1079.5
2021-06-17,1102.0
2021-06-18,1075.0
2021-06-21,998.0
2021-06-22,1011.0
2021-06-23,1043.5
2021-06-24,1026.5
2021-06-25,1046.0
2021-06-28,1061.0
2021-06-29,1018.5
2021-06-30,1029.5
2021-07-01,1024.5
2021-07-02,1039.0
2021-07-05,1075.0
2021-07-06,1082.5
2021-07-07,1104.0
2021-07-08,1061.5
2021-07-09,1039.0
2021-07-12,1059.0
2021-07-13,1088.5
2021-07-14,1086.0
2021-07-15,1108.0
2021-07-16,1132.5
2021-07-19,1114.5
2021-07-20,1114.0
2021-07-21,1065.0
2021-07-22,1031.5
2021-07-23,1024.0
2021-07-26,1020.5
2021-07-27,992.5
2021-07-28,1007.5
2021-07-29,980.5
2021-07-30,922.0
2021-08-02,949.5
2021-08-03,946.0
2021-08-04,941.0
2021-08-05,888.5
2021-08-06,895.0
2021-08-09,852.5
2021-08-10,853.0
2021-08-11,871.5
2021-08-12,838.0
2021-08-13,841.5
2021-08-16,850.5
2021-08-17,834.0
2021-08-18,813.0
2021-08-19,762.5
2021-08-20,777.5
2021-08-23,757.0
2021-08-24,817.5
2021-08-25,802.5
2021-08-26,816.0
2021-08-27,840.0
2021-08-30,835.0
2021-08-31,808.0
2021-09-01,765.0
2021-09-02,773.5
2021-09-03,786.0
2021-09-06,723.0
2021-09-07,763.0
2021-09-08,747.0
2021-09-09,730.0
2021-09-10,732.5
2021-09-13,706.0
2021-09-14,711.0
2021-09-15,692.5
2021-09-16,670.5
2021-09-17,629.0
2021-09-22,668.5
2021-09-23,667.0
2021-09-24,684.5
2021-09-27,703.0
2021-09-28,678.0
2021-09-29,694.0
2021-09-30,721.5
2021-10-08,762.5
2021-10-11,797.5
2021-10-12,769.5
2021-10-13,731.0
2021-10-14,736.0
2021-10-15,723.5
2021-10-18,711.0
2021-10-19,707.0
2021-10-20,710.0
2021-10-21,650.5
2021-10-22,689.5
2021-10-25,688.5
2021-10-26,714.5
2021-10-27,707.0
2021-10-28,683.5
2021-10-29,637.5
2021-11-01,618.5
2021-11-02,565.5
2021-11-03,589.5
2021-11-04,582.5
2021-11-05,560.5
2021-11-08,570.5
2021-11-09,561.0
2021-11-10,536.5
2021-11-11,570.5
2021-11-12,546.5
2021-11-15,539.0
2021-11-16,540.5
2021-11-17,538.5
2021-11-18,511.5
2021-11-19,536.0
2021-11-22,558.0
2021-11-23,587.0
2021-11-24,616.5
2021-11-25,611.5
2021-11-26,575.5
2021-11-29,614.5
2021-11-30,609.5
2021-12-01,624.0
2021-12-02,601.0
2021-12-03,597.0
2021-12-06,591.5
2021-12-07,643.0
2021-12-08,646.0
2021-12-09,639.0
2021-12-10,635.0
2021-12-13,677.5
2021-12-14,660.5
2021-12-15,666.5
2021-12-16,679.0
2021-12-17,681.5
2021-12-20,673.5
2021-12-21,690.0
2021-12-22,689.5
2021-12-23,687.0
2021-12-24,708.0
2021-12-27,686.5
2021-12-28,680.0
2021-12-29,674.0
2021-12-30,681.0
2021-12-31,633.0
2022-01-04,694.0
2022-01-05,691.0
2022-01-06,702.5
2022-01-07,705.5
2022-01-10,700.0
2022-01-11,700.0
2022-01-12,735.5
2022-01-13,735.0
2022-01-14,736.0
2022-01-17,695.0
