datetime,JM2101
2020-09-22,1271.5
2020-09-23,1271.5
2020-09-24,1258.5
2020-09-25,1244.0
2020-09-28,1264.5
2020-09-29,1276.5
2020-09-30,1271.5
2020-10-09,1321.0
2020-10-12,1343.5
2020-10-13,1350.0
2020-10-14,1349.5
2020-10-15,1342.5
2020-10-16,1335.0
2020-10-19,1327.5
2020-10-20,1347.5
2020-10-21,1349.0
2020-10-22,1355.0
2020-10-23,1346.5
2020-10-26,1343.5
2020-10-27,1348.0
2020-10-28,1340.0
2020-10-29,1357.5
2020-10-30,1355.5
2020-11-02,1365.5
2020-11-03,1336.0
2020-11-04,1310.5
2020-11-05,1306.5
2020-11-06,1304.0
2020-11-09,1311.0
2020-11-10,1308.0
2020-11-11,1354.5
2020-11-12,1369.0
2020-11-13,1369.0
2020-11-16,1332.0
2020-11-17,1317.0
2020-11-18,1321.5
2020-11-19,1312.0
2020-11-20,1321.0
2020-11-23,1364.5
2020-11-24,1405.5
2020-11-25,1424.5
2020-11-26,1426.0
2020-11-27,1431.5
2020-11-30,1424.0
2020-12-01,1474.0
2020-12-02,1535.0
2020-12-03,1521.5
2020-12-04,1520.0
2020-12-07,1530.5
2020-12-08,1524.0
2020-12-09,1619.5
2020-12-10,1601.5
2020-12-11,1521.5
2020-12-14,1505.5
2020-12-15,1512.0
2020-12-16,1519.5
2020-12-17,1506.5
2020-12-18,1535.5
2020-12-21,1592.5
2020-12-22,1552.0
2020-12-23,1553.0
2020-12-24,1570.0
2020-12-25,1610.0
2020-12-28,1607.0
2020-12-29,1546.0
2020-12-30,1507.0
2020-12-31,1529.5
2021-01-04,1650.0
2021-01-05,1568.0
2021-01-07,1568.0
2021-01-08,1639.0
2021-01-11,1580.0
2021-01-12,1576.0
2021-01-13,1470.5
2021-01-14,1400.0
2021-01-15,1686.5
