datetime,OI2409
2023-09-15,8806.0
2023-09-18,8760.0
2023-09-19,8568.0
2023-09-20,8601.0
2023-09-21,8427.0
2023-09-22,8538.0
2023-09-25,8484.0
2023-09-26,8448.0
2023-09-27,8550.0
2023-09-28,8678.0
2023-10-09,8568.0
2023-10-10,8447.0
2023-10-11,8455.0
2023-10-12,8568.0
2023-10-13,8736.0
2023-10-16,8758.0
2023-10-17,8758.0
2023-10-18,8715.0
2023-10-19,8642.0
2023-10-20,8433.0
2023-10-23,8445.0
2023-10-24,8266.0
2023-10-25,8250.0
2023-10-26,8390.0
2023-10-27,8354.0
2023-10-30,8375.0
2023-10-31,8324.0
2023-11-01,8350.0
2023-11-02,8401.0
2023-11-03,8487.0
2023-11-06,8488.0
2023-11-07,8422.0
2023-11-08,8435.0
2023-11-09,8375.0
2023-11-10,8433.0
2023-11-13,8520.0
2023-11-14,8620.0
2023-11-15,8721.0
2023-11-16,8650.0
2023-11-17,8498.0
2023-11-20,8528.0
2023-11-21,8488.0
2023-11-22,8579.0
2023-11-23,8437.0
2023-11-24,8372.0
2023-11-27,8429.0
2023-11-28,8488.0
2023-11-29,8442.0
2023-11-30,8550.0
2023-12-01,8374.0
2023-12-04,8315.0
2023-12-05,8254.0
2023-12-06,8075.0
2023-12-07,8027.0
2023-12-08,8210.0
2023-12-11,8170.0
2023-12-12,8205.0
2023-12-13,8086.0
2023-12-14,8045.0
2023-12-15,8041.0
2023-12-18,8048.0
2023-12-19,8024.0
2023-12-20,7989.0
2023-12-21,8052.0
2023-12-22,8023.0
2023-12-25,8061.0
2023-12-26,8067.0
2023-12-27,8133.0
2023-12-28,8116.0
2023-12-29,7967.0
2024-01-02,7892.0
2024-01-03,7855.0
2024-01-04,7870.0
2024-01-05,7874.0
2024-01-08,7804.0
2024-01-09,7882.0
2024-01-10,7958.0
2024-01-11,7960.0
2024-01-12,7925.0
2024-01-15,7976.0
2024-01-16,7970.0
2024-01-17,7932.0
2024-01-18,7992.0
2024-01-19,8060.0
2024-01-22,7947.0
2024-01-23,8036.0
2024-01-24,8114.0
2024-01-25,8049.0
2024-01-26,7988.0
2024-01-29,7852.0
2024-01-30,7673.0
2024-01-31,7688.0
2024-02-01,7741.0
2024-02-02,7694.0
2024-02-05,7692.0
2024-02-06,7705.0
2024-02-07,7613.0
2024-02-08,7705.0
2024-02-19,7725.0
2024-02-20,7734.0
2024-02-21,7734.0
2024-02-22,7811.0
2024-02-23,7740.0
2024-02-26,7665.0
2024-02-27,7781.0
2024-02-28,7786.0
2024-02-29,7830.0
2024-03-01,7879.0
2024-03-04,7853.0
2024-03-05,7867.0
2024-03-06,8003.0
2024-03-07,8030.0
2024-03-08,8136.0
2024-03-11,8055.0
2024-03-12,8155.0
2024-03-13,8170.0
2024-03-14,8243.0
2024-03-15,8254.0
2024-03-18,8314.0
2024-03-19,8316.0
2024-03-20,8412.0
2024-03-21,8449.0
2024-03-22,8406.0
2024-03-25,8362.0
2024-03-26,8265.0
2024-03-27,8151.0
2024-03-28,8110.0
2024-03-29,8195.0
2024-04-01,8200.0
2024-04-02,8253.0
2024-04-03,8348.0
2024-04-08,8278.0
2024-04-09,8324.0
2024-04-10,8341.0
2024-04-11,8282.0
2024-04-12,8191.0
2024-04-15,8189.0
2024-04-16,8099.0
2024-04-17,8023.0
2024-04-18,8032.0
2024-04-19,8017.0
2024-04-22,8066.0
2024-04-23,8387.0
2024-04-24,8412.0
2024-04-25,8264.0
2024-04-26,8344.0
2024-04-29,8439.0
2024-04-30,8407.0
2024-05-06,8522.0
2024-05-07,8678.0
2024-05-08,8702.0
2024-05-09,8631.0
2024-05-10,8559.0
2024-05-13,8781.0
2024-05-14,8866.0
2024-05-15,8783.0
2024-05-16,8722.0
2024-05-17,8857.0
2024-05-20,8814.0
2024-05-21,8861.0
2024-05-22,8946.0
2024-05-23,8895.0
2024-05-24,8854.0
2024-05-27,8778.0
2024-05-28,8913.0
2024-05-29,9049.0
2024-05-30,8813.0
2024-05-31,8910.0
2024-06-03,8661.0
2024-06-04,8583.0
2024-06-05,8561.0
2024-06-06,8614.0
2024-06-07,8612.0
2024-06-11,8556.0
2024-06-12,8625.0
2024-06-13,8495.0
2024-06-14,8469.0
2024-06-17,8288.0
2024-06-18,8324.0
2024-06-19,8388.0
2024-06-20,8417.0
2024-06-21,8298.0
2024-06-24,8375.0
2024-06-25,8273.0
2024-06-26,8329.0
2024-06-27,8311.0
2024-06-28,8382.0
2024-07-01,8474.0
2024-07-02,8750.0
2024-07-03,8751.0
2024-07-04,8791.0
2024-07-05,8732.0
2024-07-08,8724.0
2024-07-09,8571.0
2024-07-10,8305.0
2024-07-11,8285.0
2024-07-12,8371.0
2024-07-15,8364.0
2024-07-16,8332.0
2024-07-17,8340.0
2024-07-18,8596.0
2024-07-19,8617.0
2024-07-22,8684.0
2024-07-23,8707.0
2024-07-24,8638.0
2024-07-25,8615.0
2024-07-26,8782.0
2024-07-29,8665.0
2024-07-30,8460.0
2024-07-31,8419.0
2024-08-01,8293.0
2024-08-02,8350.0
2024-08-05,8312.0
2024-08-06,8050.0
2024-08-07,8044.0
2024-08-08,8083.0
2024-08-09,8202.0
2024-08-12,8200.0
2024-08-13,7997.0
2024-08-14,7911.0
2024-08-15,7970.0
2024-08-16,7962.0
2024-08-19,8008.0
2024-08-20,8014.0
2024-08-21,8093.0
2024-08-22,8068.0
2024-08-23,8031.0
2024-08-26,8223.0
2024-08-27,8290.0
2024-08-28,8316.0
2024-08-29,8316.0
2024-08-30,8424.0
2024-09-02,8310.0
2024-09-03,8749.0
2024-09-04,8664.0
2024-09-05,8667.0
2024-09-06,8635.0
2024-09-09,8676.0
2024-09-10,8637.0
2024-09-11,8756.0
2024-09-12,8824.0
2024-09-13,9043.0
