datetime,OI1905
2018-05-16,6759.0
2018-05-17,6773.0
2018-05-18,6869.0
2018-05-21,6945.0
2018-05-22,7009.0
2018-05-23,7011.0
2018-05-24,7090.0
2018-05-25,7045.0
2018-05-28,7000.0
2018-05-29,7130.0
2018-05-30,7218.0
2018-05-31,7220.0
2018-06-01,7229.0
2018-06-04,7208.0
2018-06-05,7100.0
2018-06-06,7091.0
2018-06-07,7095.0
2018-06-08,7003.0
2018-06-11,6992.0
2018-06-12,6981.0
2018-06-13,6957.0
2018-06-14,6971.0
2018-06-15,7039.0
2018-06-19,6699.0
2018-06-20,6771.0
2018-06-21,6779.0
2018-06-22,6752.0
2018-06-25,6760.0
2018-06-26,6725.0
2018-06-27,6779.0
2018-06-28,6760.0
2018-06-29,6777.0
2018-07-02,6762.0
2018-07-03,6760.0
2018-07-04,6748.0
2018-07-05,6754.0
2018-07-06,6740.0
2018-07-09,6744.0
2018-07-10,6712.0
2018-07-11,6671.0
2018-07-12,6639.0
2018-07-13,6546.0
2018-07-16,6544.0
2018-07-17,6542.0
2018-07-18,6551.0
2018-07-19,6559.0
2018-07-20,6536.0
2018-07-23,6571.0
2018-07-24,6566.0
2018-07-25,6565.0
2018-07-26,6620.0
2018-07-27,6625.0
2018-07-30,6635.0
2018-07-31,6609.0
2018-08-01,6626.0
2018-08-02,6629.0
2018-08-03,6640.0
2018-08-06,6664.0
2018-08-07,6742.0
2018-08-08,6773.0
2018-08-09,6745.0
2018-08-10,6737.0
2018-08-13,6677.0
2018-08-14,6688.0
2018-08-15,6704.0
2018-08-16,6690.0
2018-08-17,6778.0
2018-08-20,6850.0
2018-08-21,6861.0
2018-08-22,6912.0
2018-08-23,6865.0
2018-08-24,6852.0
2018-08-27,6764.0
2018-08-28,6793.0
2018-08-29,6735.0
2018-08-30,6773.0
2018-08-31,6753.0
2018-09-03,6814.0
2018-09-04,6848.0
2018-09-05,6849.0
2018-09-06,6868.0
2018-09-07,6864.0
2018-09-10,6905.0
2018-09-11,6874.0
2018-09-12,6864.0
2018-09-13,6856.0
2018-09-14,6859.0
2018-09-17,6878.0
2018-09-18,6832.0
2018-09-19,6769.0
2018-09-20,6727.0
2018-09-21,6666.0
2018-09-25,6720.0
2018-09-26,6795.0
2018-09-27,6760.0
2018-09-28,6753.0
2018-10-08,6768.0
2018-10-09,6898.0
2018-10-10,6912.0
2018-10-11,6825.0
2018-10-12,6881.0
2018-10-15,6885.0
2018-10-16,6876.0
2018-10-17,6891.0
2018-10-18,6843.0
2018-10-19,6826.0
2018-10-22,6871.0
2018-10-23,6823.0
2018-10-24,6766.0
2018-10-25,6723.0
2018-10-26,6732.0
2018-10-29,6757.0
2018-10-30,6723.0
2018-10-31,6716.0
2018-11-01,6707.0
2018-11-02,6600.0
2018-11-05,6636.0
2018-11-06,6630.0
2018-11-07,6631.0
2018-11-08,6608.0
2018-11-09,6564.0
2018-11-12,6554.0
2018-11-13,6537.0
2018-11-14,6457.0
2018-11-15,6469.0
2018-11-16,6479.0
2018-11-19,6449.0
2018-11-20,6483.0
2018-11-21,6510.0
2018-11-22,6556.0
2018-11-23,6589.0
2018-11-26,6594.0
2018-11-27,6530.0
2018-11-28,6556.0
2018-11-29,6555.0
2018-11-30,6596.0
2018-12-03,6565.0
2018-12-04,6585.0
2018-12-05,6601.0
2018-12-06,6668.0
2018-12-07,6668.0
2018-12-10,6651.0
2018-12-11,6636.0
2018-12-12,6693.0
2018-12-13,6682.0
2018-12-14,6592.0
2018-12-17,6627.0
2018-12-18,6618.0
2018-12-19,6652.0
2018-12-20,6547.0
2018-12-21,6523.0
2018-12-24,6509.0
2018-12-25,6458.0
2018-12-26,6460.0
2018-12-27,6436.0
2018-12-28,6435.0
2019-01-02,6493.0
2019-01-03,6524.0
2019-01-04,6540.0
2019-01-07,6542.0
2019-01-08,6557.0
2019-01-09,6535.0
2019-01-10,6524.0
2019-01-11,6479.0
2019-01-14,6436.0
2019-01-15,6459.0
2019-01-16,6475.0
2019-01-17,6456.0
2019-01-18,6507.0
2019-01-21,6595.0
2019-01-22,6655.0
2019-01-23,6644.0
2019-01-24,6642.0
2019-01-25,6640.0
2019-01-28,6738.0
2019-01-29,6737.0
2019-01-30,6736.0
2019-01-31,6699.0
2019-02-01,6690.0
2019-02-11,6667.0
2019-02-12,6674.0
2019-02-13,6678.0
2019-02-14,6699.0
2019-02-15,6660.0
2019-02-18,6696.0
2019-02-19,6779.0
2019-02-20,6711.0
2019-02-21,6683.0
2019-02-22,6679.0
2019-02-25,6678.0
2019-02-26,6594.0
2019-02-27,6595.0
2019-02-28,6631.0
2019-03-01,6786.0
2019-03-04,6876.0
2019-03-05,6906.0
2019-03-06,7093.0
2019-03-07,7049.0
2019-03-08,7195.0
2019-03-11,7236.0
2019-03-12,7006.0
2019-03-13,6904.0
2019-03-14,6840.0
2019-03-15,6851.0
2019-03-18,6943.0
2019-03-19,6980.0
2019-03-20,6965.0
2019-03-21,6970.0
2019-03-22,7067.0
2019-03-25,7064.0
2019-03-26,7074.0
2019-03-27,7174.0
2019-03-28,6973.0
2019-03-29,6944.0
2019-04-01,6938.0
2019-04-02,6967.0
2019-04-03,7042.0
2019-04-04,7025.0
2019-04-08,7056.0
2019-04-09,7052.0
2019-04-10,7049.0
2019-04-11,7042.0
2019-04-12,7052.0
2019-04-15,7011.0
2019-04-16,7012.0
2019-04-17,7041.0
2019-04-18,7013.0
2019-04-19,7040.0
2019-04-23,7110.0
2019-04-24,7045.0
2019-04-25,7018.0
2019-04-26,6988.0
2019-04-29,6960.0
2019-04-30,6906.0
2019-05-06,6929.0
2019-05-07,7000.0
2019-05-08,6980.0
2019-05-09,6957.0
2019-05-10,6960.0
2019-05-13,6980.0
2019-05-14,6910.0
2019-05-15,6870.0
2019-05-16,6870.0
2019-05-17,6800.0
