datetime,TA2105
2020-10-29,3548.0
2020-10-30,3480.0
2020-11-02,3466.0
2020-11-03,3494.0
2020-11-04,3488.0
2020-11-05,3416.0
2020-11-06,3352.0
2020-11-09,3376.0
2020-11-10,3400.0
2020-11-11,3500.0
2020-11-12,3498.0
2020-11-13,3486.0
2020-11-16,3502.0
2020-11-17,3500.0
2020-11-18,3540.0
2020-11-19,3556.0
2020-11-20,3598.0
2020-11-23,3586.0
2020-11-24,3604.0
2020-11-25,3606.0
2020-11-26,3596.0
2020-11-27,3616.0
2020-11-30,3540.0
2020-12-01,3552.0
2020-12-02,3540.0
2020-12-03,3586.0
2020-12-04,3708.0
2020-12-07,3768.0
2020-12-08,3720.0
2020-12-09,3682.0
2020-12-10,3668.0
2020-12-11,3740.0
2020-12-14,3828.0
2020-12-15,3798.0
2020-12-16,3808.0
2020-12-17,3868.0
2020-12-18,3834.0
2020-12-21,3810.0
2020-12-22,3770.0
2020-12-23,3766.0
2020-12-24,3802.0
2020-12-25,3820.0
2020-12-28,3770.0
2020-12-29,3770.0
2020-12-30,3782.0
2020-12-31,3820.0
2021-01-04,3922.0
2021-01-05,3890.0
2021-01-06,3952.0
2021-01-07,4068.0
2021-01-08,4028.0
2021-01-11,3910.0
2021-01-12,3964.0
2021-01-13,4062.0
2021-01-14,4034.0
2021-01-15,4036.0
2021-01-18,3980.0
2021-01-19,3978.0
2021-01-20,3984.0
2021-01-21,3962.0
2021-01-22,3892.0
2021-01-25,3928.0
2021-01-26,3890.0
2021-01-27,3940.0
2021-01-28,3912.0
2021-01-29,4036.0
2021-02-01,4122.0
2021-02-02,4148.0
2021-02-03,4108.0
2021-02-04,4156.0
2021-02-05,4140.0
2021-02-08,4166.0
2021-02-09,4172.0
2021-02-10,4142.0
2021-02-18,4298.0
2021-02-19,4296.0
2021-02-22,4428.0
2021-02-23,4564.0
2021-02-24,4718.0
2021-02-25,4882.0
2021-02-26,4788.0
2021-03-01,4766.0
2021-03-02,4574.0
2021-03-03,4558.0
2021-03-04,4624.0
2021-03-05,4718.0
2021-03-08,4774.0
2021-03-09,4584.0
2021-03-10,4448.0
2021-03-11,4538.0
2021-03-12,4550.0
2021-03-15,4548.0
2021-03-16,4446.0
2021-03-17,4550.0
2021-03-18,4562.0
2021-03-19,4306.0
2021-03-22,4354.0
2021-03-23,4356.0
2021-03-24,4330.0
2021-03-25,4308.0
2021-03-26,4432.0
2021-03-29,4402.0
2021-03-30,4404.0
2021-03-31,4382.0
2021-04-01,4374.0
2021-04-02,4466.0
2021-04-06,4506.0
2021-04-07,4546.0
2021-04-08,4390.0
2021-04-09,4360.0
2021-04-12,4330.0
2021-04-13,4390.0
2021-04-14,4470.0
2021-04-15,4588.0
2021-04-16,4626.0
2021-04-19,4624.0
2021-04-20,4628.0
2021-04-21,4570.0
2021-04-22,4508.0
2021-04-23,4542.0
2021-04-26,4532.0
2021-04-27,4688.0
2021-04-28,4786.0
2021-04-29,4790.0
2021-04-30,4752.0
2021-05-06,4788.0
2021-05-07,4832.0
2021-05-10,4804.0
2021-05-11,4686.0
2021-05-12,4796.0
2021-05-13,4592.0
2021-05-14,4524.0
2021-05-17,4576.0
2021-05-18,4680.0
2021-05-19,4578.0
