d,c
2019-05-16,3298.0
2019-05-17,3321.0
2019-05-20,3297.0
2019-05-21,3393.0
2019-05-22,3382.0
2019-05-23,3362.0
2019-05-24,3373.0
2019-05-27,3333.0
2019-05-28,3343.0
2019-05-29,3337.0
2019-05-30,3317.0
2019-05-31,3306.0
2019-06-03,3282.0
2019-06-04,3306.0
2019-06-05,3310.0
2019-06-06,3301.0
2019-06-10,3291.0
2019-06-11,3352.0
2019-06-12,3327.0
2019-06-13,3336.0
2019-06-14,3332.0
2019-06-17,3305.0
2019-06-18,3323.0
2019-06-19,3363.0
2019-06-20,3391.0
2019-06-21,3438.0
2019-06-24,3503.0
2019-06-25,3537.0
2019-06-26,3538.0
2019-06-27,3522.0
2019-06-28,3563.0
2019-07-01,3599.0
2019-07-02,3562.0
2019-07-03,3554.0
2019-07-04,3556.0
2019-07-05,3529.0
2019-07-08,3527.0
2019-07-09,3556.0
2019-07-10,3541.0
2019-07-11,3549.0
2019-07-12,3531.0
2019-07-15,3577.0
2019-07-16,3583.0
2019-07-17,3601.0
2019-07-18,3542.0
2019-07-19,3578.0
2019-07-22,3538.0
2019-07-23,3543.0
2019-07-24,3515.0
2019-07-25,3542.0
2019-07-26,3514.0
2019-07-29,3491.0
2019-07-30,3483.0
2019-07-31,3500.0
2019-08-01,3490.0
2019-08-02,3454.0
2019-08-05,3422.0
2019-08-06,3402.0
2019-08-07,3429.0
2019-08-08,3406.0
2019-08-09,3405.0
2019-08-12,3425.0
2019-08-13,3416.0
2019-08-14,3427.0
2019-08-15,3434.0
2019-08-16,3417.0
2019-08-19,3416.0
2019-08-20,3389.0
2019-08-21,3381.0
2019-08-22,3374.0
2019-08-23,3377.0
2019-08-26,3322.0
2019-08-27,3256.0
2019-08-28,3279.0
2019-08-29,3243.0
2019-08-30,3293.0
2019-09-02,3343.0
2019-09-03,3324.0
2019-09-04,3336.0
2019-09-05,3318.0
2019-09-06,3270.0
2019-09-09,3374.0
2019-09-10,3369.0
2019-09-11,3361.0
2019-09-12,3401.0
2019-09-16,3414.0
2019-09-17,3395.0
2019-09-18,3375.0
2019-09-19,3294.0
2019-09-20,3265.0
2019-09-23,3361.0
2019-09-24,3355.0
2019-09-25,3368.0
2019-09-26,3318.0
2019-09-27,3300.0
2019-09-30,3321.0
2019-10-08,3283.0
2019-10-09,3289.0
2019-10-10,3268.0
2019-10-11,3243.0
2019-10-14,3226.0
2019-10-15,3214.0
2019-10-16,3182.0
2019-10-17,3193.0
2019-10-18,3180.0
2019-10-21,3173.0
2019-10-22,3193.0
2019-10-23,3192.0
2019-10-24,3231.0
2019-10-25,3238.0
2019-10-28,3219.0
2019-10-29,3240.0
2019-10-30,3245.0
2019-10-31,3234.0
2019-11-01,3239.0
