d,c
2019-01-16,1901.0
2019-01-17,1893.0
2019-01-18,1896.0
2019-01-21,1906.0
2019-01-22,1914.0
2019-01-23,1906.0
2019-01-24,1905.0
2019-01-25,1923.0
2019-01-28,1915.0
2019-01-29,1918.0
2019-01-30,1924.0
2019-01-31,1920.0
2019-02-01,1926.0
2019-02-11,1927.0
2019-02-12,1924.0
2019-02-13,1910.0
2019-02-14,1896.0
2019-02-15,1900.0
2019-02-18,1886.0
2019-02-19,1895.0
2019-02-20,1882.0
2019-02-21,1880.0
2019-02-22,1876.0
2019-02-25,1862.0
2019-02-26,1866.0
2019-02-27,1868.0
2019-02-28,1879.0
2019-03-01,1879.0
2019-03-04,1876.0
2019-03-05,1886.0
2019-03-06,1881.0
2019-03-07,1906.0
2019-03-08,1910.0
2019-03-11,1927.0
2019-03-12,1930.0
2019-03-13,1914.0
2019-03-14,1919.0
2019-03-15,1921.0
2019-03-18,1939.0
2019-03-19,1940.0
2019-03-20,1922.0
2019-03-21,1916.0
2019-03-22,1904.0
2019-03-25,1901.0
2019-03-26,1909.0
2019-03-27,1900.0
2019-03-28,1891.0
2019-03-29,1896.0
2019-04-01,1898.0
2019-04-02,1909.0
2019-04-03,1910.0
2019-04-04,1943.0
2019-04-08,1928.0
2019-04-09,1917.0
2019-04-10,1922.0
2019-04-11,1925.0
2019-04-12,1934.0
2019-04-15,1947.0
2019-04-16,1949.0
2019-04-17,1944.0
2019-04-18,1935.0
2019-04-19,1943.0
2019-04-23,1948.0
2019-04-24,1946.0
2019-04-25,1937.0
2019-04-26,1918.0
2019-04-29,1932.0
2019-04-30,1931.0
2019-05-06,1948.0
2019-05-07,1952.0
2019-05-08,1945.0
2019-05-09,1953.0
2019-05-10,1951.0
2019-05-13,1975.0
2019-05-14,1979.0
2019-05-15,1996.0
2019-05-16,2018.0
2019-05-17,2038.0
2019-05-20,2054.0
2019-05-21,2045.0
2019-05-22,2026.0
2019-05-23,2023.0
2019-05-24,2030.0
2019-05-27,2066.0
2019-05-28,2058.0
2019-05-29,2069.0
2019-05-30,2044.0
2019-05-31,2036.0
2019-06-03,2029.0
2019-06-04,2044.0
2019-06-05,2030.0
2019-06-06,2022.0
2019-06-10,2035.0
2019-06-11,2030.0
2019-06-12,2026.0
2019-06-13,2032.0
2019-06-14,2019.0
2019-06-17,2027.0
2019-06-18,2019.0
2019-06-19,2003.0
2019-06-20,1996.0
2019-06-21,2009.0
2019-06-24,2015.0
2019-06-25,2013.0
2019-06-26,2002.0
2019-06-27,2004.0
2019-06-28,2006.0
2019-07-01,1994.0
2019-07-02,1988.0
2019-07-03,1996.0
2019-07-04,1995.0
2019-07-05,1997.0
2019-07-08,1995.0
2019-07-09,1982.0
2019-07-10,1972.0
2019-07-11,1973.0
2019-07-12,1980.0
2019-07-15,1991.0
2019-07-16,1987.0
2019-07-17,1984.0
2019-07-18,1990.0
2019-07-19,1977.0
2019-07-22,1965.0
2019-07-23,1973.0
2019-07-24,1979.0
2019-07-25,1978.0
2019-07-26,1977.0
2019-07-29,1986.0
2019-07-30,1975.0
2019-07-31,1980.0
2019-08-01,1985.0
2019-08-02,1978.0
2019-08-05,1979.0
2019-08-06,1974.0
2019-08-07,1965.0
2019-08-08,1929.0
2019-08-09,1927.0
2019-08-12,1921.0
2019-08-13,1914.0
2019-08-14,1914.0
2019-08-15,1912.0
2019-08-16,1906.0
2019-08-19,1883.0
2019-08-20,1886.0
2019-08-21,1905.0
2019-08-22,1908.0
2019-08-23,1920.0
2019-08-26,1917.0
2019-08-27,1900.0
2019-08-28,1897.0
2019-08-29,1885.0
2019-08-30,1871.0
2019-09-02,1872.0
2019-09-03,1876.0
2019-09-04,1881.0
2019-09-05,1875.0
2019-09-06,1885.0
2019-09-09,1885.0
2019-09-10,1880.0
2019-09-11,1874.0
2019-09-12,1872.0
2019-09-16,1869.0
2019-09-17,1867.0
2019-09-18,1873.0
2019-09-19,1864.0
2019-09-20,1851.0
2019-09-23,1855.0
2019-09-24,1854.0
2019-09-25,1850.0
2019-09-26,1840.0
2019-09-27,1830.0
2019-09-30,1823.0
2019-10-08,1824.0
2019-10-09,1830.0
2019-10-10,1838.0
2019-10-11,1847.0
2019-10-14,1837.0
2019-10-15,1841.0
2019-10-16,1846.0
2019-10-17,1848.0
2019-10-18,1859.0
2019-10-21,1847.0
2019-10-22,1855.0
2019-10-23,1836.0
2019-10-24,1828.0
2019-10-25,1828.0
2019-10-28,1846.0
2019-10-29,1864.0
2019-10-30,1868.0
2019-10-31,1873.0
2019-11-01,1887.0
2019-11-04,1876.0
2019-11-05,1874.0
2019-11-06,1854.0
2019-11-07,1845.0
2019-11-08,1865.0
2019-11-11,1855.0
2019-11-12,1838.0
2019-11-13,1841.0
2019-11-14,1840.0
2019-11-15,1841.0
2019-11-18,1859.0
2019-11-19,1854.0
2019-11-20,1846.0
2019-11-21,1852.0
2019-11-22,1847.0
2019-11-25,1841.0
2019-11-26,1839.0
2019-11-27,1836.0
