datetime,SM2001
2019-01-18,7002.0
2019-01-21,6964.0
2019-01-22,6888.0
2019-01-23,6902.0
2019-01-24,6852.0
2019-01-25,6822.0
2019-01-28,6892.0
2019-01-29,6868.0
2019-01-30,6920.0
2019-01-31,6932.0
2019-02-01,6944.0
2019-02-11,7068.0
2019-02-12,7080.0
2019-02-13,7072.0
2019-02-14,7080.0
2019-02-15,7048.0
2019-02-18,6994.0
2019-02-19,7002.0
2019-02-20,7054.0
2019-02-21,7116.0
2019-02-22,7106.0
2019-02-25,7138.0
2019-02-26,7134.0
2019-02-27,7120.0
2019-02-28,7090.0
2019-03-01,7148.0
2019-03-04,7264.0
2019-03-05,7256.0
2019-03-06,7244.0
2019-03-07,7296.0
2019-03-08,7240.0
2019-03-11,7266.0
2019-03-12,7298.0
2019-03-13,7282.0
2019-03-14,7302.0
2019-03-15,7160.0
2019-03-18,7140.0
2019-03-19,7160.0
2019-03-20,7266.0
2019-03-21,7248.0
2019-03-22,7310.0
2019-03-25,7220.0
2019-03-26,7182.0
2019-03-27,7214.0
2019-03-28,7190.0
2019-03-29,7256.0
2019-04-01,7256.0
2019-04-02,7296.0
2019-04-03,7272.0
2019-04-04,7260.0
2019-04-08,7378.0
2019-04-09,7420.0
2019-04-10,7324.0
2019-04-11,7310.0
2019-04-12,7320.0
2019-04-15,7304.0
2019-04-16,7250.0
2019-04-17,7254.0
2019-04-18,7242.0
2019-04-19,7158.0
2019-04-23,7100.0
2019-04-24,7058.0
2019-04-25,7032.0
2019-04-26,7036.0
2019-04-29,7072.0
2019-04-30,7098.0
2019-05-06,6960.0
2019-05-07,6952.0
2019-05-08,6976.0
2019-05-09,7014.0
2019-05-10,7020.0
2019-05-13,7080.0
2019-05-14,7054.0
2019-05-15,7086.0
2019-05-16,7040.0
2019-05-17,7070.0
2019-05-20,6998.0
2019-05-21,7024.0
2019-05-22,7152.0
2019-05-23,7096.0
2019-05-24,7106.0
2019-05-27,7144.0
2019-05-28,7204.0
2019-05-29,7172.0
2019-05-30,7200.0
2019-05-31,7210.0
2019-06-03,7132.0
2019-06-04,7132.0
2019-06-05,7052.0
2019-06-06,7122.0
2019-06-10,7076.0
2019-06-11,7184.0
2019-06-12,7170.0
2019-06-13,7202.0
2019-06-14,7184.0
2019-06-17,7242.0
2019-06-18,7250.0
2019-06-19,7268.0
2019-06-20,7260.0
2019-06-21,7324.0
2019-06-24,7290.0
2019-06-25,7386.0
2019-06-26,7462.0
2019-06-27,7402.0
2019-06-28,7452.0
2019-07-01,7410.0
2019-07-02,7424.0
2019-07-03,7386.0
2019-07-04,7370.0
2019-07-05,7440.0
2019-07-08,7308.0
2019-07-09,7270.0
2019-07-10,7226.0
2019-07-11,7254.0
2019-07-12,7252.0
2019-07-15,7274.0
2019-07-16,7280.0
2019-07-17,7246.0
2019-07-18,7272.0
2019-07-19,7316.0
2019-07-22,7250.0
2019-07-23,7282.0
2019-07-24,7322.0
2019-07-25,7364.0
2019-07-26,7322.0
2019-07-29,7322.0
2019-07-30,7308.0
2019-07-31,7352.0
2019-08-01,7352.0
2019-08-02,7302.0
2019-08-05,7218.0
2019-08-06,7138.0
2019-08-07,7108.0
2019-08-08,7104.0
2019-08-09,7086.0
2019-08-12,7096.0
2019-08-13,7080.0
2019-08-14,7032.0
2019-08-15,7072.0
2019-08-16,7118.0
2019-08-19,7100.0
2019-08-20,7162.0
2019-08-21,7128.0
2019-08-22,7120.0
2019-08-23,7148.0
2019-08-26,6970.0
2019-08-27,7006.0
2019-08-28,6996.0
2019-08-29,6866.0
2019-08-30,6956.0
2019-09-02,7012.0
2019-09-03,7060.0
2019-09-04,7030.0
2019-09-05,7020.0
2019-09-06,7042.0
2019-09-09,6990.0
2019-09-10,7044.0
2019-09-11,6928.0
2019-09-12,6928.0
2019-09-16,6922.0
2019-09-17,6938.0
2019-09-18,6898.0
2019-09-19,6888.0
2019-09-20,6794.0
2019-09-23,6792.0
2019-09-24,6802.0
2019-09-25,6790.0
2019-09-26,6792.0
2019-09-27,6676.0
2019-09-30,6712.0
2019-10-08,6690.0
2019-10-09,6638.0
2019-10-10,6652.0
2019-10-11,6588.0
2019-10-14,6592.0
2019-10-15,6576.0
2019-10-16,6614.0
2019-10-17,6584.0
2019-10-18,6606.0
2019-10-21,6530.0
2019-10-22,6476.0
2019-10-23,6498.0
2019-10-24,6402.0
2019-10-25,6304.0
2019-10-28,6280.0
2019-10-29,6312.0
2019-10-30,6202.0
2019-10-31,6144.0
2019-11-01,6128.0
2019-11-04,6050.0
2019-11-05,6104.0
2019-11-06,6126.0
2019-11-07,6094.0
2019-11-08,5988.0
2019-11-11,5956.0
2019-11-12,5922.0
2019-11-13,5940.0
2019-11-14,6078.0
2019-11-15,6120.0
2019-11-18,6240.0
2019-11-19,6242.0
2019-11-20,6164.0
2019-11-21,6220.0
2019-11-22,6206.0
2019-11-25,6194.0
2019-11-26,6170.0
2019-11-27,6138.0
2019-11-28,6046.0
2019-11-29,6032.0
2019-12-02,6146.0
2019-12-03,6108.0
2019-12-04,6102.0
2019-12-05,6112.0
2019-12-06,6152.0
2019-12-09,6210.0
2019-12-10,6252.0
2019-12-11,6414.0
2019-12-12,6278.0
2019-12-13,6354.0
2019-12-16,6348.0
2019-12-17,6340.0
2019-12-18,6428.0
2019-12-19,6390.0
2019-12-20,6410.0
2019-12-23,6428.0
2019-12-24,6356.0
2019-12-25,6390.0
2019-12-26,6430.0
2019-12-27,6434.0
2019-12-30,6420.0
2019-12-31,6400.0
2020-01-02,6414.0
2020-01-03,6410.0
2020-01-06,6382.0
2020-01-07,6384.0
2020-01-08,6402.0
2020-01-09,6416.0
2020-01-10,6440.0
2020-01-13,6440.0
2020-01-14,6450.0
2020-01-15,6450.0
