datetime,OI2305
2022-11-04,10660.0
2022-11-07,10707.0
2022-11-08,10745.0
2022-11-09,10680.0
2022-11-10,10811.0
2022-11-11,10809.0
2022-11-14,10716.0
2022-11-15,10701.0
2022-11-16,10546.0
2022-11-17,10523.0
2022-11-18,10341.0
2022-11-21,10197.0
2022-11-22,10157.0
2022-11-23,10136.0
2022-11-24,10186.0
2022-11-25,10100.0
2022-11-28,10147.0
2022-11-29,10253.0
2022-11-30,10372.0
2022-12-01,10171.0
2022-12-02,10153.0
2022-12-05,10188.0
2022-12-06,10264.0
2022-12-07,10088.0
2022-12-08,10158.0
2022-12-09,10296.0
2022-12-12,10064.0
2022-12-13,10298.0
2022-12-14,10401.0
2022-12-15,10467.0
2022-12-16,10226.0
2022-12-19,10072.0
2022-12-20,10063.0
2022-12-21,10155.0
2022-12-22,10142.0
2022-12-23,10135.0
2022-12-26,10252.0
2022-12-27,10605.0
2022-12-28,10667.0
2022-12-29,10697.0
2022-12-30,10739.0
2023-01-03,10723.0
2023-01-04,10645.0
2023-01-05,10442.0
2023-01-06,10401.0
2023-01-09,10234.0
2023-01-10,10103.0
2023-01-11,10109.0
2023-01-12,10055.0
2023-01-13,9899.0
2023-01-16,9921.0
2023-01-17,9936.0
2023-01-18,10052.0
2023-01-19,9953.0
2023-01-20,9976.0
2023-01-30,10022.0
2023-01-31,9949.0
2023-02-01,9948.0
2023-02-02,9667.0
2023-02-03,9875.0
2023-02-06,9925.0
2023-02-07,9897.0
2023-02-08,9871.0
2023-02-09,9895.0
2023-02-10,9741.0
2023-02-13,9836.0
2023-02-14,9865.0
2023-02-15,9792.0
2023-02-16,9910.0
2023-02-17,10018.0
2023-02-20,9970.0
2023-02-21,9975.0
2023-02-22,9955.0
2023-02-23,9856.0
2023-02-24,9877.0
2023-02-27,9835.0
2023-02-28,9833.0
2023-03-01,9847.0
2023-03-02,9953.0
2023-03-03,10065.0
2023-03-06,9832.0
2023-03-07,9768.0
2023-03-08,9665.0
2023-03-09,9564.0
2023-03-10,9227.0
2023-03-13,9182.0
2023-03-14,9128.0
2023-03-15,9018.0
2023-03-16,8778.0
2023-03-17,8831.0
2023-03-20,8776.0
2023-03-21,8654.0
2023-03-22,8596.0
2023-03-23,8306.0
2023-03-24,8298.0
2023-03-27,8337.0
2023-03-28,8480.0
2023-03-29,8439.0
2023-03-30,8518.0
2023-03-31,8659.0
2023-04-03,8679.0
2023-04-04,8743.0
2023-04-06,8765.0
2023-04-07,8773.0
2023-04-10,8658.0
2023-04-11,8751.0
2023-04-12,8653.0
2023-04-13,8581.0
2023-04-14,8642.0
2023-04-17,8630.0
2023-04-18,8769.0
2023-04-19,8763.0
2023-04-20,8655.0
2023-04-21,8540.0
2023-04-24,8380.0
2023-04-25,8428.0
2023-04-26,8335.0
2023-04-27,8242.0
2023-04-28,8120.0
2023-05-04,8255.0
2023-05-05,8227.0
2023-05-08,8408.0
2023-05-10,8400.0
2023-05-11,8269.0
2023-05-15,8189.0
2023-05-16,8284.0
2023-05-17,7878.0
