datetime,L2301
2022-06-02,8951.0
2022-06-06,8931.0
2022-06-07,8961.0
2022-06-08,9049.0
2022-06-09,9038.0
2022-06-10,9050.0
2022-06-13,8940.0
2022-06-14,8920.0
2022-06-15,8857.0
2022-06-16,8738.0
2022-06-17,8674.0
2022-06-20,8572.0
2022-06-21,8568.0
2022-06-22,8492.0
2022-06-23,8467.0
2022-06-24,8320.0
2022-06-27,8422.0
2022-06-28,8525.0
2022-06-29,8488.0
2022-06-30,8438.0
2022-07-01,8325.0
2022-07-04,8494.0
2022-07-05,8473.0
2022-07-06,8240.0
2022-07-07,8183.0
2022-07-08,8307.0
2022-07-11,8116.0
2022-07-12,7969.0
2022-07-13,7908.0
2022-07-14,7884.0
2022-07-15,7522.0
2022-07-18,7875.0
2022-07-19,7795.0
2022-07-20,7788.0
2022-07-21,7606.0
2022-07-22,7596.0
2022-07-25,7666.0
2022-07-26,7760.0
2022-07-27,7754.0
2022-07-28,7910.0
2022-07-29,7949.0
2022-08-01,7929.0
2022-08-02,7925.0
2022-08-03,7928.0
2022-08-04,7755.0
2022-08-05,7694.0
2022-08-08,7865.0
2022-08-09,7820.0
2022-08-10,7706.0
2022-08-11,7789.0
2022-08-12,7798.0
2022-08-15,7743.0
2022-08-16,7639.0
2022-08-17,7505.0
2022-08-18,7451.0
2022-08-19,7491.0
2022-08-22,7480.0
2022-08-23,7489.0
2022-08-24,7605.0
2022-08-25,7632.0
2022-08-26,7735.0
2022-08-29,7690.0
2022-08-30,7729.0
2022-08-31,7660.0
2022-09-01,7737.0
2022-09-02,7787.0
2022-09-05,7966.0
2022-09-06,8097.0
2022-09-07,8085.0
2022-09-08,8085.0
2022-09-09,8211.0
2022-09-13,8207.0
2022-09-14,8141.0
2022-09-15,8089.0
2022-09-16,8135.0
2022-09-19,8035.0
2022-09-20,8045.0
2022-09-21,8076.0
2022-09-22,8124.0
2022-09-23,8037.0
2022-09-26,7892.0
2022-09-27,7961.0
2022-09-28,7924.0
2022-09-29,8163.0
2022-09-30,8074.0
2022-10-10,8365.0
2022-10-11,8198.0
2022-10-12,8105.0
2022-10-13,7897.0
2022-10-14,7917.0
2022-10-17,7809.0
2022-10-18,7790.0
2022-10-19,7760.0
2022-10-20,7764.0
2022-10-21,7726.0
2022-10-24,7752.0
2022-10-25,7685.0
2022-10-26,7676.0
2022-10-27,7692.0
2022-10-28,7734.0
2022-10-31,7535.0
2022-11-01,7721.0
2022-11-02,7775.0
2022-11-03,7760.0
2022-11-04,7870.0
2022-11-07,7768.0
2022-11-08,7731.0
2022-11-09,7822.0
2022-11-10,7661.0
2022-11-11,7835.0
2022-11-14,7877.0
2022-11-15,7895.0
2022-11-16,7946.0
2022-11-17,7890.0
2022-11-18,7973.0
2022-11-21,7788.0
2022-11-22,7799.0
2022-11-23,7900.0
2022-11-24,7981.0
2022-11-25,8031.0
2022-11-28,7892.0
2022-11-29,8018.0
2022-11-30,8043.0
2022-12-01,8100.0
2022-12-02,8140.0
2022-12-05,8129.0
2022-12-06,8087.0
2022-12-07,7985.0
2022-12-08,7994.0
2022-12-09,8122.0
2022-12-12,8172.0
2022-12-13,8102.0
2022-12-14,8172.0
2022-12-15,8245.0
2022-12-16,8210.0
2022-12-19,8119.0
2022-12-20,8169.0
2022-12-21,8154.0
2022-12-22,8141.0
2022-12-23,7999.0
2022-12-26,8044.0
2022-12-27,8148.0
2022-12-28,8095.0
2022-12-29,8035.0
2022-12-30,8146.0
2023-01-03,8228.0
2023-01-04,8039.0
2023-01-05,8034.0
2023-01-06,8034.0
2023-01-09,8034.0
2023-01-11,8015.0
2023-01-12,8110.0
2023-01-13,8230.0
2023-01-16,8278.0
