datetime,L2205
2021-12-17,8431.0
2021-12-20,8456.0
2021-12-21,8495.0
2021-12-22,8490.0
2021-12-23,8521.0
2021-12-24,8598.0
2021-12-27,8382.0
2021-12-28,8503.0
2021-12-29,8599.0
2021-12-30,8596.0
2021-12-31,8522.0
2022-01-04,8736.0
2022-01-05,8591.0
2022-01-06,8687.0
2022-01-07,8759.0
2022-01-10,8590.0
2022-01-11,8638.0
2022-01-12,8775.0
2022-01-13,8754.0
2022-01-14,8859.0
2022-01-17,8774.0
2022-01-18,8888.0
2022-01-19,8932.0
2022-01-20,8989.0
2022-01-21,8967.0
2022-01-24,8888.0
2022-01-25,8891.0
2022-01-26,9064.0
2022-01-27,9044.0
2022-01-28,8890.0
2022-02-07,9448.0
2022-02-08,9330.0
2022-02-09,9031.0
2022-02-10,9064.0
2022-02-11,8957.0
2022-02-14,8934.0
2022-02-15,8943.0
2022-02-16,8876.0
2022-02-17,8685.0
2022-02-18,8732.0
2022-02-21,8693.0
2022-02-22,8685.0
2022-02-23,8799.0
2022-02-24,8839.0
2022-02-25,8807.0
2022-02-28,8835.0
2022-03-01,8953.0
2022-03-02,9124.0
2022-03-03,9319.0
2022-03-04,9132.0
2022-03-07,9421.0
2022-03-08,9399.0
2022-03-09,9693.0
2022-03-10,9364.0
2022-03-11,9282.0
2022-03-14,9056.0
2022-03-15,8766.0
2022-03-16,8865.0
2022-03-17,8891.0
2022-03-18,9044.0
2022-03-21,8972.0
2022-03-22,8950.0
2022-03-23,9006.0
2022-03-24,9041.0
2022-03-25,9137.0
2022-03-28,9219.0
2022-03-29,9310.0
2022-03-30,9291.0
2022-03-31,9169.0
2022-04-01,9053.0
2022-04-06,9067.0
2022-04-07,9048.0
2022-04-08,8980.0
2022-04-11,8877.0
2022-04-12,8932.0
2022-04-13,8836.0
2022-04-14,8892.0
2022-04-15,8829.0
2022-04-18,9034.0
2022-04-19,8991.0
2022-04-20,8950.0
2022-04-21,8944.0
2022-04-22,8875.0
2022-04-25,8661.0
2022-04-26,8630.0
2022-04-27,8710.0
2022-04-28,8706.0
2022-04-29,8791.0
2022-05-05,8950.0
2022-05-06,8868.0
2022-05-09,8710.0
2022-05-10,8620.0
2022-05-11,8657.0
2022-05-12,8580.0
2022-05-13,8625.0
2022-05-16,8606.0
2022-05-17,8663.0
2022-05-18,8663.0
