datetime,SF2109
2020-09-29,5718.0
2020-09-30,5680.0
2020-10-09,5708.0
2020-10-12,5800.0
2020-10-16,5824.0
2020-10-19,5812.0
2020-10-20,5794.0
2020-10-21,5798.0
2020-10-22,5738.0
2020-10-23,5754.0
2020-10-26,5716.0
2020-10-27,5716.0
2020-10-28,5718.0
2020-10-29,5712.0
2020-10-30,5732.0
2020-11-02,5792.0
2020-11-03,5750.0
2020-11-04,5800.0
2020-11-05,5782.0
2020-11-06,5800.0
2020-11-09,5792.0
2020-11-10,5772.0
2020-11-11,5822.0
2020-11-12,5806.0
2020-11-13,5782.0
2020-11-16,5782.0
2020-11-17,5798.0
2020-11-18,5780.0
2020-11-19,5812.0
2020-11-20,5852.0
2020-11-23,5926.0
2020-11-24,5908.0
2020-11-25,5926.0
2020-11-26,5900.0
2020-11-27,5958.0
2020-11-30,5968.0
2020-12-01,5996.0
2020-12-02,6002.0
2020-12-03,5970.0
2020-12-04,6100.0
2020-12-07,6068.0
2020-12-08,6082.0
2020-12-09,6100.0
2020-12-10,6230.0
2020-12-11,6166.0
2020-12-14,6208.0
2020-12-15,6238.0
2020-12-16,6214.0
2020-12-17,6220.0
2020-12-18,6394.0
2020-12-21,6580.0
2020-12-22,6530.0
2020-12-23,6772.0
2020-12-24,6738.0
2020-12-25,6954.0
2020-12-28,6722.0
2020-12-29,6620.0
2020-12-30,6600.0
2020-12-31,6494.0
2021-01-04,6544.0
2021-01-05,6736.0
2021-01-06,7030.0
2021-01-07,7180.0
2021-01-08,7534.0
2021-01-11,7760.0
2021-01-12,7540.0
2021-01-13,7856.0
2021-01-14,7804.0
2021-01-15,7352.0
2021-01-18,7554.0
2021-01-19,7502.0
2021-01-20,7440.0
2021-01-21,7040.0
2021-01-22,6918.0
2021-01-25,6952.0
2021-01-26,6854.0
2021-01-27,6882.0
2021-01-28,6926.0
2021-01-29,6670.0
2021-02-01,6756.0
2021-02-02,6528.0
2021-02-03,6550.0
2021-02-04,6942.0
2021-02-05,6702.0
2021-02-08,6770.0
2021-02-09,6900.0
2021-02-10,7100.0
2021-02-18,7274.0
2021-02-19,7150.0
2021-02-22,7300.0
2021-02-23,7440.0
2021-02-24,7588.0
2021-02-25,7600.0
2021-02-26,7650.0
2021-03-01,7752.0
2021-03-02,7560.0
2021-03-03,7602.0
2021-03-04,7578.0
2021-03-05,7898.0
2021-03-08,7844.0
2021-03-09,7742.0
2021-03-10,7828.0
2021-03-11,7610.0
2021-03-12,7460.0
2021-03-15,7302.0
2021-03-16,7144.0
2021-03-17,7108.0
2021-03-18,7340.0
2021-03-19,7068.0
2021-03-22,7332.0
2021-03-23,7196.0
2021-03-24,7092.0
2021-03-25,7176.0
2021-03-26,7144.0
2021-03-29,7008.0
2021-03-30,6844.0
2021-03-31,6862.0
2021-04-01,6930.0
2021-04-02,7034.0
2021-04-06,6982.0
2021-04-07,6928.0
2021-04-08,6920.0
2021-04-09,6816.0
2021-04-12,6790.0
2021-04-13,6794.0
2021-04-14,6968.0
2021-04-15,7220.0
2021-04-16,7444.0
2021-04-19,7402.0
2021-04-20,7366.0
2021-04-21,7350.0
2021-04-22,7412.0
2021-04-23,7608.0
2021-04-26,7502.0
2021-04-27,7378.0
2021-04-28,7448.0
2021-04-29,7658.0
2021-04-30,7414.0
2021-05-06,7576.0
2021-05-07,7688.0
2021-05-10,7904.0
2021-05-11,7802.0
2021-05-12,8286.0
2021-05-13,7952.0
2021-05-14,8062.0
2021-05-17,7966.0
2021-05-18,8252.0
2021-05-19,8026.0
2021-05-20,8096.0
2021-05-21,8220.0
2021-05-24,7958.0
2021-05-25,7720.0
2021-05-26,7720.0
2021-05-27,7546.0
2021-05-28,7934.0
2021-05-31,8224.0
2021-06-01,8396.0
2021-06-02,8396.0
2021-06-03,8504.0
2021-06-04,8728.0
2021-06-07,8650.0
2021-06-08,8572.0
2021-06-09,8606.0
2021-06-10,8502.0
2021-06-11,8634.0
2021-06-15,8414.0
2021-06-16,8210.0
2021-06-17,8276.0
2021-06-18,7938.0
2021-06-21,8074.0
2021-06-22,8134.0
2021-06-23,8190.0
2021-06-24,8120.0
2021-06-25,8386.0
2021-06-28,8258.0
2021-06-29,8276.0
2021-06-30,8358.0
2021-07-01,8046.0
2021-07-02,7998.0
2021-07-05,8066.0
2021-07-06,8282.0
2021-07-07,8330.0
2021-07-08,8118.0
2021-07-09,8250.0
2021-07-12,8244.0
2021-07-13,8152.0
2021-07-14,8502.0
2021-07-15,8640.0
2021-07-16,8856.0
2021-07-19,8760.0
2021-07-20,8646.0
2021-07-21,8450.0
2021-07-22,8458.0
2021-07-23,8616.0
2021-07-26,8742.0
2021-07-27,8700.0
2021-07-28,8986.0
2021-07-29,8950.0
2021-07-30,9058.0
2021-08-02,9016.0
2021-08-03,8928.0
2021-08-04,8978.0
2021-08-05,8876.0
2021-08-06,8934.0
2021-08-09,8904.0
2021-08-10,9042.0
2021-08-11,9062.0
2021-08-12,9064.0
2021-08-13,9180.0
2021-08-16,9068.0
2021-08-17,9192.0
2021-08-18,9216.0
2021-08-19,9334.0
2021-08-20,9494.0
2021-08-23,9838.0
2021-08-24,9718.0
2021-08-25,9908.0
2021-08-26,10092.0
2021-08-27,10290.0
2021-08-30,10764.0
2021-08-31,10700.0
2021-09-01,10768.0
2021-09-02,10986.0
2021-09-03,10436.0
2021-09-06,10566.0
2021-09-07,10590.0
2021-09-08,10594.0
2021-09-09,10926.0
2021-09-10,10840.0
2021-09-13,11500.0
2021-09-14,11488.0
