datetime,MA1905
2018-10-12,3191.0
2018-10-15,3170.0
2018-10-16,3095.0
2018-10-17,3109.0
2018-10-18,3108.0
2018-10-19,3053.0
2018-10-22,3009.0
2018-10-23,2988.0
2018-10-24,3001.0
2018-10-25,2928.0
2018-10-26,2926.0
2018-10-29,2816.0
2018-10-30,2818.0
2018-10-31,2809.0
2018-11-01,2764.0
2018-11-02,2785.0
2018-11-05,2800.0
2018-11-06,2743.0
2018-11-07,2704.0
2018-11-08,2717.0
2018-11-09,2692.0
2018-11-12,2670.0
2018-11-13,2669.0
2018-11-14,2615.0
2018-11-15,2650.0
2018-11-16,2721.0
2018-11-19,2694.0
2018-11-20,2660.0
2018-11-21,2587.0
2018-11-22,2572.0
2018-11-23,2489.0
2018-11-26,2412.0
2018-11-27,2422.0
2018-11-28,2470.0
2018-11-29,2457.0
2018-11-30,2409.0
2018-12-03,2397.0
2018-12-04,2523.0
2018-12-05,2565.0
2018-12-06,2520.0
2018-12-07,2549.0
2018-12-10,2513.0
2018-12-11,2428.0
2018-12-12,2433.0
2018-12-13,2459.0
2018-12-14,2493.0
2018-12-17,2504.0
2018-12-18,2471.0
2018-12-19,2480.0
2018-12-20,2487.0
2018-12-21,2450.0
2018-12-24,2415.0
2018-12-25,2317.0
2018-12-26,2346.0
2018-12-27,2382.0
2018-12-28,2388.0
2019-01-02,2396.0
2019-01-03,2439.0
2019-01-04,2481.0
2019-01-07,2475.0
2019-01-08,2458.0
2019-01-09,2484.0
2019-01-10,2490.0
2019-01-11,2503.0
2019-01-14,2500.0
2019-01-15,2509.0
2019-01-16,2520.0
2019-01-17,2481.0
2019-01-18,2485.0
2019-01-21,2562.0
2019-01-22,2501.0
2019-01-23,2492.0
2019-01-24,2483.0
2019-01-25,2501.0
2019-01-28,2449.0
2019-01-29,2438.0
2019-01-30,2477.0
2019-01-31,2521.0
2019-02-01,2534.0
2019-02-11,2532.0
2019-02-12,2555.0
2019-02-13,2533.0
2019-02-14,2578.0
2019-02-15,2480.0
2019-02-18,2449.0
2019-02-19,2475.0
2019-02-20,2484.0
2019-02-21,2518.0
2019-02-22,2534.0
2019-02-25,2518.0
2019-02-26,2553.0
2019-02-27,2522.0
2019-02-28,2528.0
2019-03-01,2643.0
2019-03-04,2662.0
2019-03-05,2654.0
2019-03-06,2658.0
2019-03-07,2584.0
2019-03-08,2578.0
2019-03-11,2578.0
2019-03-12,2626.0
2019-03-13,2618.0
2019-03-14,2585.0
2019-03-15,2521.0
2019-03-18,2462.0
2019-03-19,2450.0
2019-03-20,2492.0
2019-03-21,2492.0
2019-03-22,2495.0
2019-03-25,2485.0
2019-03-26,2472.0
2019-03-27,2441.0
2019-03-28,2387.0
2019-03-29,2384.0
2019-04-01,2442.0
2019-04-02,2442.0
2019-04-03,2448.0
2019-04-04,2461.0
2019-04-08,2525.0
2019-04-09,2491.0
2019-04-10,2478.0
2019-04-11,2466.0
2019-04-12,2469.0
2019-04-15,2430.0
2019-04-16,2383.0
2019-04-17,2397.0
2019-04-18,2337.0
2019-04-19,2355.0
2019-04-23,2368.0
2019-04-24,2356.0
2019-04-25,2365.0
2019-04-26,2290.0
2019-04-29,2282.0
2019-04-30,2245.0
2019-05-06,2280.0
2019-05-07,2318.0
2019-05-08,2342.0
2019-05-09,2309.0
2019-05-10,2293.0
2019-05-13,2290.0
2019-05-14,2230.0
2019-05-15,2257.0
2019-05-16,2285.0
2019-05-17,2295.0
