datetime,CY2409
2023-10-17,23400.0
2023-10-18,22975.0
2023-10-19,23070.0
2023-10-20,22955.0
2023-10-25,22775.0
2023-10-31,22545.0
2023-11-02,22285.0
2023-11-06,22310.0
2023-11-08,22450.0
2023-11-10,22330.0
2023-11-14,22365.0
2023-11-21,21755.0
2023-11-22,21815.0
2023-11-23,21645.0
2023-11-24,21435.0
2023-11-28,21195.0
2023-11-29,21370.0
2023-12-01,21425.0
2023-12-11,21915.0
2023-12-13,21865.0
2023-12-14,21900.0
2023-12-18,21680.0
2023-12-19,21785.0
2023-12-20,21780.0
2023-12-21,21785.0
2023-12-22,21830.0
2023-12-25,21895.0
2023-12-26,21860.0
2023-12-27,21955.0
2023-12-29,21890.0
2024-01-02,22035.0
2024-01-03,22035.0
2024-01-04,22165.0
2024-01-05,22205.0
2024-01-08,22100.0
2024-01-09,22035.0
2024-01-10,22020.0
2024-01-11,22045.0
2024-01-12,22180.0
2024-01-15,21975.0
2024-01-16,22095.0
2024-01-17,22120.0
2024-01-18,22285.0
2024-01-19,22345.0
2024-01-22,22445.0
2024-01-23,22420.0
2024-01-25,22640.0
2024-01-26,22450.0
2024-01-29,22530.0
2024-01-30,22610.0
2024-01-31,22610.0
2024-02-01,22520.0
2024-02-02,22410.0
2024-02-05,22465.0
2024-02-06,22505.0
2024-02-07,22475.0
2024-02-08,22440.0
2024-02-20,22685.0
2024-02-21,22695.0
2024-02-22,22750.0
2024-02-23,22875.0
2024-02-26,22625.0
2024-02-27,22650.0
2024-02-28,22775.0
2024-02-29,22565.0
2024-03-01,22640.0
2024-03-04,22320.0
2024-03-05,22310.0
2024-03-06,22335.0
2024-03-07,22345.0
2024-03-08,22425.0
2024-03-11,22185.0
2024-03-12,22105.0
2024-03-13,22065.0
2024-03-14,22040.0
2024-03-15,22100.0
2024-03-18,22135.0
2024-03-19,22075.0
2024-03-20,21980.0
2024-03-21,22075.0
2024-03-22,21930.0
2024-03-25,21890.0
2024-03-26,21920.0
2024-03-27,21885.0
2024-03-28,21990.0
2024-03-29,22150.0
2024-04-01,22140.0
2024-04-02,22255.0
2024-04-03,22240.0
2024-04-08,22225.0
2024-04-09,22215.0
2024-04-10,22190.0
2024-04-11,22125.0
2024-04-12,22145.0
2024-04-15,22110.0
2024-04-16,21940.0
2024-04-17,21480.0
2024-04-18,21435.0
2024-04-19,21300.0
2024-04-22,21445.0
2024-04-23,21405.0
2024-04-24,21430.0
2024-04-25,21280.0
2024-04-26,21300.0
2024-04-29,21380.0
2024-04-30,21175.0
2024-05-06,21085.0
2024-05-07,21180.0
2024-05-08,21375.0
2024-05-09,21060.0
2024-05-10,21030.0
2024-05-13,20995.0
2024-05-14,21005.0
2024-05-15,20710.0
2024-05-16,20920.0
2024-05-17,20980.0
2024-05-20,21180.0
2024-05-21,21130.0
2024-05-22,21195.0
2024-05-23,21255.0
2024-05-24,21265.0
2024-05-27,21190.0
2024-05-28,21215.0
2024-05-29,21320.0
2024-05-30,21210.0
2024-05-31,20870.0
2024-06-03,20760.0
2024-06-04,20615.0
2024-06-05,20830.0
2024-06-06,20830.0
2024-06-07,20795.0
2024-06-11,20745.0
2024-06-12,20750.0
2024-06-13,20575.0
2024-06-14,20610.0
2024-06-17,20185.0
2024-06-18,20160.0
2024-06-19,20205.0
2024-06-20,20280.0
2024-06-21,20225.0
2024-06-24,20240.0
2024-06-25,20265.0
2024-06-26,20520.0
2024-06-27,20495.0
2024-06-28,20560.0
2024-07-01,20745.0
2024-07-02,20750.0
2024-07-03,20715.0
2024-07-04,20475.0
2024-07-05,20560.0
2024-07-08,20400.0
2024-07-09,20335.0
2024-07-10,20020.0
2024-07-11,20285.0
2024-07-12,20095.0
2024-07-15,20235.0
2024-07-16,20290.0
2024-07-17,20235.0
2024-07-18,20290.0
2024-07-19,20270.0
2024-07-22,20155.0
2024-07-23,20065.0
2024-07-24,19780.0
2024-07-25,19525.0
2024-07-26,19740.0
2024-07-29,19785.0
2024-07-30,19760.0
2024-07-31,19775.0
2024-08-01,19730.0
2024-08-02,19730.0
2024-08-05,19495.0
2024-08-06,19200.0
2024-08-07,19075.0
2024-08-08,18960.0
2024-08-09,19190.0
2024-08-12,19150.0
2024-08-13,19020.0
2024-08-14,18710.0
2024-08-15,18725.0
2024-08-16,18860.0
2024-08-19,18850.0
2024-08-20,18940.0
2024-08-21,19245.0
2024-08-22,19310.0
2024-08-23,19185.0
2024-08-26,19530.0
2024-08-27,19350.0
2024-08-28,19445.0
2024-08-29,19480.0
2024-08-30,19060.0
2024-09-02,18960.0
2024-09-03,18905.0
2024-09-04,19450.0
2024-09-05,19000.0
2024-09-10,19185.0
2024-09-11,19400.0
