datetime,SM2101
2020-02-10,6440.0
2020-02-11,6476.0
2020-02-12,6402.0
2020-02-13,6336.0
2020-02-14,6284.0
2020-02-17,6262.0
2020-02-18,6230.0
2020-02-19,6220.0
2020-02-20,6250.0
2020-02-21,6272.0
2020-02-24,6160.0
2020-02-25,6128.0
2020-02-26,6120.0
2020-02-27,6100.0
2020-02-28,6066.0
2020-03-02,6096.0
2020-03-03,6086.0
2020-03-04,6114.0
2020-03-05,6114.0
2020-03-06,6112.0
2020-03-09,6020.0
2020-03-10,6050.0
2020-03-11,6050.0
2020-03-12,6086.0
2020-03-13,6086.0
2020-03-16,6170.0
2020-03-17,6246.0
2020-03-18,6300.0
2020-03-19,6242.0
2020-03-20,6260.0
2020-03-23,6178.0
2020-03-24,6342.0
2020-03-25,6422.0
2020-03-26,6758.0
2020-03-27,6624.0
2020-03-30,6600.0
2020-03-31,6624.0
2020-04-01,6330.0
2020-04-02,6438.0
2020-04-03,6410.0
2020-04-07,6550.0
2020-04-08,6524.0
2020-04-09,6460.0
2020-04-10,6786.0
2020-04-13,6746.0
2020-04-14,6728.0
2020-04-15,6756.0
2020-04-16,6862.0
2020-04-17,6888.0
2020-04-20,6876.0
2020-04-21,6992.0
2020-04-22,6986.0
2020-04-23,6918.0
2020-04-24,6906.0
2020-04-27,6800.0
2020-04-28,6770.0
2020-04-29,6764.0
2020-04-30,6734.0
2020-05-06,6830.0
2020-05-07,6826.0
2020-05-08,6788.0
2020-05-11,6792.0
2020-05-12,6916.0
2020-05-13,6890.0
2020-05-14,6770.0
2020-05-15,6752.0
2020-05-18,6690.0
2020-05-19,6780.0
2020-05-20,6796.0
2020-05-21,6808.0
2020-05-22,6772.0
2020-05-25,6642.0
2020-05-26,6638.0
2020-05-27,6558.0
2020-05-28,6590.0
2020-05-29,6594.0
2020-06-01,6648.0
2020-06-02,6612.0
2020-06-03,6602.0
2020-06-04,6484.0
2020-06-05,6558.0
2020-06-08,6552.0
2020-06-09,6412.0
2020-06-10,6380.0
2020-06-11,6514.0
2020-06-12,6562.0
2020-06-15,6676.0
2020-06-16,6614.0
2020-06-17,6604.0
2020-06-18,6602.0
2020-06-19,6616.0
2020-06-22,6480.0
2020-06-23,6518.0
2020-06-24,6488.0
2020-06-29,6398.0
2020-06-30,6444.0
2020-07-01,6432.0
2020-07-02,6450.0
2020-07-03,6418.0
2020-07-06,6506.0
2020-07-07,6428.0
2020-07-08,6542.0
2020-07-09,6554.0
2020-07-10,6562.0
2020-07-13,6512.0
2020-07-14,6396.0
2020-07-15,6412.0
2020-07-16,6308.0
2020-07-17,6290.0
2020-07-20,6328.0
2020-07-21,6304.0
2020-07-22,6298.0
2020-07-23,6294.0
2020-07-24,6220.0
2020-07-27,6200.0
2020-07-28,6162.0
2020-07-29,6184.0
2020-07-30,6184.0
2020-07-31,6202.0
2020-08-03,6228.0
2020-08-04,6310.0
2020-08-05,6300.0
2020-08-06,6276.0
2020-08-07,6372.0
2020-08-10,6424.0
2020-08-11,6406.0
2020-08-12,6488.0
2020-08-13,6470.0
2020-08-14,6486.0
2020-08-17,6430.0
2020-08-18,6348.0
2020-08-19,6344.0
2020-08-20,6260.0
2020-08-21,6222.0
2020-08-24,6216.0
2020-08-25,6262.0
2020-08-26,6226.0
2020-08-27,6260.0
2020-08-28,6266.0
2020-08-31,6398.0
2020-09-01,6440.0
2020-09-02,6492.0
2020-09-03,6452.0
2020-09-04,6508.0
2020-09-07,6438.0
2020-09-08,6480.0
2020-09-09,6404.0
2020-09-10,6308.0
2020-09-11,6266.0
2020-09-14,6302.0
2020-09-15,6308.0
2020-09-16,6332.0
2020-09-17,6274.0
2020-09-18,6236.0
2020-09-21,6136.0
2020-09-22,6176.0
2020-09-23,6062.0
2020-09-24,6066.0
2020-09-25,6090.0
2020-09-28,6136.0
2020-09-29,6094.0
2020-09-30,6038.0
2020-10-09,6026.0
2020-10-12,6196.0
2020-10-13,6152.0
2020-10-14,6144.0
2020-10-15,6142.0
2020-10-16,6246.0
2020-10-19,6214.0
2020-10-20,6192.0
2020-10-21,6212.0
2020-10-22,6054.0
2020-10-23,6032.0
2020-10-26,6008.0
2020-10-27,6044.0
2020-10-28,6070.0
2020-10-29,6046.0
2020-10-30,6078.0
2020-11-02,6142.0
2020-11-03,6160.0
2020-11-04,6158.0
2020-11-05,6168.0
2020-11-06,6134.0
2020-11-09,6234.0
2020-11-10,6186.0
2020-11-11,6276.0
2020-11-12,6254.0
2020-11-13,6316.0
2020-11-16,6140.0
2020-11-17,6076.0
2020-11-18,6036.0
2020-11-19,6076.0
2020-11-20,6080.0
2020-11-23,6146.0
2020-11-24,6288.0
2020-11-25,6260.0
2020-11-26,6282.0
2020-11-27,6274.0
2020-11-30,6376.0
2020-12-01,6264.0
2020-12-02,6314.0
2020-12-03,6280.0
2020-12-04,6552.0
2020-12-07,6508.0
2020-12-08,6434.0
2020-12-09,6344.0
2020-12-10,6416.0
2020-12-11,6316.0
2020-12-14,6432.0
2020-12-15,6508.0
2020-12-16,6576.0
2020-12-17,6558.0
2020-12-18,6744.0
2020-12-21,6842.0
2020-12-22,6650.0
2020-12-23,6776.0
2020-12-24,6760.0
2020-12-25,6806.0
2020-12-28,6782.0
2020-12-29,6740.0
2020-12-30,6872.0
2020-12-31,6722.0
2021-01-04,6828.0
2021-01-05,6982.0
2021-01-06,7154.0
2021-01-07,7360.0
2021-01-08,7470.0
2021-01-11,7356.0
2021-01-12,7366.0
2021-01-13,7460.0
2021-01-14,7400.0
2021-01-15,7208.0
