datetime,CF2601
2025-01-16,13950.0
2025-01-17,13965.0
2025-01-20,14010.0
2025-01-21,13985.0
2025-01-22,13940.0
2025-01-23,13790.0
2025-01-24,13890.0
2025-01-27,13975.0
2025-02-05,13950.0
2025-02-06,13860.0
2025-02-07,13945.0
2025-02-10,13940.0
2025-02-11,14040.0
2025-02-12,14060.0
2025-02-13,13960.0
2025-02-14,14020.0
2025-02-17,14110.0
2025-02-18,14140.0
2025-02-19,14125.0
2025-02-20,14120.0
2025-02-21,14105.0
2025-02-24,14120.0
2025-02-25,14115.0
2025-02-26,14095.0
2025-02-27,14085.0
2025-02-28,13940.0
2025-03-03,13945.0
2025-03-04,13945.0
2025-03-05,13860.0
2025-03-06,13935.0
2025-03-07,13975.0
2025-03-10,14010.0
2025-03-11,14015.0
2025-03-12,13965.0
2025-03-13,14020.0
2025-03-14,14030.0
2025-03-17,14015.0
2025-03-18,13920.0
2025-03-19,13985.0
2025-03-20,14010.0
2025-03-21,13980.0
2025-03-24,13940.0
2025-03-25,13910.0
2025-03-26,13945.0
2025-03-27,13890.0
2025-03-28,13860.0
2025-03-31,13800.0
2025-04-01,13860.0
2025-04-02,13925.0
2025-04-03,13785.0
2025-04-07,13340.0
2025-04-08,13160.0
2025-04-09,12940.0
2025-04-10,13155.0
2025-04-11,13135.0
2025-04-14,13160.0
2025-04-15,13030.0
2025-04-16,13010.0
2025-04-17,13055.0
2025-04-18,13060.0
2025-04-21,13095.0
2025-04-22,13010.0
2025-04-23,13235.0
2025-04-24,13230.0
2025-04-25,13225.0
2025-04-28,13155.0
2025-04-29,13025.0
2025-04-30,12960.0
2025-05-06,12940.0
2025-05-07,13090.0
2025-05-08,13095.0
2025-05-09,13125.0
2025-05-12,13380.0
2025-05-13,13425.0
2025-05-14,13535.0
2025-05-15,13490.0
2025-05-16,13445.0
2025-05-19,13450.0
2025-05-20,13460.0
2025-05-21,13490.0
2025-05-22,13485.0
2025-05-23,13460.0
2025-05-26,13435.0
2025-05-27,13385.0
2025-05-28,13375.0
2025-05-29,13390.0
2025-05-30,13335.0
2025-06-03,13320.0
2025-06-04,13320.0
2025-06-05,13300.0
2025-06-06,13345.0
2025-06-09,13485.0
2025-06-10,13490.0
2025-06-11,13510.0
2025-06-12,13495.0
2025-06-13,13480.0
2025-06-16,13530.0
2025-06-17,13530.0
2025-06-18,13545.0
2025-06-19,13530.0
2025-06-20,13515.0
2025-06-23,13500.0
2025-06-24,13585.0
2025-06-25,13625.0
2025-06-26,13665.0
2025-06-27,13765.0
2025-06-30,13760.0
2025-07-01,13755.0
2025-07-02,13820.0
2025-07-03,13785.0
2025-07-04,13780.0
2025-07-07,13760.0
2025-07-08,13760.0
2025-07-09,13785.0
2025-07-10,13810.0
2025-07-11,13820.0
2025-07-14,13815.0
2025-07-15,13820.0
2025-07-16,13865.0
2025-07-17,13960.0
2025-07-18,13965.0
2025-07-21,13990.0
2025-07-22,14030.0
2025-07-23,14065.0
2025-07-24,14065.0
2025-07-25,14115.0
2025-07-28,14065.0
2025-07-29,14025.0
2025-07-30,13905.0
2025-07-31,13840.0
2025-08-01,13785.0
2025-08-04,13805.0
2025-08-05,13820.0
2025-08-06,13850.0
2025-08-07,13835.0
2025-08-08,13800.0
2025-08-11,13880.0
2025-08-12,13980.0
2025-08-13,14130.0
2025-08-14,14155.0
2025-08-15,14120.0
2025-08-18,14125.0
2025-08-19,14100.0
2025-08-20,14055.0
2025-08-21,14030.0
2025-08-22,14030.0
2025-08-25,14120.0
2025-08-26,14100.0
2025-08-27,14075.0
2025-08-28,14070.0
2025-08-29,14240.0
2025-09-01,14025.0
2025-09-02,14045.0
2025-09-03,13990.0
2025-09-04,14010.0
2025-09-05,14000.0
2025-09-08,13885.0
2025-09-09,13835.0
2025-09-10,13855.0
2025-09-11,13835.0
2025-09-12,13860.0
2025-09-15,13885.0
2025-09-16,13895.0
2025-09-17,13890.0
2025-09-18,13765.0
2025-09-19,13720.0
2025-09-22,13610.0
2025-09-23,13540.0
2025-09-24,13555.0
2025-09-25,13530.0
2025-09-26,13405.0
2025-09-29,13350.0
2025-09-30,13215.0
2025-10-09,13295.0
2025-10-10,13325.0
2025-10-13,13300.0
2025-10-14,13265.0
2025-10-15,13270.0
2025-10-16,13320.0
2025-10-17,13335.0
2025-10-20,13465.0
2025-10-21,13540.0
2025-10-22,13535.0
2025-10-23,13575.0
2025-10-24,13540.0
2025-10-27,13565.0
2025-10-28,13565.0
2025-10-29,13620.0
2025-10-30,13600.0
2025-10-31,13595.0
2025-11-03,13600.0
2025-11-04,13535.0
2025-11-05,13615.0
2025-11-06,13605.0
2025-11-07,13580.0
2025-11-10,13580.0
2025-11-11,13560.0
2025-11-12,13515.0
2025-11-13,13490.0
2025-11-14,13450.0
2025-11-17,13445.0
2025-11-18,13395.0
2025-11-19,13485.0
2025-11-20,13465.0
2025-11-21,13460.0
2025-11-24,13585.0
2025-11-25,13645.0
2025-11-26,13625.0
2025-11-27,13640.0
2025-11-28,13725.0
2025-12-01,13765.0
2025-12-02,13800.0
2025-12-03,13780.0
2025-12-04,13790.0
2025-12-05,13750.0
2025-12-08,13750.0
2025-12-09,13740.0
2025-12-10,13780.0
2025-12-11,13860.0
2025-12-12,13835.0
2025-12-15,14000.0
2025-12-16,13940.0
2025-12-17,13930.0
2025-12-18,13970.0
2025-12-19,14045.0
2025-12-22,14130.0
2025-12-23,14195.0
2025-12-24,14210.0
2025-12-25,14295.0
2025-12-26,14565.0
2025-12-29,14470.0
2025-12-30,14610.0
2025-12-31,14655.0
2026-01-05,14740.0
2026-01-06,14955.0
2026-01-07,15200.0
