datetime,L2001
2019-01-16,8275.0
2019-01-17,8315.0
2019-01-18,8400.0
2019-01-21,8425.0
2019-01-22,8400.0
2019-01-23,8390.0
2019-01-24,8365.0
2019-01-25,8380.0
2019-01-28,8350.0
2019-01-29,8330.0
2019-01-30,8390.0
2019-01-31,8430.0
2019-02-01,8425.0
2019-02-11,8320.0
2019-02-12,8340.0
2019-02-13,8265.0
2019-02-14,8300.0
2019-02-15,8240.0
2019-02-18,8280.0
2019-02-19,8375.0
2019-02-20,8395.0
2019-02-21,8400.0
2019-02-22,8410.0
2019-02-25,8385.0
2019-02-26,8440.0
2019-02-27,8365.0
2019-02-28,8335.0
2019-03-01,8430.0
2019-03-04,8495.0
2019-03-05,8450.0
2019-03-06,8465.0
2019-03-07,8435.0
2019-03-08,8410.0
2019-03-11,8390.0
2019-03-12,8420.0
2019-03-13,8390.0
2019-03-14,8370.0
2019-03-15,8295.0
2019-03-18,8135.0
2019-03-19,8165.0
2019-03-20,8155.0
2019-03-21,8195.0
2019-03-22,8225.0
2019-03-25,8195.0
2019-03-26,8180.0
2019-03-27,8175.0
2019-03-28,8075.0
2019-03-29,8090.0
2019-04-01,8155.0
2019-04-02,8195.0
2019-04-03,8260.0
2019-04-04,8270.0
2019-04-08,8410.0
2019-04-09,8405.0
2019-04-10,8410.0
2019-04-11,8425.0
2019-04-12,8420.0
2019-04-15,8385.0
2019-04-16,8365.0
2019-04-17,8370.0
2019-04-18,8250.0
2019-04-19,8240.0
2019-04-23,8225.0
2019-04-24,8180.0
2019-04-25,8195.0
2019-04-26,8195.0
2019-04-29,8195.0
2019-04-30,8215.0
2019-05-06,8155.0
2019-05-07,8200.0
2019-05-08,8115.0
2019-05-09,7955.0
2019-05-10,7975.0
2019-05-13,7810.0
2019-05-14,7640.0
2019-05-15,7675.0
2019-05-16,7745.0
2019-05-17,7790.0
2019-05-20,7865.0
2019-05-21,7970.0
2019-05-22,7850.0
2019-05-23,7745.0
2019-05-24,7690.0
2019-05-27,7700.0
2019-05-28,7810.0
2019-05-29,7820.0
2019-05-30,7725.0
2019-05-31,7715.0
2019-06-03,7570.0
2019-06-04,7570.0
2019-06-05,7430.0
2019-06-06,7490.0
2019-06-10,7485.0
2019-06-11,7520.0
2019-06-12,7430.0
2019-06-13,7485.0
2019-06-14,7450.0
2019-06-17,7425.0
2019-06-18,7460.0
2019-06-19,7545.0
2019-06-20,7615.0
2019-06-21,7585.0
2019-06-24,7670.0
2019-06-25,7675.0
2019-06-26,7730.0
2019-06-27,7670.0
2019-06-28,7655.0
2019-07-01,7740.0
2019-07-02,7885.0
2019-07-03,7875.0
2019-07-04,7840.0
2019-07-05,7900.0
2019-07-08,7940.0
2019-07-09,7815.0
2019-07-10,7800.0
2019-07-11,7740.0
2019-07-12,7585.0
2019-07-15,7655.0
2019-07-16,7565.0
2019-07-17,7560.0
2019-07-18,7595.0
2019-07-19,7610.0
2019-07-22,7550.0
2019-07-23,7580.0
2019-07-24,7520.0
2019-07-25,7465.0
2019-07-26,7525.0
2019-07-29,7545.0
2019-07-30,7610.0
2019-07-31,7560.0
2019-08-01,7610.0
2019-08-02,7520.0
2019-08-05,7430.0
2019-08-06,7410.0
2019-08-07,7430.0
2019-08-08,7450.0
2019-08-09,7560.0
2019-08-12,7580.0
2019-08-13,7585.0
2019-08-14,7515.0
2019-08-15,7505.0
2019-08-16,7430.0
2019-08-19,7455.0
2019-08-20,7465.0
2019-08-21,7400.0
2019-08-22,7320.0
2019-08-23,7265.0
2019-08-26,7295.0
2019-08-27,7225.0
2019-08-28,7190.0
2019-08-29,7055.0
2019-08-30,7135.0
2019-09-02,7185.0
2019-09-03,7170.0
2019-09-04,7255.0
2019-09-05,7240.0
2019-09-06,7195.0
2019-09-09,7350.0
2019-09-10,7290.0
2019-09-11,7310.0
2019-09-12,7290.0
2019-09-16,7630.0
2019-09-17,7830.0
2019-09-18,7675.0
2019-09-19,7690.0
2019-09-20,7640.0
2019-09-23,7630.0
2019-09-24,7625.0
2019-09-25,7575.0
2019-09-26,7530.0
2019-09-27,7470.0
2019-09-30,7535.0
2019-10-08,7410.0
2019-10-09,7390.0
2019-10-10,7385.0
2019-10-11,7430.0
2019-10-14,7520.0
2019-10-15,7450.0
2019-10-16,7310.0
2019-10-17,7295.0
2019-10-18,7340.0
2019-10-21,7255.0
2019-10-22,7260.0
2019-10-23,7320.0
2019-10-24,7345.0
2019-10-25,7305.0
2019-10-28,7305.0
2019-10-29,7270.0
2019-10-30,7270.0
2019-10-31,7290.0
2019-11-01,7255.0
2019-11-04,7290.0
2019-11-05,7260.0
2019-11-06,7235.0
2019-11-07,7255.0
2019-11-08,7200.0
2019-11-11,7165.0
2019-11-12,7175.0
2019-11-13,7145.0
2019-11-14,7085.0
2019-11-15,7075.0
2019-11-18,7090.0
2019-11-19,7080.0
2019-11-20,7100.0
2019-11-21,7180.0
2019-11-22,7170.0
2019-11-25,7225.0
2019-11-26,7210.0
2019-11-27,7190.0
2019-11-28,7220.0
2019-11-29,7305.0
2019-12-02,7330.0
2019-12-03,7290.0
2019-12-04,7250.0
2019-12-05,7230.0
2019-12-06,7255.0
2019-12-09,7260.0
2019-12-10,7245.0
2019-12-11,7175.0
2019-12-12,7230.0
2019-12-13,7250.0
2019-12-16,7285.0
2019-12-17,7245.0
2019-12-18,7205.0
2019-12-19,7205.0
2019-12-20,7250.0
2019-12-23,7250.0
2019-12-24,7205.0
2019-12-25,7235.0
2019-12-26,7245.0
2019-12-27,7250.0
2019-12-30,7250.0
2019-12-31,7105.0
2020-01-02,7170.0
2020-01-03,7160.0
2020-01-06,7255.0
2020-01-07,7220.0
2020-01-08,7295.0
2020-01-09,7160.0
2020-01-10,7250.0
2020-01-13,7290.0
2020-01-14,7245.0
2020-01-15,7240.0
