datetime,OI2005
2019-11-12,7380.0
2019-11-13,7337.0
2019-11-14,7301.0
2019-11-15,7254.0
2019-11-18,7291.0
2019-11-19,7275.0
2019-11-20,7390.0
2019-11-21,7367.0
2019-11-22,7369.0
2019-11-25,7370.0
2019-11-26,7336.0
2019-11-27,7366.0
2019-11-28,7409.0
2019-11-29,7489.0
2019-12-02,7404.0
2019-12-03,7409.0
2019-12-04,7401.0
2019-12-05,7404.0
2019-12-06,7367.0
2019-12-09,7414.0
2019-12-10,7363.0
2019-12-11,7346.0
2019-12-12,7381.0
2019-12-13,7437.0
2019-12-16,7356.0
2019-12-17,7414.0
2019-12-18,7440.0
2019-12-19,7568.0
2019-12-20,7557.0
2019-12-23,7562.0
2019-12-24,7577.0
2019-12-25,7566.0
2019-12-26,7650.0
2019-12-27,7748.0
2019-12-30,7718.0
2019-12-31,7720.0
2020-01-02,7720.0
2020-01-03,7739.0
2020-01-06,7740.0
2020-01-07,7776.0
2020-01-08,7722.0
2020-01-09,7827.0
2020-01-10,7841.0
2020-01-13,7894.0
2020-01-14,7817.0
2020-01-15,7753.0
2020-01-16,7744.0
2020-01-17,7757.0
2020-01-20,7753.0
2020-01-21,7607.0
2020-01-22,7633.0
2020-01-23,7587.0
2020-02-03,7108.0
2020-02-04,7264.0
2020-02-05,7376.0
2020-02-06,7613.0
2020-02-07,7729.0
2020-02-10,7704.0
2020-02-11,7722.0
2020-02-12,7604.0
2020-02-13,7630.0
2020-02-14,7604.0
2020-02-17,7745.0
2020-02-18,7748.0
2020-02-19,7648.0
2020-02-20,7510.0
2020-02-21,7519.0
2020-02-24,7516.0
2020-02-25,7513.0
2020-02-26,7502.0
2020-02-27,7540.0
2020-02-28,7315.0
2020-03-02,7404.0
2020-03-03,7335.0
2020-03-04,7338.0
2020-03-05,7346.0
2020-03-06,7341.0
2020-03-09,7027.0
2020-03-10,7101.0
2020-03-11,7140.0
2020-03-12,6933.0
2020-03-13,6875.0
2020-03-16,6838.0
2020-03-17,6812.0
2020-03-18,6674.0
2020-03-19,6729.0
2020-03-20,6782.0
2020-03-23,6776.0
2020-03-24,6857.0
2020-03-25,6880.0
2020-03-26,6719.0
2020-03-27,6849.0
2020-03-30,6962.0
2020-03-31,6773.0
2020-04-01,6750.0
2020-04-02,6749.0
2020-04-03,6742.0
2020-04-07,6801.0
2020-04-08,6854.0
2020-04-09,6970.0
2020-04-10,6939.0
2020-04-13,6911.0
2020-04-14,6895.0
2020-04-15,6888.0
2020-04-16,6872.0
2020-04-17,6925.0
2020-04-20,6940.0
2020-04-21,6865.0
2020-04-22,6893.0
2020-04-23,6891.0
2020-04-24,6865.0
2020-04-27,6868.0
2020-04-28,6900.0
2020-04-29,6920.0
2020-04-30,6860.0
2020-05-06,6810.0
2020-05-07,6860.0
2020-05-08,6900.0
2020-05-15,7000.0
2020-05-19,7006.0
