d,c
2019-05-20,2144.0
2019-05-21,2177.0
2019-05-22,2151.0
2019-05-23,2150.0
2019-05-24,2155.0
2019-05-27,2197.0
2019-05-28,2247.0
2019-05-29,2329.0
2019-05-30,2290.0
2019-05-31,2309.0
2019-06-03,2298.0
2019-06-04,2311.0
2019-06-05,2292.0
2019-06-06,2256.0
2019-06-10,2255.0
2019-06-11,2258.0
2019-06-12,2256.0
2019-06-13,2290.0
2019-06-14,2285.0
2019-06-17,2313.0
2019-06-18,2296.0
2019-06-19,2289.0
2019-06-20,2282.0
2019-06-21,2286.0
2019-06-24,2302.0
2019-06-25,2309.0
2019-06-26,2284.0
2019-06-27,2302.0
2019-06-28,2302.0
2019-07-01,2312.0
2019-07-02,2292.0
2019-07-03,2283.0
2019-07-04,2280.0
2019-07-05,2284.0
2019-07-08,2272.0
2019-07-09,2256.0
2019-07-10,2271.0
2019-07-11,2270.0
2019-07-12,2281.0
2019-07-15,2314.0
2019-07-16,2275.0
2019-07-17,2271.0
2019-07-18,2271.0
2019-07-19,2275.0
2019-07-22,2282.0
2019-07-23,2283.0
2019-07-24,2267.0
2019-07-25,2269.0
2019-07-26,2254.0
2019-07-29,2256.0
2019-07-30,2261.0
2019-07-31,2259.0
2019-08-01,2240.0
2019-08-02,2248.0
2019-08-05,2282.0
2019-08-06,2281.0
2019-08-07,2294.0
2019-08-08,2287.0
2019-08-09,2305.0
2019-08-12,2305.0
2019-08-13,2346.0
2019-08-14,2316.0
2019-08-15,2298.0
2019-08-16,2289.0
2019-08-19,2293.0
2019-08-20,2296.0
2019-08-21,2302.0
2019-08-22,2330.0
2019-08-23,2349.0
2019-08-26,2373.0
2019-08-27,2345.0
2019-08-28,2360.0
2019-08-29,2364.0
2019-08-30,2323.0
2019-09-02,2358.0
2019-09-03,2366.0
2019-09-04,2355.0
2019-09-05,2318.0
2019-09-06,2291.0
2019-09-09,2288.0
2019-09-10,2291.0
2019-09-11,2277.0
2019-09-12,2288.0
2019-09-16,2292.0
2019-09-17,2305.0
2019-09-18,2300.0
2019-09-19,2306.0
2019-09-20,2299.0
2019-09-23,2301.0
2019-09-24,2303.0
2019-09-25,2312.0
2019-09-26,2296.0
2019-09-27,2282.0
2019-09-30,2300.0
2019-10-08,2335.0
2019-10-09,2391.0
2019-10-10,2390.0
2019-10-11,2418.0
2019-10-14,2384.0
2019-10-15,2384.0
2019-10-16,2388.0
2019-10-17,2386.0
2019-10-18,2393.0
2019-10-21,2443.0
2019-10-22,2429.0
2019-10-23,2428.0
2019-10-24,2411.0
2019-10-25,2399.0
2019-10-28,2368.0
2019-10-29,2369.0
2019-10-30,2372.0
2019-10-31,2344.0
2019-11-01,2352.0
2019-11-04,2347.0
2019-11-05,2341.0
2019-11-06,2303.0
2019-11-07,2305.0
2019-11-08,2306.0
2019-11-11,2270.0
2019-11-12,2268.0
2019-11-13,2261.0
2019-11-14,2248.0
2019-11-15,2244.0
2019-11-18,2256.0
2019-11-19,2254.0
2019-11-20,2256.0
2019-11-21,2258.0
2019-11-22,2249.0
2019-11-25,2272.0
2019-11-26,2279.0
2019-11-27,2264.0
2019-11-28,2274.0
2019-11-29,2273.0
2019-12-02,2264.0
2019-12-03,2289.0
2019-12-04,2283.0
2019-12-05,2282.0
2019-12-06,2282.0
2019-12-09,2309.0
2019-12-10,2313.0
2019-12-11,2338.0
