datetime,V2201
2021-01-18,7005.0
2021-01-19,7070.0
2021-01-20,7080.0
2021-01-21,7215.0
2021-01-22,7190.0
2021-01-25,7105.0
2021-01-26,7075.0
2021-01-27,7190.0
2021-01-28,7215.0
2021-01-29,7210.0
2021-02-01,7125.0
2021-02-02,7115.0
2021-02-03,7220.0
2021-02-04,7315.0
2021-02-05,7300.0
2021-02-08,7330.0
2021-02-09,7305.0
2021-02-10,7355.0
2021-02-18,7555.0
2021-02-19,7650.0
2021-02-22,7990.0
2021-02-23,7990.0
2021-02-24,7960.0
2021-02-25,7900.0
2021-02-26,7915.0
2021-03-01,7800.0
2021-03-02,7805.0
2021-03-03,8015.0
2021-03-04,7840.0
2021-03-05,7945.0
2021-03-08,8140.0
2021-03-09,8050.0
2021-03-10,8020.0
2021-03-11,8130.0
2021-03-12,8175.0
2021-03-15,8390.0
2021-03-16,8440.0
2021-03-17,8470.0
2021-03-18,8345.0
2021-03-19,8240.0
2021-03-22,8285.0
2021-03-23,8170.0
2021-03-24,8065.0
2021-03-25,8155.0
2021-03-26,8280.0
2021-03-29,8220.0
2021-03-30,8145.0
2021-03-31,8110.0
2021-04-01,8250.0
2021-04-02,8400.0
2021-04-06,8425.0
2021-04-07,8425.0
2021-04-08,8350.0
2021-04-09,8225.0
2021-04-12,8145.0
2021-04-13,8160.0
2021-04-14,8310.0
2021-04-15,8430.0
2021-04-16,8475.0
2021-04-19,8530.0
2021-04-20,8515.0
2021-04-21,8360.0
2021-04-22,8615.0
2021-04-23,8685.0
2021-04-26,8605.0
2021-04-27,8630.0
2021-04-28,8695.0
2021-04-29,8600.0
2021-04-30,8620.0
2021-05-06,8810.0
2021-05-07,8950.0
2021-05-10,9055.0
2021-05-11,8935.0
2021-05-12,8990.0
2021-05-13,8820.0
2021-05-14,8815.0
2021-05-17,8805.0
2021-05-18,8910.0
2021-05-19,8740.0
2021-05-20,8480.0
2021-05-21,8245.0
2021-05-24,8265.0
2021-05-25,8290.0
2021-05-26,8255.0
2021-05-27,8170.0
2021-05-28,8215.0
2021-05-31,8360.0
2021-06-01,8550.0
2021-06-02,8370.0
2021-06-03,8415.0
2021-06-04,8385.0
2021-06-07,8215.0
2021-06-08,8235.0
2021-06-09,8390.0
2021-06-10,8395.0
2021-06-11,8480.0
2021-06-15,8405.0
2021-06-16,8340.0
2021-06-17,8250.0
2021-06-18,8200.0
2021-06-21,8075.0
2021-06-22,8055.0
2021-06-23,8195.0
2021-06-24,8110.0
2021-06-25,8175.0
2021-06-28,8330.0
2021-06-29,8315.0
2021-06-30,8320.0
2021-07-01,8345.0
2021-07-02,8360.0
2021-07-05,8505.0
2021-07-06,8460.0
2021-07-07,8385.0
2021-07-08,8565.0
2021-07-09,8640.0
2021-07-12,8635.0
2021-07-13,8640.0
2021-07-14,8675.0
2021-07-15,8825.0
2021-07-16,8980.0
2021-07-19,9070.0
2021-07-20,8975.0
2021-07-21,8875.0
2021-07-22,8855.0
2021-07-23,8950.0
2021-07-26,8965.0
2021-07-27,8830.0
2021-07-28,8885.0
2021-07-29,8920.0
2021-07-30,8980.0
2021-08-02,8745.0
2021-08-03,8625.0
2021-08-04,8720.0
2021-08-05,8760.0
2021-08-06,8830.0
2021-08-09,8790.0
2021-08-10,8895.0
2021-08-11,9040.0
2021-08-12,9040.0
2021-08-13,9060.0
2021-08-16,9080.0
2021-08-17,9240.0
2021-08-18,9115.0
2021-08-19,9140.0
2021-08-20,9135.0
2021-08-23,9130.0
2021-08-24,9225.0
2021-08-25,9290.0
2021-08-26,9190.0
2021-08-27,9140.0
2021-08-30,9300.0
2021-08-31,9220.0
2021-09-01,9190.0
2021-09-02,9350.0
2021-09-03,9420.0
2021-09-06,9460.0
2021-09-07,9695.0
2021-09-08,9830.0
2021-09-09,9885.0
2021-09-10,9915.0
2021-09-13,9820.0
2021-09-14,9665.0
2021-09-15,9960.0
2021-09-16,10075.0
2021-09-17,9825.0
2021-09-22,10335.0
2021-09-23,10635.0
2021-09-24,10565.0
2021-09-27,11295.0
2021-09-28,11635.0
2021-09-29,11740.0
2021-09-30,12160.0
2021-10-08,12180.0
2021-10-11,13075.0
2021-10-12,13215.0
2021-10-13,12225.0
2021-10-14,11715.0
2021-10-15,11495.0
2021-10-18,11840.0
2021-10-19,11860.0
2021-10-20,11040.0
2021-10-21,10355.0
2021-10-22,10225.0
2021-10-25,10195.0
2021-10-26,9775.0
2021-10-27,9105.0
2021-10-28,9545.0
2021-10-29,9120.0
2021-11-01,9048.0
2021-11-02,8673.0
2021-11-03,8901.0
2021-11-04,8188.0
2021-11-05,8372.0
2021-11-08,8515.0
2021-11-09,8654.0
2021-11-10,8853.0
2021-11-11,9095.0
2021-11-12,8700.0
2021-11-15,8545.0
2021-11-16,8359.0
2021-11-17,8316.0
2021-11-18,8392.0
2021-11-19,8961.0
2021-11-22,8855.0
2021-11-23,8808.0
2021-11-24,9050.0
2021-11-25,9069.0
2021-11-26,8641.0
2021-11-29,8776.0
2021-11-30,8555.0
2021-12-01,8677.0
2021-12-02,8332.0
2021-12-03,8450.0
2021-12-06,8531.0
2021-12-07,8537.0
2021-12-08,8303.0
2021-12-09,8339.0
2021-12-10,8311.0
2021-12-13,8362.0
2021-12-14,8397.0
2021-12-15,8230.0
2021-12-16,8288.0
2021-12-17,8441.0
2021-12-20,8394.0
2021-12-21,8515.0
2021-12-22,8456.0
2021-12-23,8565.0
2021-12-24,8521.0
2021-12-27,8320.0
2021-12-28,8490.0
2021-12-29,8487.0
2021-12-30,8448.0
2021-12-31,8238.0
2022-01-04,8550.0
2022-01-05,8353.0
2022-01-06,8382.0
2022-01-07,8439.0
2022-01-10,8440.0
2022-01-11,8199.0
2022-01-12,8405.0
2022-01-13,8503.0
2022-01-14,8662.0
2022-01-17,8543.0
