d,c
2024-05-20,855.0
2024-05-21,867.5
2024-05-22,885.0
2024-05-23,871.5
2024-05-24,877.0
2024-05-27,865.5
2024-05-28,850.0
2024-05-29,858.5
2024-05-30,820.5
2024-05-31,823.5
2024-06-03,804.5
2024-06-04,798.5
2024-06-05,792.0
2024-06-06,805.0
2024-06-07,809.0
2024-06-11,776.5
2024-06-12,780.5
2024-06-13,787.5
2024-06-14,793.5
2024-06-17,782.5
2024-06-18,784.5
2024-06-19,789.5
2024-06-20,790.0
2024-06-21,781.0
2024-06-24,766.0
2024-06-25,770.5
2024-06-26,793.5
2024-06-27,787.0
2024-06-28,793.5
2024-07-01,811.0
2024-07-02,816.5
2024-07-03,838.5
2024-07-04,839.5
2024-07-05,818.0
2024-07-08,800.0
2024-07-09,808.0
2024-07-10,787.0
2024-07-11,800.5
2024-07-12,801.0
2024-07-15,805.0
2024-07-16,795.0
2024-07-17,774.0
2024-07-18,783.0
2024-07-19,770.0
2024-07-22,762.5
2024-07-23,744.5
2024-07-24,747.5
2024-07-25,737.5
2024-07-26,753.0
2024-07-29,751.0
2024-07-30,726.5
2024-07-31,738.0
2024-08-01,756.0
2024-08-02,764.5
2024-08-05,762.0
2024-08-06,750.0
2024-08-07,737.0
2024-08-08,719.0
2024-08-09,731.0
2024-08-12,723.0
2024-08-13,722.5
2024-08-14,703.0
2024-08-15,694.0
2024-08-16,688.5
2024-08-19,705.0
2024-08-20,704.0
2024-08-21,731.5
2024-08-22,719.5
2024-08-23,709.0
2024-08-26,737.5
2024-08-27,742.5
2024-08-28,739.5
2024-08-29,744.5
2024-08-30,738.0
2024-09-02,710.0
2024-09-03,690.0
2024-09-04,678.5
2024-09-05,669.0
2024-09-06,672.0
2024-09-09,673.5
2024-09-10,664.5
2024-09-11,683.0
2024-09-12,693.0
2024-09-13,681.5
2024-09-18,663.0
2024-09-19,680.0
2024-09-20,669.0
2024-09-23,650.0
2024-09-24,686.0
2024-09-25,695.5
2024-09-26,715.5
2024-09-27,736.5
2024-09-30,808.0
2024-10-08,769.0
2024-10-09,767.5
2024-10-10,764.0
2024-10-11,778.5
2024-10-14,788.5
2024-10-15,779.5
2024-10-16,772.0
2024-10-17,737.0
2024-10-18,752.5
2024-10-21,760.0
2024-10-22,750.5
2024-10-23,736.5
2024-10-24,745.5
2024-10-25,760.0
2024-10-28,772.0
2024-10-29,766.5
2024-10-30,775.0
2024-10-31,772.5
2024-11-01,762.0
2024-11-04,770.0
2024-11-05,782.0
2024-11-06,773.0
2024-11-07,789.5
2024-11-08,768.5
2024-11-11,755.5
2024-11-12,760.0
2024-11-13,755.0
2024-11-14,750.0
2024-11-15,730.0
2024-11-18,752.0
2024-11-19,763.0
2024-11-20,763.0
2024-11-21,769.0
2024-11-22,759.0
2024-11-25,768.5
2024-11-26,769.5
2024-11-27,776.0
2024-11-28,771.5
2024-11-29,780.5
2024-12-02,788.0
2024-12-03,797.0
2024-12-04,793.5
2024-12-05,782.5
2024-12-06,778.5
2024-12-09,791.5
2024-12-10,803.5
2024-12-11,802.0
2024-12-12,812.5
2024-12-13,797.0
2024-12-16,802.5
2024-12-17,796.5
2024-12-18,778.5
2024-12-19,778.5
2024-12-20,769.0
2024-12-23,780.0
2024-12-24,783.0
2024-12-25,776.0
2024-12-26,776.5
2024-12-27,759.5
2024-12-30,775.5
2024-12-31,779.0
2025-01-02,782.0
2025-01-03,764.0
2025-01-06,751.5
2025-01-07,750.0
2025-01-08,747.5
2025-01-09,754.5
2025-01-10,753.5
2025-01-13,768.5
2025-01-14,783.0
2025-01-15,782.5
2025-01-16,797.0
2025-01-17,803.5
2025-01-20,800.5
2025-01-21,804.5
2025-01-22,800.5
2025-01-23,801.5
2025-01-24,806.5
2025-01-27,810.5
2025-02-05,801.0
2025-02-06,817.5
2025-02-07,817.0
2025-02-10,826.5
2025-02-11,812.0
2025-02-12,828.5
2025-02-13,808.0
2025-02-14,810.5
2025-02-17,806.5
2025-02-18,818.0
2025-02-19,820.5
2025-02-20,837.0
2025-02-21,838.5
2025-02-24,832.5
2025-02-25,813.0
2025-02-26,812.0
2025-02-27,805.0
2025-02-28,799.5
2025-03-03,779.5
2025-03-04,781.0
2025-03-05,771.0
2025-03-06,773.0
2025-03-07,774.0
2025-03-10,769.0
2025-03-11,774.5
2025-03-12,769.5
2025-03-13,780.0
2025-03-14,794.0
2025-03-17,778.5
2025-03-18,777.0
2025-03-19,760.0
2025-03-20,762.0
2025-03-21,757.5
2025-03-24,779.5
2025-03-25,776.0
2025-03-26,780.0
2025-03-27,789.0
2025-03-28,785.5
2025-03-31,773.0
2025-04-01,792.0
2025-04-02,791.5
2025-04-03,788.5
2025-04-07,762.5
2025-04-08,738.5
2025-04-09,732.0
2025-04-10,754.5
2025-04-11,756.0
2025-04-14,759.0
2025-04-15,766.0
2025-04-16,762.0
2025-04-17,760.5
2025-04-18,751.5
2025-04-21,769.0
2025-04-22,765.5
2025-04-23,776.0
2025-04-24,768.0
2025-04-25,760.5
2025-04-28,763.0
2025-04-29,764.0
2025-04-30,758.5
2025-05-06,761.0
2025-05-07,768.0
2025-05-08,756.0
2025-05-09,761.0
2025-05-12,761.0
2025-05-13,778.0
2025-05-14,795.5
2025-05-15,801.5
2025-05-16,793.5
2025-05-19,780.0
