datetime,PF2205
2021-05-20,7256.0
2021-05-24,7262.0
2021-05-26,7268.0
2021-05-27,7160.0
2021-05-28,7240.0
2021-05-31,7220.0
2021-06-01,7374.0
2021-06-02,7344.0
2021-06-03,7440.0
2021-06-04,7266.0
2021-06-07,7268.0
2021-06-08,7198.0
2021-06-09,7242.0
2021-06-10,7216.0
2021-06-11,7170.0
2021-06-16,7240.0
2021-06-18,7278.0
2021-06-21,7282.0
2021-06-22,7326.0
2021-06-23,7348.0
2021-06-24,7524.0
2021-06-25,7540.0
2021-06-28,7690.0
2021-06-29,7558.0
2021-06-30,7602.0
2021-07-01,7582.0
2021-07-02,7644.0
2021-07-05,7726.0
2021-07-06,7756.0
2021-07-07,7478.0
2021-07-08,7496.0
2021-07-09,7558.0
2021-07-12,7630.0
2021-07-13,7652.0
2021-07-14,7630.0
2021-07-15,7536.0
2021-07-16,7538.0
2021-07-19,7574.0
2021-07-20,7438.0
2021-07-21,7482.0
2021-07-22,7630.0
2021-07-23,7618.0
2021-07-26,7568.0
2021-07-27,7570.0
2021-07-28,7580.0
2021-07-29,7606.0
2021-07-30,7674.0
2021-08-02,7710.0
2021-08-03,7630.0
2021-08-04,7678.0
2021-08-05,7482.0
2021-08-06,7610.0
2021-08-09,7534.0
2021-08-10,7562.0
2021-08-11,7550.0
2021-08-12,7542.0
2021-08-13,7516.0
2021-08-16,7436.0
2021-08-17,7392.0
2021-08-18,7324.0
2021-08-19,7202.0
2021-08-20,7170.0
2021-08-23,7158.0
2021-08-24,7160.0
2021-08-25,7170.0
2021-08-26,7070.0
2021-08-27,7086.0
2021-08-30,7072.0
2021-08-31,7060.0
2021-09-01,7054.0
2021-09-02,7052.0
2021-09-03,7172.0
2021-09-06,7142.0
2021-09-07,7152.0
2021-09-08,6918.0
2021-09-09,6920.0
2021-09-10,6964.0
2021-09-13,7054.0
2021-09-14,7114.0
2021-09-15,7164.0
2021-09-16,7178.0
2021-09-17,7164.0
2021-09-22,7080.0
2021-09-23,7204.0
2021-09-24,7320.0
2021-09-27,7430.0
2021-09-28,7558.0
2021-09-29,7364.0
2021-09-30,7560.0
2021-10-08,7872.0
2021-10-11,8220.0
2021-10-12,8134.0
2021-10-13,7930.0
2021-10-14,8066.0
2021-10-15,8398.0
2021-10-18,8276.0
2021-10-19,8230.0
2021-10-20,7940.0
2021-10-21,7920.0
2021-10-22,7858.0
2021-10-25,7904.0
2021-10-26,7852.0
2021-10-27,7556.0
2021-10-28,7398.0
2021-10-29,7314.0
2021-11-01,7368.0
2021-11-02,7432.0
2021-11-03,7280.0
2021-11-04,7220.0
2021-11-05,7176.0
2021-11-08,7300.0
2021-11-09,7248.0
2021-11-10,7312.0
2021-11-11,7210.0
2021-11-12,7092.0
2021-11-15,7072.0
2021-11-16,7088.0
2021-11-17,7024.0
2021-11-18,6870.0
2021-11-19,6970.0
2021-11-22,6966.0
2021-11-23,6946.0
2021-11-24,7038.0
2021-11-25,7162.0
2021-11-26,6956.0
2021-11-29,6766.0
2021-11-30,6620.0
2021-12-01,6700.0
2021-12-02,6654.0
2021-12-03,6706.0
2021-12-06,6700.0
2021-12-07,6754.0
2021-12-08,6724.0
2021-12-09,6826.0
2021-12-10,6704.0
2021-12-13,6856.0
2021-12-14,6792.0
2021-12-15,6738.0
2021-12-16,6854.0
2021-12-17,6886.0
2021-12-20,6698.0
2021-12-21,6750.0
2021-12-22,6816.0
2021-12-23,6868.0
2021-12-24,6986.0
2021-12-27,6908.0
2021-12-28,7056.0
2021-12-29,7050.0
2021-12-30,7070.0
2021-12-31,7070.0
2022-01-04,7108.0
2022-01-05,7194.0
2022-01-06,7198.0
2022-01-07,7392.0
2022-01-10,7320.0
2022-01-11,7274.0
2022-01-12,7320.0
2022-01-13,7344.0
2022-01-14,7500.0
2022-01-17,7452.0
2022-01-18,7534.0
2022-01-19,7552.0
2022-01-20,7516.0
2022-01-21,7344.0
2022-01-24,7494.0
2022-01-25,7376.0
2022-01-26,7558.0
2022-01-27,7644.0
2022-01-28,7606.0
2022-02-07,7946.0
2022-02-08,7954.0
2022-02-09,7750.0
2022-02-10,7730.0
2022-02-11,7604.0
2022-02-14,7774.0
2022-02-15,7708.0
2022-02-16,7442.0
2022-02-17,7320.0
2022-02-18,7356.0
2022-02-21,7330.0
2022-02-22,7442.0
2022-02-23,7370.0
2022-02-24,7688.0
2022-02-25,7612.0
2022-02-28,7476.0
2022-03-01,7590.0
2022-03-02,7868.0
2022-03-03,8174.0
2022-03-04,7914.0
2022-03-07,8324.0
2022-03-08,8164.0
2022-03-09,8480.0
2022-03-10,7950.0
2022-03-11,7918.0
2022-03-14,7718.0
2022-03-15,7464.0
2022-03-16,7528.0
2022-03-17,7470.0
2022-03-18,7742.0
2022-03-21,7742.0
2022-03-22,7806.0
2022-03-23,7752.0
2022-03-24,7772.0
2022-03-25,7942.0
2022-03-28,7776.0
2022-03-29,7692.0
2022-03-30,7704.0
2022-03-31,7718.0
2022-04-01,7576.0
2022-04-06,7812.0
2022-04-07,7760.0
2022-04-08,7682.0
2022-04-11,7566.0
2022-04-12,7804.0
2022-04-13,7742.0
2022-04-14,7786.0
2022-04-15,7766.0
2022-04-18,7836.0
2022-04-19,7916.0
2022-04-20,7924.0
2022-04-21,7916.0
2022-04-22,7842.0
2022-04-25,7656.0
2022-04-26,7764.0
2022-04-27,7708.0
2022-04-28,7778.0
2022-04-29,7992.0
2022-05-05,8168.0
2022-05-06,8340.0
2022-05-09,8290.0
2022-05-10,8250.0
2022-05-11,8196.0
2022-05-13,8200.0
2022-05-17,8600.0
