datetime,Y2505
2024-05-20,7830.0
2024-05-21,7840.0
2024-05-22,7860.0
2024-05-23,7818.0
2024-05-24,7802.0
2024-05-27,7770.0
2024-05-28,7902.0
2024-05-29,7924.0
2024-05-30,7810.0
2024-05-31,7916.0
2024-06-03,7728.0
2024-06-04,7688.0
2024-06-05,7630.0
2024-06-06,7676.0
2024-06-07,7742.0
2024-06-11,7642.0
2024-06-12,7700.0
2024-06-13,7658.0
2024-06-14,7654.0
2024-06-17,7532.0
2024-06-18,7558.0
2024-06-19,7662.0
2024-06-20,7646.0
2024-06-21,7572.0
2024-06-24,7612.0
2024-06-25,7576.0
2024-06-26,7612.0
2024-06-27,7592.0
2024-06-28,7630.0
2024-07-01,7698.0
2024-07-02,7812.0
2024-07-03,7806.0
2024-07-04,7802.0
2024-07-05,7772.0
2024-07-08,7748.0
2024-07-09,7642.0
2024-07-10,7498.0
2024-07-11,7512.0
2024-07-12,7562.0
2024-07-15,7494.0
2024-07-16,7510.0
2024-07-17,7530.0
2024-07-18,7588.0
2024-07-19,7574.0
2024-07-22,7646.0
2024-07-23,7682.0
2024-07-24,7576.0
2024-07-25,7576.0
2024-07-26,7664.0
2024-07-29,7552.0
2024-07-30,7496.0
2024-07-31,7496.0
2024-08-01,7428.0
2024-08-02,7478.0
2024-08-05,7422.0
2024-08-06,7250.0
2024-08-07,7240.0
2024-08-08,7278.0
2024-08-09,7328.0
2024-08-12,7330.0
2024-08-13,7162.0
2024-08-14,7136.0
2024-08-15,7176.0
2024-08-16,7152.0
2024-08-19,7190.0
2024-08-20,7212.0
2024-08-21,7238.0
2024-08-22,7232.0
2024-08-23,7246.0
2024-08-26,7380.0
2024-08-27,7452.0
2024-08-28,7466.0
2024-08-29,7476.0
2024-08-30,7596.0
2024-09-02,7460.0
2024-09-03,7572.0
2024-09-04,7410.0
2024-09-05,7410.0
2024-09-06,7438.0
2024-09-09,7442.0
2024-09-10,7402.0
2024-09-11,7434.0
2024-09-12,7388.0
2024-09-13,7358.0
2024-09-18,7512.0
2024-09-19,7544.0
2024-09-20,7604.0
2024-09-23,7576.0
2024-09-24,7676.0
2024-09-25,7706.0
2024-09-26,7810.0
2024-09-27,7774.0
2024-09-30,7770.0
2024-10-08,7814.0
2024-10-09,7788.0
2024-10-10,7848.0
2024-10-11,7896.0
2024-10-14,7856.0
2024-10-15,7778.0
2024-10-16,7880.0
2024-10-17,7818.0
2024-10-18,7866.0
2024-10-21,7822.0
2024-10-22,7908.0
2024-10-23,8070.0
2024-10-24,8086.0
2024-10-25,8122.0
2024-10-28,8064.0
2024-10-29,8012.0
2024-10-30,8050.0
2024-10-31,8078.0
2024-11-01,8232.0
2024-11-04,8290.0
2024-11-05,8216.0
2024-11-06,8288.0
2024-11-07,8372.0
2024-11-08,8450.0
2024-11-11,8484.0
2024-11-12,8374.0
2024-11-13,8008.0
2024-11-14,8008.0
2024-11-15,7982.0
2024-11-18,7868.0
2024-11-19,7986.0
2024-11-20,7918.0
2024-11-21,7836.0
2024-11-22,7774.0
2024-11-25,7870.0
2024-11-26,7842.0
2024-11-27,7952.0
2024-11-28,7912.0
2024-11-29,8072.0
2024-12-02,7954.0
2024-12-03,7888.0
2024-12-04,7900.0
2024-12-05,7914.0
2024-12-06,7896.0
2024-12-09,7834.0
2024-12-10,7872.0
2024-12-11,8048.0
2024-12-12,7954.0
2024-12-13,7910.0
2024-12-16,7928.0
2024-12-17,7894.0
2024-12-18,7590.0
2024-12-19,7438.0
2024-12-20,7570.0
2024-12-23,7578.0
2024-12-24,7634.0
2024-12-25,7672.0
2024-12-26,7682.0
2024-12-27,7716.0
2024-12-30,7700.0
2024-12-31,7712.0
2025-01-02,7724.0
2025-01-03,7612.0
2025-01-06,7560.0
2025-01-07,7596.0
2025-01-08,7552.0
2025-01-09,7474.0
2025-01-10,7580.0
2025-01-13,7744.0
2025-01-14,7790.0
2025-01-15,7738.0
2025-01-16,7606.0
2025-01-17,7618.0
2025-01-20,7710.0
2025-01-21,7784.0
2025-01-22,7726.0
2025-01-23,7626.0
2025-01-24,7616.0
2025-01-27,7752.0
2025-02-05,7896.0
2025-02-06,8022.0
2025-02-07,8200.0
2025-02-10,8114.0
2025-02-11,8098.0
2025-02-12,8062.0
2025-02-13,7914.0
2025-02-14,7964.0
2025-02-17,7854.0
2025-02-18,7866.0
2025-02-19,7926.0
2025-02-20,7948.0
2025-02-21,7932.0
2025-02-24,7966.0
2025-02-25,7920.0
2025-02-26,7890.0
2025-02-27,7944.0
2025-02-28,7988.0
2025-03-03,7984.0
2025-03-04,7900.0
2025-03-05,7814.0
2025-03-06,7916.0
2025-03-07,7980.0
2025-03-10,8002.0
2025-03-11,7854.0
2025-03-12,7856.0
2025-03-13,7988.0
2025-03-14,8068.0
2025-03-17,8062.0
2025-03-18,8092.0
