datetime,SM2201
2021-01-18,7350.0
2021-01-19,7334.0
2021-01-20,7328.0
2021-01-21,7214.0
2021-01-22,7044.0
2021-01-25,7108.0
2021-01-26,6966.0
2021-01-27,6952.0
2021-01-28,6916.0
2021-01-29,6780.0
2021-02-01,6856.0
2021-02-02,6702.0
2021-02-03,6700.0
2021-02-04,6882.0
2021-02-05,6750.0
2021-02-08,6764.0
2021-02-09,6888.0
2021-02-10,7100.0
2021-02-18,7380.0
2021-02-19,7218.0
2021-02-22,7438.0
2021-02-23,7398.0
2021-02-24,7466.0
2021-02-25,7440.0
2021-02-26,7460.0
2021-03-01,7630.0
2021-03-02,7554.0
2021-03-03,7568.0
2021-03-04,7504.0
2021-03-05,7694.0
2021-03-08,7714.0
2021-03-09,7522.0
2021-03-10,7654.0
2021-03-11,7406.0
2021-03-12,7314.0
2021-03-15,7150.0
2021-03-16,7092.0
2021-03-17,7008.0
2021-03-18,7132.0
2021-03-19,6914.0
2021-03-22,7058.0
2021-03-23,6918.0
2021-03-24,6844.0
2021-03-25,6930.0
2021-03-26,6874.0
2021-03-29,6808.0
2021-03-30,6804.0
2021-03-31,6790.0
2021-04-01,6812.0
2021-04-02,6860.0
2021-04-06,6850.0
2021-04-07,6850.0
2021-04-08,6816.0
2021-04-09,6750.0
2021-04-12,6730.0
2021-04-13,6786.0
2021-04-14,6920.0
2021-04-15,7030.0
2021-04-16,7126.0
2021-04-19,7130.0
2021-04-20,7100.0
2021-04-21,7108.0
2021-04-22,7148.0
2021-04-23,7382.0
2021-04-26,7266.0
2021-04-27,7166.0
2021-04-28,7188.0
2021-04-29,7330.0
2021-04-30,7112.0
2021-05-06,7336.0
2021-05-07,7398.0
2021-05-10,7578.0
2021-05-11,7470.0
2021-05-12,7646.0
2021-05-13,7248.0
2021-05-14,7150.0
2021-05-17,7224.0
2021-05-18,7478.0
2021-05-19,7450.0
2021-05-20,7544.0
2021-05-21,7516.0
2021-05-24,7446.0
2021-05-25,7310.0
2021-05-26,7304.0
2021-05-27,7236.0
2021-05-28,7522.0
2021-05-31,7798.0
2021-06-01,7792.0
2021-06-02,7786.0
2021-06-03,7828.0
2021-06-04,7900.0
2021-06-07,7872.0
2021-06-08,7720.0
2021-06-09,7728.0
2021-06-10,7606.0
2021-06-11,7626.0
2021-06-15,7490.0
2021-06-16,7366.0
2021-06-17,7368.0
2021-06-18,7270.0
2021-06-21,7386.0
2021-06-22,7454.0
2021-06-23,7530.0
2021-06-24,7592.0
2021-06-25,7650.0
2021-06-28,7702.0
2021-06-29,7630.0
2021-06-30,7636.0
2021-07-01,7344.0
2021-07-02,7364.0
2021-07-05,7420.0
2021-07-06,7500.0
2021-07-07,7538.0
2021-07-08,7368.0
2021-07-09,7404.0
2021-07-12,7402.0
2021-07-13,7332.0
2021-07-14,7664.0
2021-07-15,7752.0
2021-07-16,7796.0
2021-07-19,7726.0
2021-07-20,7722.0
2021-07-21,7630.0
2021-07-22,7618.0
2021-07-23,7668.0
2021-07-26,7670.0
2021-07-27,7700.0
2021-07-28,7822.0
2021-07-29,7854.0
2021-07-30,7860.0
2021-08-02,7794.0
2021-08-03,7766.0
2021-08-04,7778.0
2021-08-05,7736.0
2021-08-06,7804.0
2021-08-09,7832.0
2021-08-10,7890.0
2021-08-11,7810.0
2021-08-12,7820.0
2021-08-13,7784.0
2021-08-16,7652.0
2021-08-17,7882.0
2021-08-18,7950.0
2021-08-19,7972.0
2021-08-20,7954.0
2021-08-23,8122.0
2021-08-24,7778.0
2021-08-25,7834.0
2021-08-26,7820.0
2021-08-27,7918.0
2021-08-30,8338.0
2021-08-31,8654.0
2021-09-01,8694.0
2021-09-02,8772.0
2021-09-03,8730.0
2021-09-06,8686.0
2021-09-07,8800.0
2021-09-08,8762.0
2021-09-09,8926.0
2021-09-10,8818.0
2021-09-13,9136.0
2021-09-14,9422.0
2021-09-15,9892.0
2021-09-16,9980.0
2021-09-17,9990.0
2021-09-22,10760.0
2021-09-23,11898.0
2021-09-24,10684.0
2021-09-27,11652.0
2021-09-28,12506.0
2021-09-29,11948.0
2021-09-30,12710.0
2021-10-08,12502.0
2021-10-11,12890.0
2021-10-12,12338.0
2021-10-13,11200.0
2021-10-14,11626.0
2021-10-15,11858.0
2021-10-18,11922.0
2021-10-19,12360.0
2021-10-20,11222.0
2021-10-21,11186.0
2021-10-22,10542.0
2021-10-25,9996.0
2021-10-26,10172.0
2021-10-27,9262.0
2021-10-28,9760.0
2021-10-29,9800.0
2021-11-01,9704.0
2021-11-02,9212.0
2021-11-03,9348.0
2021-11-04,9062.0
2021-11-05,8618.0
2021-11-08,8630.0
2021-11-09,8740.0
2021-11-10,8588.0
2021-11-11,8780.0
2021-11-12,8652.0
2021-11-15,8114.0
2021-11-16,8120.0
2021-11-17,8048.0
2021-11-18,7820.0
2021-11-19,7880.0
2021-11-22,7924.0
2021-11-23,8382.0
2021-11-24,8520.0
2021-11-25,8504.0
2021-11-26,7920.0
2021-11-29,8238.0
2021-11-30,8332.0
2021-12-01,8464.0
2021-12-02,8232.0
2021-12-03,8264.0
2021-12-06,8104.0
2021-12-07,8068.0
2021-12-08,7960.0
