datetime,B2601
2025-01-16,3611.0
2025-01-17,3617.0
2025-01-20,3637.0
2025-01-21,3650.0
2025-01-22,3656.0
2025-01-23,3630.0
2025-01-24,3631.0
2025-01-27,3609.0
2025-02-05,3688.0
2025-02-06,3663.0
2025-02-07,3678.0
2025-02-10,3677.0
2025-02-11,3680.0
2025-02-12,3660.0
2025-02-13,3642.0
2025-02-14,3668.0
2025-02-17,3630.0
2025-02-18,3637.0
2025-02-19,3677.0
2025-02-20,3689.0
2025-02-21,3695.0
2025-02-24,3685.0
2025-02-25,3692.0
2025-02-26,3663.0
2025-02-27,3713.0
2025-02-28,3710.0
2025-03-03,3749.0
2025-03-04,3746.0
2025-03-05,3659.0
2025-03-06,3684.0
2025-03-07,3668.0
2025-03-10,3710.0
2025-03-11,3651.0
2025-03-12,3633.0
2025-03-13,3663.0
2025-03-14,3687.0
2025-03-17,3681.0
2025-03-18,3672.0
2025-03-19,3666.0
2025-03-20,3642.0
2025-03-21,3631.0
2025-03-24,3630.0
2025-03-25,3608.0
2025-03-26,3600.0
2025-03-27,3612.0
2025-03-28,3615.0
2025-03-31,3657.0
2025-04-01,3618.0
2025-04-02,3649.0
2025-04-03,3675.0
2025-04-07,3655.0
2025-04-08,3730.0
2025-04-09,3692.0
2025-04-10,3670.0
2025-04-11,3687.0
2025-04-14,3706.0
2025-04-15,3675.0
2025-04-16,3655.0
2025-04-17,3674.0
2025-04-18,3657.0
2025-04-21,3671.0
2025-04-22,3694.0
2025-04-23,3702.0
2025-04-24,3705.0
2025-04-25,3704.0
2025-04-28,3659.0
2025-04-29,3632.0
2025-04-30,3610.0
2025-05-06,3589.0
2025-05-07,3605.0
2025-05-08,3589.0
2025-05-09,3588.0
2025-05-12,3587.0
2025-05-13,3582.0
2025-05-14,3626.0
2025-05-15,3616.0
2025-05-16,3585.0
2025-05-19,3584.0
2025-05-20,3596.0
2025-05-21,3627.0
2025-05-22,3614.0
2025-05-23,3618.0
2025-05-26,3615.0
2025-05-27,3633.0
2025-05-28,3629.0
2025-05-29,3623.0
2025-05-30,3614.0
2025-06-03,3595.0
2025-06-04,3598.0
2025-06-05,3604.0
2025-06-06,3657.0
2025-06-09,3667.0
2025-06-10,3676.0
2025-06-11,3654.0
2025-06-12,3650.0
2025-06-13,3655.0
2025-06-16,3703.0
2025-06-17,3735.0
2025-06-18,3751.0
2025-06-19,3764.0
2025-06-20,3762.0
2025-06-23,3741.0
2025-06-24,3712.0
2025-06-25,3689.0
2025-06-26,3648.0
2025-06-27,3660.0
2025-06-30,3664.0
