datetime,V2505
2024-05-20,6672.0
2024-05-21,6680.0
2024-05-22,6729.0
2024-05-23,6748.0
2024-05-24,6843.0
2024-05-27,6860.0
2024-05-28,6807.0
2024-05-29,6860.0
2024-05-30,6939.0
2024-05-31,6955.0
2024-06-03,6715.0
2024-06-04,6740.0
2024-06-05,6697.0
2024-06-06,6681.0
2024-06-07,6715.0
2024-06-11,6659.0
2024-06-12,6672.0
2024-06-13,6633.0
2024-06-14,6643.0
2024-06-17,6561.0
2024-06-18,6550.0
2024-06-19,6605.0
2024-06-20,6599.0
2024-06-21,6545.0
2024-06-24,6468.0
2024-06-25,6523.0
2024-06-26,6506.0
2024-06-27,6487.0
2024-06-28,6496.0
2024-07-01,6535.0
2024-07-02,6571.0
2024-07-03,6588.0
2024-07-04,6512.0
2024-07-05,6482.0
2024-07-08,6402.0
2024-07-09,6426.0
2024-07-10,6365.0
2024-07-11,6386.0
2024-07-12,6386.0
2024-07-15,6301.0
2024-07-16,6331.0
2024-07-17,6383.0
2024-07-18,6363.0
2024-07-19,6336.0
2024-07-22,6330.0
2024-07-23,6264.0
2024-07-24,6272.0
2024-07-25,6210.0
2024-07-26,6208.0
2024-07-29,6168.0
2024-07-30,6099.0
2024-07-31,6165.0
2024-08-01,6150.0
2024-08-02,6169.0
2024-08-05,6143.0
2024-08-06,6086.0
2024-08-07,6084.0
2024-08-08,6029.0
2024-08-09,6012.0
2024-08-12,5943.0
2024-08-13,5807.0
2024-08-14,5846.0
2024-08-15,5761.0
2024-08-16,5779.0
2024-08-19,5833.0
2024-08-20,5842.0
2024-08-21,5952.0
2024-08-22,5873.0
2024-08-23,5797.0
2024-08-26,5915.0
2024-08-27,5914.0
2024-08-28,5879.0
2024-08-29,5877.0
2024-08-30,5855.0
2024-09-02,5728.0
2024-09-03,5656.0
2024-09-04,5600.0
2024-09-05,5563.0
2024-09-06,5573.0
2024-09-09,5605.0
2024-09-10,5564.0
2024-09-11,5638.0
2024-09-12,5642.0
2024-09-13,5582.0
2024-09-18,5460.0
2024-09-19,5531.0
2024-09-20,5452.0
2024-09-23,5436.0
2024-09-24,5645.0
2024-09-25,5691.0
2024-09-26,5770.0
2024-09-27,5827.0
2024-09-30,6061.0
2024-10-08,5949.0
2024-10-09,5846.0
2024-10-10,5843.0
2024-10-11,5869.0
2024-10-14,5889.0
2024-10-15,5911.0
2024-10-16,5878.0
2024-10-17,5723.0
2024-10-18,5750.0
2024-10-21,5673.0
2024-10-22,5713.0
2024-10-23,5710.0
2024-10-24,5742.0
2024-10-25,5805.0
2024-10-28,5865.0
2024-10-29,5765.0
2024-10-30,5780.0
2024-10-31,5793.0
2024-11-01,5738.0
2024-11-04,5795.0
2024-11-05,5770.0
2024-11-06,5716.0
2024-11-07,5785.0
2024-11-08,5724.0
2024-11-11,5676.0
2024-11-12,5681.0
2024-11-13,5677.0
2024-11-14,5653.0
2024-11-15,5625.0
2024-11-18,5615.0
2024-11-19,5616.0
2024-11-20,5597.0
2024-11-21,5624.0
2024-11-22,5554.0
2024-11-25,5569.0
2024-11-26,5545.0
2024-11-27,5536.0
2024-11-28,5515.0
2024-11-29,5515.0
2024-12-02,5474.0
2024-12-03,5408.0
2024-12-04,5347.0
2024-12-05,5350.0
2024-12-06,5279.0
2024-12-09,5281.0
2024-12-10,5343.0
2024-12-11,5389.0
2024-12-12,5423.0
2024-12-13,5374.0
2024-12-16,5382.0
2024-12-17,5347.0
2024-12-18,5335.0
2024-12-19,5292.0
2024-12-20,5318.0
2024-12-23,5359.0
2024-12-24,5347.0
2024-12-25,5317.0
2024-12-26,5301.0
2024-12-27,5271.0
2024-12-30,5326.0
2024-12-31,5290.0
2025-01-02,5237.0
2025-01-03,5145.0
2025-01-06,5150.0
2025-01-07,5087.0
2025-01-08,5067.0
2025-01-09,5145.0
2025-01-10,5130.0
2025-01-13,5208.0
2025-01-14,5237.0
2025-01-15,5276.0
2025-01-16,5346.0
2025-01-17,5326.0
2025-01-20,5279.0
2025-01-21,5304.0
2025-01-22,5289.0
2025-01-23,5158.0
2025-01-24,5175.0
2025-01-27,5268.0
2025-02-05,5163.0
2025-02-06,5166.0
2025-02-07,5230.0
2025-02-10,5212.0
2025-02-11,5226.0
2025-02-12,5273.0
2025-02-13,5190.0
2025-02-14,5229.0
2025-02-17,5277.0
2025-02-18,5279.0
2025-02-19,5271.0
2025-02-20,5290.0
2025-02-21,5263.0
2025-02-24,5255.0
2025-02-25,5211.0
2025-02-26,5167.0
2025-02-27,5190.0
2025-02-28,5180.0
2025-03-03,5228.0
2025-03-04,5185.0
2025-03-05,5109.0
2025-03-06,5135.0
2025-03-07,5110.0
2025-03-10,5082.0
2025-03-11,5060.0
2025-03-12,5018.0
2025-03-13,5036.0
2025-03-14,5068.0
2025-03-17,5065.0
2025-03-18,5007.0
2025-03-19,5026.0
2025-03-20,5030.0
2025-03-21,5020.0
2025-03-24,5159.0
2025-03-25,5127.0
2025-03-26,5118.0
2025-03-27,5129.0
2025-03-28,5118.0
2025-03-31,5079.0
2025-04-01,5099.0
2025-04-02,5072.0
2025-04-03,5069.0
2025-04-07,4929.0
2025-04-08,4907.0
2025-04-09,4861.0
2025-04-10,4933.0
2025-04-11,4930.0
2025-04-14,4951.0
2025-04-15,4931.0
2025-04-16,4921.0
2025-04-17,4903.0
2025-04-18,4898.0
2025-04-21,4910.0
2025-04-22,4803.0
2025-04-23,4871.0
2025-04-24,4839.0
2025-04-25,4839.0
2025-04-28,4859.0
2025-04-29,4818.0
2025-04-30,4814.0
2025-05-06,4732.0
2025-05-07,4765.0
2025-05-08,4720.0
2025-05-09,4695.0
2025-05-12,4715.0
2025-05-13,4728.0
2025-05-14,4860.0
2025-05-15,4899.0
2025-05-16,4820.0
2025-05-19,4834.0
