datetime,FG2601
2025-01-16,1463.0
2025-01-17,1471.0
2025-01-20,1447.0
2025-01-21,1444.0
2025-01-22,1435.0
2025-01-23,1440.0
2025-01-24,1446.0
2025-01-27,1417.0
2025-02-05,1405.0
2025-02-06,1408.0
2025-02-07,1427.0
2025-02-10,1422.0
2025-02-11,1409.0
2025-02-12,1406.0
2025-02-13,1381.0
2025-02-14,1371.0
2025-02-17,1378.0
2025-02-18,1377.0
2025-02-19,1374.0
2025-02-20,1390.0
2025-02-21,1382.0
2025-02-24,1390.0
2025-02-25,1377.0
2025-02-26,1384.0
2025-02-27,1391.0
2025-02-28,1390.0
2025-03-03,1375.0
2025-03-04,1380.0
2025-03-05,1357.0
2025-03-06,1354.0
2025-03-07,1338.0
2025-03-10,1316.0
2025-03-11,1320.0
2025-03-12,1307.0
2025-03-13,1307.0
2025-03-14,1319.0
2025-03-17,1312.0
2025-03-18,1306.0
2025-03-19,1306.0
2025-03-20,1301.0
2025-03-21,1293.0
2025-03-24,1335.0
2025-03-25,1336.0
2025-03-26,1319.0
2025-03-27,1318.0
2025-03-28,1308.0
2025-03-31,1280.0
2025-04-01,1288.0
2025-04-02,1281.0
2025-04-03,1273.0
2025-04-07,1247.0
2025-04-08,1234.0
2025-04-09,1228.0
2025-04-10,1247.0
2025-04-11,1245.0
2025-04-14,1245.0
2025-04-15,1220.0
2025-04-16,1222.0
2025-04-17,1204.0
2025-04-18,1164.0
2025-04-21,1174.0
2025-04-22,1162.0
2025-04-23,1193.0
2025-04-24,1173.0
2025-04-25,1167.0
2025-04-28,1172.0
2025-04-29,1159.0
2025-04-30,1131.0
2025-05-06,1117.0
2025-05-07,1115.0
2025-05-08,1106.0
2025-05-09,1078.0
2025-05-12,1086.0
2025-05-13,1061.0
2025-05-14,1098.0
2025-05-15,1085.0
2025-05-16,1062.0
2025-05-19,1075.0
2025-05-20,1081.0
2025-05-21,1088.0
2025-05-22,1074.0
2025-05-23,1060.0
2025-05-26,1081.0
2025-05-27,1084.0
2025-05-28,1068.0
2025-05-29,1049.0
2025-05-30,1043.0
2025-06-03,1014.0
2025-06-04,1040.0
2025-06-05,1018.0
2025-06-06,1054.0
2025-06-09,1066.0
2025-06-10,1054.0
2025-06-11,1056.0
2025-06-12,1040.0
2025-06-13,1035.0
2025-06-16,1041.0
2025-06-17,1032.0
2025-06-18,1038.0
2025-06-19,1055.0
2025-06-20,1065.0
2025-06-23,1062.0
2025-06-24,1066.0
2025-06-25,1066.0
2025-06-26,1073.0
2025-06-27,1077.0
2025-06-30,1085.0
2025-07-01,1065.0
2025-07-02,1139.0
2025-07-03,1128.0
2025-07-04,1118.0
2025-07-07,1114.0
2025-07-08,1122.0
2025-07-09,1132.0
2025-07-10,1174.0
2025-07-11,1170.0
2025-07-14,1196.0
2025-07-15,1168.0
2025-07-16,1162.0
2025-07-17,1168.0
2025-07-18,1165.0
2025-07-21,1254.0
2025-07-22,1342.0
2025-07-23,1309.0
2025-07-24,1402.0
2025-07-25,1426.0
2025-07-28,1300.0
2025-07-29,1313.0
2025-07-30,1320.0
2025-07-31,1224.0
2025-08-01,1224.0
2025-08-04,1229.0
2025-08-05,1232.0
2025-08-06,1231.0
2025-08-07,1220.0
2025-08-08,1196.0
2025-08-11,1219.0
2025-08-12,1240.0
2025-08-13,1214.0
2025-08-14,1220.0
2025-08-15,1211.0
2025-08-18,1212.0
2025-08-19,1196.0
2025-08-20,1162.0
2025-08-21,1156.0
2025-08-22,1173.0
2025-08-25,1191.0
2025-08-26,1173.0
2025-08-27,1175.0
2025-08-28,1174.0
2025-08-29,1182.0
2025-09-01,1137.0
2025-09-02,1134.0
2025-09-03,1135.0
2025-09-04,1139.0
2025-09-05,1189.0
2025-09-08,1204.0
2025-09-09,1192.0
2025-09-10,1181.0
2025-09-11,1185.0
2025-09-12,1180.0
2025-09-15,1207.0
2025-09-16,1237.0
2025-09-17,1234.0
2025-09-18,1208.0
2025-09-19,1216.0
2025-09-22,1199.0
2025-09-23,1183.0
2025-09-24,1237.0
2025-09-25,1270.0
2025-09-26,1252.0
2025-09-29,1228.0
2025-09-30,1210.0
2025-10-09,1218.0
2025-10-10,1207.0
2025-10-13,1179.0
2025-10-14,1138.0
2025-10-15,1129.0
2025-10-16,1147.0
2025-10-17,1095.0
2025-10-20,1091.0
2025-10-21,1087.0
2025-10-22,1094.0
2025-10-23,1108.0
2025-10-24,1092.0
2025-10-27,1095.0
2025-10-28,1113.0
2025-10-29,1127.0
2025-10-30,1091.0
2025-10-31,1083.0
2025-11-03,1093.0
2025-11-04,1105.0
2025-11-05,1097.0
2025-11-06,1101.0
2025-11-07,1091.0
2025-11-10,1069.0
2025-11-11,1053.0
2025-11-12,1049.0
2025-11-13,1056.0
2025-11-14,1032.0
2025-11-17,1029.0
2025-11-18,1017.0
2025-11-19,1009.0
2025-11-20,989.0
2025-11-21,987.0
2025-11-24,1013.0
2025-11-25,1014.0
2025-11-26,1037.0
2025-11-27,1041.0
2025-11-28,1053.0
2025-12-01,1036.0
2025-12-02,1034.0
2025-12-03,1020.0
2025-12-04,1010.0
2025-12-05,994.0
2025-12-08,1002.0
2025-12-09,984.0
2025-12-10,964.0
2025-12-11,956.0
2025-12-12,935.0
2025-12-15,950.0
2025-12-16,946.0
2025-12-17,944.0
2025-12-18,953.0
2025-12-19,941.0
2025-12-22,931.0
2025-12-23,938.0
2025-12-24,941.0
2025-12-25,932.0
2025-12-26,936.0
2025-12-29,926.0
2025-12-30,950.0
2025-12-31,949.0
2026-01-05,948.0
2026-01-06,956.0
2026-01-07,1016.0
2026-01-08,1013.0
2026-01-09,1010.0
2026-01-12,1001.0
2026-01-13,978.0
2026-01-14,940.0
2026-01-15,941.0
