datetime,SF2005
2019-05-20,5810.0
2019-05-21,5800.0
2019-05-22,5818.0
2019-05-23,5780.0
2019-05-24,5826.0
2019-05-27,5810.0
2019-05-28,5810.0
2019-05-29,5830.0
2019-05-30,5842.0
2019-06-03,5790.0
2019-06-04,5788.0
2019-06-05,5820.0
2019-06-06,5792.0
2019-06-10,5870.0
2019-06-11,5892.0
2019-06-13,5936.0
2019-06-14,5962.0
2019-06-17,5976.0
2019-06-18,5998.0
2019-06-19,5992.0
2019-06-20,6008.0
2019-06-21,5970.0
2019-06-24,5988.0
2019-06-25,6002.0
2019-06-26,6060.0
2019-06-27,6026.0
2019-06-28,6050.0
2019-07-01,6042.0
2019-07-02,6012.0
2019-07-03,5986.0
2019-07-04,5992.0
2019-07-05,5984.0
2019-07-08,5974.0
2019-07-09,5806.0
2019-07-10,5820.0
2019-07-11,5856.0
2019-07-12,6008.0
2019-07-15,6028.0
2019-07-16,6022.0
2019-07-17,6014.0
2019-07-18,6024.0
2019-07-19,6040.0
2019-07-22,5960.0
2019-07-23,5952.0
2019-07-24,5952.0
2019-07-25,5908.0
2019-07-26,5908.0
2019-07-29,5880.0
2019-07-30,5900.0
2019-07-31,5904.0
2019-08-01,5918.0
2019-08-02,5912.0
2019-08-05,5900.0
2019-08-06,5890.0
2019-08-07,5870.0
2019-08-08,5842.0
2019-08-09,5854.0
2019-08-12,5842.0
2019-08-13,5834.0
2019-08-14,5828.0
2019-08-15,5826.0
2019-08-16,5842.0
2019-08-19,5818.0
2019-08-20,5790.0
2019-08-21,5774.0
2019-08-22,5780.0
2019-08-23,5768.0
2019-08-26,5734.0
2019-08-27,5734.0
2019-08-28,5722.0
2019-08-29,5676.0
2019-08-30,5800.0
2019-09-02,5786.0
2019-09-03,5772.0
2019-09-04,5792.0
2019-09-05,5758.0
2019-09-06,5796.0
2019-09-09,5770.0
2019-09-10,5820.0
2019-09-11,5802.0
2019-09-12,5826.0
2019-09-16,5802.0
2019-09-17,5850.0
2019-09-18,5862.0
2019-09-19,5860.0
2019-09-20,5852.0
2019-09-23,5838.0
2019-09-24,5848.0
2019-09-25,5882.0
2019-09-26,5884.0
2019-09-27,5840.0
2019-09-30,5848.0
2019-10-08,5830.0
2019-10-09,5836.0
2019-10-10,5862.0
2019-10-11,5836.0
2019-10-14,5790.0
2019-10-15,5784.0
2019-10-16,5764.0
2019-10-17,5776.0
2019-10-18,5784.0
2019-10-21,5774.0
2019-10-22,5778.0
2019-10-23,5772.0
2019-10-24,5734.0
2019-10-25,5782.0
2019-10-28,5720.0
2019-10-29,5766.0
2019-10-30,5720.0
2019-10-31,5704.0
2019-11-01,5734.0
2019-11-04,5706.0
2019-11-05,5720.0
2019-11-06,5686.0
2019-11-07,5726.0
2019-11-08,5674.0
2019-11-11,5668.0
2019-11-12,5650.0
2019-11-13,5652.0
2019-11-14,5730.0
2019-11-15,5740.0
2019-11-18,5768.0
2019-11-19,5812.0
2019-11-20,5756.0
2019-11-21,5782.0
2019-11-22,5766.0
2019-11-25,5778.0
2019-11-26,5798.0
2019-11-27,5770.0
2019-11-28,5740.0
2019-11-29,5744.0
2019-12-02,5734.0
2019-12-03,5726.0
2019-12-04,5722.0
2019-12-05,5714.0
2019-12-06,5714.0
2019-12-09,5782.0
2019-12-10,5824.0
2019-12-11,5902.0
2019-12-12,5770.0
2019-12-13,5802.0
2019-12-16,5764.0
2019-12-17,5742.0
2019-12-18,5770.0
2019-12-19,5810.0
2019-12-20,5796.0
2019-12-23,5832.0
2019-12-24,5820.0
2019-12-25,5790.0
2019-12-26,5822.0
2019-12-27,5840.0
2019-12-30,5836.0
2019-12-31,5850.0
2020-01-02,5834.0
2020-01-03,5858.0
2020-01-06,5812.0
2020-01-07,5824.0
2020-01-08,5798.0
2020-01-09,5798.0
2020-01-10,5800.0
2020-01-13,5776.0
2020-01-14,5794.0
2020-01-15,5786.0
2020-01-16,5764.0
2020-01-17,5786.0
2020-01-20,5812.0
2020-01-21,5850.0
2020-01-22,5862.0
2020-01-23,5850.0
2020-02-03,5942.0
2020-02-04,6100.0
2020-02-05,5940.0
2020-02-06,5956.0
2020-02-07,5930.0
2020-02-10,5898.0
2020-02-11,5948.0
2020-02-12,5910.0
2020-02-13,5864.0
2020-02-14,5832.0
2020-02-17,5780.0
2020-02-18,5730.0
2020-02-19,5740.0
2020-02-20,5784.0
2020-02-21,5762.0
2020-02-24,5716.0
2020-02-25,5716.0
2020-02-26,5720.0
2020-02-27,5720.0
2020-02-28,5716.0
2020-03-02,5710.0
2020-03-03,5714.0
2020-03-04,5644.0
2020-03-05,5674.0
2020-03-06,5650.0
2020-03-09,5606.0
2020-03-10,5606.0
2020-03-11,5620.0
2020-03-12,5602.0
2020-03-13,5596.0
2020-03-16,5592.0
2020-03-17,5608.0
2020-03-18,5638.0
2020-03-19,5522.0
2020-03-20,5536.0
2020-03-23,5364.0
2020-03-24,5426.0
2020-03-25,5408.0
2020-03-26,5530.0
2020-03-27,5332.0
2020-03-30,5350.0
2020-03-31,5410.0
2020-04-01,5416.0
2020-04-02,5446.0
2020-04-03,5490.0
2020-04-07,5508.0
2020-04-08,5558.0
2020-04-09,5476.0
2020-04-10,5494.0
2020-04-13,5458.0
2020-04-14,5442.0
2020-04-15,5406.0
2020-04-16,5404.0
2020-04-17,5444.0
2020-04-20,5532.0
2020-04-21,5560.0
2020-04-22,5542.0
2020-04-23,5466.0
2020-04-24,5508.0
2020-04-27,5484.0
2020-04-28,5476.0
2020-04-29,5534.0
2020-04-30,5548.0
2020-05-06,5502.0
2020-05-07,5550.0
2020-05-08,5584.0
2020-05-11,5600.0
2020-05-12,5590.0
2020-05-13,5560.0
2020-05-14,5506.0
2020-05-15,5558.0
2020-05-18,5478.0
2020-05-19,5530.0
