datetime,FG2309
2023-03-15,1650.0
2023-03-16,1576.0
2023-03-17,1597.0
2023-03-20,1579.0
2023-03-21,1591.0
2023-03-22,1608.0
2023-03-23,1629.0
2023-03-24,1631.0
2023-03-27,1646.0
2023-03-28,1669.0
2023-03-29,1651.0
2023-03-30,1658.0
2023-03-31,1635.0
2023-04-03,1653.0
2023-04-04,1629.0
2023-04-06,1650.0
2023-04-07,1666.0
2023-04-10,1659.0
2023-04-11,1645.0
2023-04-12,1645.0
2023-04-13,1657.0
2023-04-14,1704.0
2023-04-17,1761.0
2023-04-18,1770.0
2023-04-19,1778.0
2023-04-20,1850.0
2023-04-21,1807.0
2023-04-24,1837.0
2023-04-25,1846.0
2023-04-26,1813.0
2023-04-27,1753.0
2023-04-28,1793.0
2023-05-04,1738.0
2023-05-05,1755.0
2023-05-08,1730.0
2023-05-09,1676.0
2023-05-10,1696.0
2023-05-11,1691.0
2023-05-12,1683.0
2023-05-15,1609.0
2023-05-16,1594.0
2023-05-17,1631.0
2023-05-18,1623.0
2023-05-19,1582.0
2023-05-22,1484.0
2023-05-23,1474.0
2023-05-24,1479.0
2023-05-25,1488.0
2023-05-26,1475.0
2023-05-29,1462.0
2023-05-30,1416.0
2023-05-31,1409.0
2023-06-01,1448.0
2023-06-02,1556.0
2023-06-05,1531.0
2023-06-06,1507.0
2023-06-07,1527.0
2023-06-08,1555.0
2023-06-09,1573.0
2023-06-12,1559.0
2023-06-13,1613.0
2023-06-14,1648.0
2023-06-15,1629.0
2023-06-16,1615.0
2023-06-19,1510.0
2023-06-20,1511.0
2023-06-21,1510.0
2023-06-26,1492.0
2023-06-27,1496.0
2023-06-28,1504.0
2023-06-29,1506.0
2023-06-30,1517.0
2023-07-03,1520.0
2023-07-04,1562.0
2023-07-05,1566.0
2023-07-06,1567.0
2023-07-07,1595.0
2023-07-10,1586.0
2023-07-11,1623.0
2023-07-12,1624.0
2023-07-13,1617.0
2023-07-14,1678.0
2023-07-17,1670.0
2023-07-18,1708.0
2023-07-19,1747.0
2023-07-20,1698.0
2023-07-21,1691.0
2023-07-24,1642.0
2023-07-25,1675.0
2023-07-26,1713.0
2023-07-27,1720.0
2023-07-28,1684.0
2023-07-31,1718.0
2023-08-01,1819.0
2023-08-02,1813.0
2023-08-03,1810.0
2023-08-04,1850.0
2023-08-07,1832.0
2023-08-08,1809.0
2023-08-09,1798.0
2023-08-10,1794.0
2023-08-11,1818.0
2023-08-14,1815.0
2023-08-15,1807.0
2023-08-16,1819.0
2023-08-17,1821.0
2023-08-18,1820.0
2023-08-21,1885.0
2023-08-22,1834.0
2023-08-23,1820.0
2023-08-24,1806.0
2023-08-25,1809.0
2023-08-28,1793.0
2023-08-29,1790.0
2023-08-30,1939.0
2023-08-31,1971.0
2023-09-01,2000.0
2023-09-04,1940.0
2023-09-05,1960.0
2023-09-06,1985.0
2023-09-07,1939.0
2023-09-08,1923.0
2023-09-13,1848.0
2023-09-14,1903.0
