datetime,PP2509
2024-09-18,7201.0
2024-09-19,7294.0
2024-09-20,7295.0
2024-09-23,7227.0
2024-09-24,7315.0
2024-09-25,7370.0
2024-09-26,7359.0
2024-09-27,7400.0
2024-09-30,7484.0
2024-10-08,7590.0
2024-10-09,7558.0
2024-10-10,7530.0
2024-10-11,7564.0
2024-10-14,7557.0
2024-10-15,7516.0
2024-10-16,7527.0
2024-10-17,7465.0
2024-10-18,7527.0
2024-10-21,7480.0
2024-10-22,7479.0
2024-10-23,7497.0
2024-10-24,7490.0
2024-10-25,7490.0
2024-10-28,7515.0
2024-10-29,7458.0
2024-10-30,7405.0
2024-10-31,7425.0
2024-11-01,7440.0
2024-11-04,7443.0
2024-11-05,7462.0
2024-11-06,7431.0
2024-11-07,7485.0
2024-11-08,7467.0
2024-11-11,7427.0
2024-11-12,7439.0
2024-11-13,7445.0
2024-11-14,7441.0
2024-11-15,7434.0
2024-11-18,7445.0
2024-11-19,7479.0
2024-11-20,7505.0
2024-11-21,7494.0
2024-11-22,7506.0
2024-11-25,7522.0
2024-11-26,7520.0
2024-11-27,7513.0
2024-11-28,7510.0
2024-11-29,7534.0
2024-12-02,7551.0
2024-12-03,7534.0
2024-12-04,7514.0
2024-12-05,7464.0
2024-12-06,7433.0
2024-12-09,7434.0
2024-12-10,7447.0
2024-12-11,7466.0
2024-12-12,7495.0
2024-12-13,7471.0
2024-12-16,7482.0
2024-12-17,7473.0
2024-12-18,7452.0
2024-12-19,7432.0
2024-12-20,7388.0
2024-12-23,7419.0
2024-12-24,7432.0
2024-12-25,7412.0
2024-12-26,7415.0
2024-12-27,7386.0
2024-12-30,7406.0
2024-12-31,7478.0
2025-01-02,7497.0
2025-01-03,7434.0
2025-01-06,7360.0
2025-01-07,7335.0
2025-01-08,7335.0
2025-01-09,7369.0
2025-01-10,7377.0
2025-01-13,7447.0
2025-01-14,7437.0
2025-01-15,7454.0
2025-01-16,7479.0
2025-01-17,7478.0
2025-01-20,7453.0
2025-01-21,7410.0
2025-01-22,7363.0
2025-01-23,7344.0
2025-01-24,7341.0
2025-01-27,7381.0
2025-02-05,7345.0
2025-02-06,7341.0
2025-02-07,7391.0
2025-02-10,7408.0
2025-02-11,7421.0
2025-02-12,7442.0
2025-02-13,7373.0
2025-02-14,7387.0
2025-02-17,7416.0
2025-02-18,7410.0
2025-02-19,7414.0
2025-02-20,7413.0
2025-02-21,7389.0
2025-02-24,7374.0
2025-02-25,7364.0
2025-02-26,7332.0
2025-02-27,7372.0
2025-02-28,7371.0
2025-03-03,7384.0
2025-03-04,7341.0
2025-03-05,7304.0
2025-03-06,7307.0
2025-03-07,7299.0
2025-03-10,7296.0
2025-03-11,7279.0
2025-03-12,7237.0
2025-03-13,7239.0
2025-03-14,7273.0
2025-03-17,7253.0
2025-03-18,7232.0
2025-03-19,7215.0
2025-03-20,7230.0
2025-03-21,7229.0
2025-03-24,7299.0
2025-03-25,7285.0
2025-03-26,7301.0
2025-03-27,7318.0
2025-03-28,7316.0
2025-03-31,7286.0
2025-04-01,7322.0
2025-04-02,7334.0
2025-04-03,7317.0
2025-04-07,7152.0
2025-04-08,7129.0
2025-04-09,7070.0
2025-04-10,7184.0
2025-04-11,7189.0
2025-04-14,7189.0
2025-04-15,7124.0
2025-04-16,7098.0
2025-04-17,7099.0
2025-04-18,7124.0
2025-04-21,7112.0
2025-04-22,7073.0
2025-04-23,7137.0
2025-04-24,7092.0
2025-04-25,7097.0
2025-04-28,7112.0
2025-04-29,7092.0
2025-04-30,7041.0
2025-05-06,6995.0
2025-05-07,7029.0
2025-05-08,6985.0
2025-05-09,6967.0
2025-05-12,7030.0
2025-05-13,7074.0
2025-05-14,7193.0
2025-05-15,7161.0
2025-05-16,7093.0
2025-05-19,7078.0
2025-05-20,7047.0
2025-05-21,7054.0
2025-05-22,7001.0
2025-05-23,6948.0
2025-05-26,6929.0
2025-05-27,6896.0
2025-05-28,6893.0
2025-05-29,6918.0
2025-05-30,6875.0
2025-06-03,6884.0
2025-06-04,6948.0
2025-06-05,6911.0
2025-06-06,6925.0
2025-06-09,6932.0
2025-06-10,6941.0
2025-06-11,6960.0
2025-06-12,6969.0
2025-06-13,7089.0
2025-06-16,7133.0
2025-06-17,7125.0
2025-06-18,7214.0
2025-06-19,7274.0
2025-06-20,7242.0
2025-06-23,7262.0
2025-06-24,7074.0
2025-06-25,7084.0
2025-06-26,7108.0
2025-06-27,7103.0
2025-06-30,7070.0
2025-07-01,7044.0
2025-07-02,7072.0
2025-07-03,7074.0
2025-07-04,7078.0
2025-07-07,7057.0
2025-07-08,7045.0
2025-07-09,7078.0
2025-07-10,7112.0
2025-07-11,7069.0
2025-07-14,7067.0
2025-07-15,7015.0
2025-07-16,7013.0
2025-07-17,7020.0
2025-07-18,7013.0
2025-07-21,7091.0
2025-07-22,7168.0
2025-07-23,7096.0
2025-07-24,7181.0
2025-07-25,7221.0
2025-07-28,7130.0
2025-07-29,7160.0
2025-07-30,7145.0
2025-07-31,7118.0
2025-08-01,7098.0
2025-08-04,7074.0
2025-08-05,7095.0
2025-08-06,7078.0
2025-08-07,7075.0
2025-08-08,7062.0
2025-08-11,7095.0
2025-08-12,7091.0
2025-08-13,7081.0
2025-08-14,7066.0
2025-08-15,7058.0
2025-08-18,7026.0
2025-08-19,6987.0
2025-08-20,7026.0
2025-08-21,7016.0
2025-08-22,6993.0
2025-08-25,7011.0
2025-08-26,6989.0
2025-08-27,6963.0
2025-08-28,6937.0
2025-08-29,6882.0
2025-09-01,6871.0
2025-09-02,6858.0
2025-09-03,6860.0
2025-09-04,6828.0
2025-09-05,6849.0
2025-09-08,6853.0
2025-09-09,6821.0
2025-09-10,6854.0
2025-09-11,6805.0
2025-09-12,6787.0
