symbol,direction,entry_date,exit_date,entry_price,exit_price,pnl_pct,bars
A0,short,2015-12-15,2016-03-01,3651.0,3527.0,0.03515735752764382,49
A0,short,2016-03-11,2016-04-15,3451.0,3422.0,0.008474576271186418,23
A0,long,2016-05-18,2016-07-07,3689.0,3733.0,0.01192735158579561,34
A0,short,2016-10-12,2016-10-24,3633.0,3805.0,-0.04520367936925096,8
A0,long,2016-11-07,2016-11-16,3832.0,3696.0,-0.035490605427975,7
A0,long,2016-11-24,2016-12-28,3816.0,4191.0,0.09827044025157239,24
A0,long,2017-02-03,2017-02-21,4315.0,4261.0,-0.012514484356894506,12
A0,short,2017-06-01,2017-06-07,3748.0,3847.0,-0.02573433844554196,4
A0,long,2017-07-12,2017-07-18,3906.0,3823.0,-0.021249359959037428,4
A0,short,2017-10-17,2017-11-23,3748.0,3679.0,0.01875509649361229,27
A0,short,2017-11-30,2017-12-13,3560.0,3622.0,-0.01711761457758143,9
A0,long,2018-03-19,2018-04-25,3714.0,3855.0,0.03796445880452337,25
A0,short,2018-06-08,2018-06-29,3567.0,3690.0,-0.033333333333333326,14
A0,short,2018-07-10,2018-08-01,3574.0,3628.0,-0.014884233737596508,16
A0,short,2019-03-19,2019-04-26,3381.0,3364.0,0.005053507728894235,26
A0,short,2019-07-17,2019-08-13,3376.0,3417.0,-0.011998829382499299,19
A0,short,2019-10-25,2019-11-13,3396.0,3407.0,-0.0032286469034340515,13
A0,short,2019-11-26,2019-12-05,3379.0,3876.0,-0.1282249742002064,7
A0,long,2020-01-09,2020-04-13,4029.0,4504.0,0.11789525936957057,60
A0,short,2020-09-29,2020-10-13,4376.0,4535.0,-0.03506063947078275,4
A0,long,2020-11-27,2020-12-16,5567.0,5207.0,-0.06466678641997481,13
A0,long,2020-12-24,2021-01-26,5690.0,5639.0,-0.00896309314586996,22
A0,long,2021-02-09,2021-03-17,5879.0,5831.0,-0.008164653852696047,21
A0,short,2021-06-24,2021-07-06,5636.0,5877.0,-0.04100731665815893,8
A0,long,2021-08-25,2021-09-01,5884.0,5711.0,-0.029401767505098597,5
A0,long,2021-09-06,2021-11-23,5840.0,6185.0,0.05907534246575352,49
A0,short,2021-12-24,2022-01-21,5888.0,6000.0,-0.01866666666666672,19
A0,long,2022-03-03,2022-03-14,6307.0,6140.0,-0.02647851593467576,7
A0,long,2022-03-17,2022-03-28,6282.0,6158.0,-0.019738936644380756,7
A0,long,2022-04-01,2022-04-14,6303.0,6191.0,-0.017769316198635532,7
A0,long,2022-06-02,2022-06-08,6351.0,6288.0,-0.009919697685403905,3
A0,short,2022-12-14,2023-01-12,5319.0,5277.0,0.007959067652075102,20
A0,short,2023-06-15,2023-06-26,4849.0,5089.0,-0.04716054234623701,5
A0,short,2024-01-05,2024-02-08,4828.0,4785.0,0.008986415882967558,24
A0,short,2024-02-23,2024-03-12,4647.0,4690.0,-0.009168443496801681,12
A0,short,2024-06-13,2024-06-26,4625.0,4643.0,-0.003876803790652583,9
A0,short,2024-08-14,2024-09-12,4513.0,4308.0,0.04758588672237707,21
A0,short,2024-09-19,2024-11-05,4170.0,3980.0,0.047738693467336724,28
A0,short,2024-11-15,2024-12-25,3859.0,3938.0,-0.020060944641950185,28
A0,short,2025-01-09,2025-01-14,3840.0,3962.0,-0.030792529025744586,3
A0,long,2025-02-24,2025-03-13,4138.0,4007.0,-0.031657805703238284,13
A0,short,2025-09-18,2025-10-13,3904.0,3967.0,-0.015881018401814995,11
A0,long,2025-11-14,2025-11-27,4215.0,4106.0,-0.025860023724792458,9
A0,long,2025-12-11,2025-12-18,4173.0,4041.0,-0.03163191948238675,5
A0,long,2026-01-29,2026-03-26,4436.0,4627.0,0.0430568079350766,34
A0,long,2026-04-10,2026-05-11,4889.0,4808.0,-0.016567805277152847,18
A0,long,2026-05-27,2026-06-01,4868.0,4710.0,-0.032456861133935866,3
AG0,short,2012-12-20,2013-01-17,6604.0,6580.0,0.0036474164133739606,17
AG0,short,2013-03-29,2013-07-24,5832.0,4063.0,0.43539256706866847,75
AG0,short,2013-11-01,2013-12-11,4391.0,4290.0,0.0235431235431236,28
AG0,short,2013-12-23,2014-01-06,4088.0,4191.0,-0.024576473395371057,10
AG0,short,2014-04-16,2014-05-14,4073.0,4138.0,-0.015708071532141155,18
AG0,short,2014-05-29,2014-06-17,4037.0,4118.0,-0.019669742593491968,12
AG0,long,2014-07-11,2014-07-28,4421.0,4296.0,-0.028274146120787158,11
AG0,short,2014-09-05,2014-11-26,4105.0,3462.0,0.1857307914500288,52
AG0,short,2015-12-03,2015-12-09,3206.0,3278.0,-0.021964612568639463,4
AG0,long,2016-03-08,2016-03-28,3450.0,3406.0,-0.012753623188405783,14
AG0,long,2016-11-29,2016-12-02,4179.0,4144.0,-0.008375209380234505,3
AG0,long,2016-12-06,2016-12-07,4172.0,4169.0,-0.0007190795781399917,1
AG0,short,2017-06-30,2017-07-31,4013.0,3916.0,0.024770173646578186,21
AG0,short,2017-10-27,2017-11-21,3832.0,3988.0,-0.03911735205616851,17
AG0,short,2018-03-21,2018-03-27,3638.0,3696.0,-0.015692640692640647,4
AG0,short,2018-03-30,2018-04-18,3618.0,3680.0,-0.016847826086956563,11
AG0,short,2018-05-02,2018-05-07,3626.0,3754.0,-0.03409696323921152,3
AG0,short,2018-08-14,2018-09-25,3638.0,3473.0,0.047509357903829486,29
AG0,long,2018-11-05,2018-11-13,3595.0,3499.0,-0.02670375521557722,6
AG0,long,2019-02-01,2019-02-28,3749.0,3674.0,-0.02000533475593491,14
AG0,short,2019-03-29,2019-05-10,3526.0,3591.0,-0.01810080757449184,25
AG0,long,2019-07-17,2019-09-18,3784.0,4415.0,0.16675475687103591,44
AG0,short,2019-11-06,2019-12-06,4249.0,4148.0,0.02434908389585333,22
AG0,long,2020-02-19,2020-03-03,4442.0,4071.0,-0.0835209365150833,9
AG0,long,2020-07-09,2020-08-25,4536.0,5857.0,0.29122574955908287,33
AG0,short,2020-11-24,2020-12-07,4899.0,5052.0,-0.030285035629453727,9
AG0,short,2021-03-22,2021-04-16,5311.0,5401.0,-0.01666358081836694,18
AG0,long,2021-06-01,2021-06-08,5893.0,5699.0,-0.03292041405056845,5
AG0,short,2021-07-19,2021-09-06,5316.0,5292.0,0.0045351473922903285,35
AG0,short,2021-09-15,2021-10-18,5057.0,4933.0,0.02513683356983587,16
AG0,short,2021-11-03,2021-11-10,4817.0,5005.0,-0.0375624375624376,5
AG0,short,2022-01-06,2022-01-21,4694.0,5081.0,-0.07616610903365484,11
AG0,long,2022-02-15,2022-03-31,4918.0,5011.0,0.018910126067507083,32
AG0,long,2022-04-13,2022-04-26,5208.0,4971.0,-0.04550691244239635,9
AG0,short,2022-06-15,2022-08-01,4647.0,4443.0,0.04591492234976369,33
AG0,long,2022-09-30,2022-10-19,4424.0,4388.0,-0.008137432188065064,8
AG0,long,2022-10-25,2023-01-09,4575.0,5252.0,0.14797814207650273,53
AG0,short,2023-02-27,2023-03-15,4870.0,5055.0,-0.03659742828882295,12
AG0,long,2023-09-15,2023-09-28,5922.0,5775.0,-0.024822695035460973,9
AG0,long,2023-11-06,2023-11-10,5856.0,5779.0,-0.013148907103825103,4
AG0,long,2023-12-22,2024-01-05,6090.0,5894.0,-0.03218390804597704,9
AG0,short,2024-02-06,2024-02-21,5824.0,5946.0,-0.020517995290951885,5
AG0,short,2024-02-29,2024-03-05,5874.0,6110.0,-0.038625204582651396,3
AG0,long,2024-05-16,2024-06-13,7581.0,7744.0,0.021501121224112962,19
AG0,long,2024-07-04,2024-07-23,8010.0,7536.0,-0.05917602996254678,13
AG0,long,2025-05-12,2025-05-16,8255.0,8101.0,-0.018655360387643816,4
AG0,long,2025-05-22,2025-08-04,8301.0,9039.0,0.08890495121069741,51
AG0,long,2025-08-26,2025-11-06,9354.0,11427.0,0.22161642078255284,46
AG0,long,2025-11-12,2026-02-05,12098.0,20255.0,0.6742436766407671,59
AL0,long,2005-05-09,2005-05-16,16820.0,16650.0,-0.01010701545778836,5
AL0,long,2005-11-25,2006-02-20,17680.0,20020.0,0.13235294117647056,56
AL0,short,2006-07-21,2006-08-14,18850.0,18920.0,-0.0036997885835095,16
AL0,short,2006-08-17,2006-08-30,18310.0,18950.0,-0.03377308707124016,9
AL0,long,2006-09-22,2006-09-28,20160.0,19490.0,-0.03323412698412698,4
AL0,long,2006-10-09,2006-11-02,19970.0,19640.0,-0.016524787180771106,17
AL0,long,2006-11-27,2006-12-25,20380.0,20140.0,-0.011776251226692791,20
AL0,long,2006-12-28,2007-01-08,20580.0,19350.0,-0.05976676384839652,4
AL0,short,2007-03-07,2007-04-10,19590.0,19940.0,-0.017552657973921804,24
AL0,short,2007-09-17,2007-09-26,19290.0,19350.0,-0.0031007751937984773,7
AL0,short,2007-10-09,2007-12-17,19180.0,18485.0,0.037598052474979715,49
AL0,short,2008-01-02,2008-01-08,18120.0,18320.0,-0.01091703056768556,4
AL0,short,2008-01-16,2008-01-24,18170.0,18670.0,-0.02678093197643283,6
AL0,short,2008-04-30,2008-05-20,18940.0,19280.0,-0.01763485477178428,14
AL0,short,2008-06-02,2008-06-19,18775.0,19115.0,-0.017787078210829144,13
AL0,short,2008-11-27,2008-12-26,12970.0,11150.0,0.1632286995515695,21
AL0,long,2009-05-08,2009-05-26,12950.0,12620.0,-0.025482625482625476,12
AL0,long,2009-06-03,2009-07-13,13080.0,13285.0,0.015672782874617708,28
AL0,long,2009-07-20,2009-08-28,13945.0,15035.0,0.0781642165650771,29
AL0,long,2009-11-16,2010-01-26,15385.0,17115.0,0.1124471888202796,50
AL0,short,2010-06-07,2010-06-28,14080.0,14915.0,-0.055983908816627515,13
AL0,long,2010-09-02,2010-11-18,15650.0,16385.0,0.04696485623003199,47
AL0,long,2011-02-09,2011-03-03,16995.0,16945.0,-0.0029420417769931984,16
AL0,long,2011-06-30,2011-08-09,17180.0,17265.0,0.004947613504074466,28
AL0,short,2011-09-19,2011-12-06,17105.0,16165.0,0.058150324775749995,50
AL0,short,2011-12-15,2012-01-06,15640.0,15900.0,-0.01635220125786163,14
AL0,long,2012-02-08,2012-02-16,16355.0,16125.0,-0.014062977682665845,6
AL0,long,2012-03-09,2012-03-26,16310.0,16235.0,-0.0045984058859595,11
AL0,short,2012-12-07,2012-12-12,15230.0,15380.0,-0.00975292587776333,3
AL0,short,2012-12-20,2012-12-31,15250.0,15365.0,-0.007484542792059901,7
AL0,short,2013-01-07,2013-02-01,15265.0,15205.0,0.003946070371588339,19
AL0,short,2013-02-19,2013-05-10,15090.0,14670.0,0.02862985685071573,53
AL0,short,2013-07-31,2013-08-13,14170.0,14425.0,-0.01767764298093588,9
AL0,short,2013-12-23,2014-04-04,13925.0,13155.0,0.058532877232991165,68
AL0,long,2014-06-26,2014-09-17,13590.0,14395.0,0.05923473142016178,58
AL0,short,2014-11-12,2015-01-29,13735.0,12830.0,0.0705378020265004,54
AL0,long,2015-04-27,2015-05-20,13360.0,13170.0,-0.014221556886227504,16
AL0,short,2015-07-01,2015-09-11,12500.0,12045.0,0.03777501037775011,50
AL0,short,2015-09-24,2015-12-04,11800.0,10270.0,0.14897760467380716,47
AL0,long,2016-02-04,2016-05-11,10900.0,12120.0,0.1119266055045871,62
AL0,long,2016-11-10,2016-12-01,14060.0,13355.0,-0.050142247510668536,15
AL0,short,2017-01-06,2017-01-12,12510.0,13280.0,-0.05798192771084343,4
AL0,long,2017-08-02,2017-10-09,14765.0,16465.0,0.11513714866237734,43
AL0,short,2018-03-12,2018-04-04,14065.0,14060.0,0.00035561877667134034,17
AL0,long,2018-05-17,2018-06-01,14885.0,14650.0,-0.01578770574403765,11
AL0,long,2018-06-07,2018-06-15,15085.0,14410.0,-0.04474643685780577,6
AL0,long,2018-08-22,2018-09-07,14655.0,14655.0,0.0,12
AL0,short,2018-10-30,2018-12-25,14085.0,13790.0,0.021392313270485852,40
AL0,short,2019-01-02,2019-01-25,13395.0,13520.0,-0.009245562130177465,17
AL0,short,2019-02-13,2019-02-20,13350.0,13505.0,-0.011477230655312809,5
AL0,long,2019-04-01,2019-05-31,13870.0,14155.0,0.020547945205479534,39
AL0,long,2019-09-09,2019-09-18,14420.0,14215.0,-0.014216366158113725,6
AL0,short,2019-11-18,2019-12-03,13795.0,13945.0,-0.010756543564001464,11
AL0,long,2020-01-17,2020-02-04,14280.0,13605.0,-0.047268907563025264,6
AL0,long,2020-07-06,2020-08-12,14125.0,14235.0,0.0077876106194689765,27
AL0,long,2020-08-21,2020-09-04,14710.0,14270.0,-0.029911624745071363,10
AL0,long,2020-09-18,2020-09-25,14640.0,14090.0,-0.037568306010928976,5
AL0,long,2020-11-04,2020-12-24,14750.0,15940.0,0.08067796610169498,36
AL0,long,2021-03-11,2021-03-25,17530.0,17060.0,-0.02681118083285794,10
AL0,long,2021-04-14,2021-05-25,17895.0,18370.0,0.026543727298127928,26
AL0,short,2021-06-18,2021-06-24,18380.0,18645.0,-0.014212925717350444,4
AL0,long,2021-07-26,2021-10-22,19550.0,21580.0,0.10383631713554986,57
AL0,long,2022-02-07,2022-03-11,22290.0,22035.0,-0.01144010767160164,24
AL0,long,2022-03-23,2022-04-07,23085.0,21815.0,-0.05501407840589123,9
AL0,short,2022-04-25,2022-05-27,20700.0,20775.0,-0.0036101083032491488,21
AL0,short,2022-06-14,2022-08-01,20005.0,18205.0,0.0988739357319417,34
AL0,long,2022-12-01,2022-12-14,19125.0,18800.0,-0.016993464052287632,9
AL0,long,2023-04-14,2023-04-28,18725.0,18470.0,-0.01361815754339124,10
AL0,short,2023-05-22,2023-06-09,18005.0,18425.0,-0.022795115332428728,14
AL0,long,2023-08-22,2023-10-11,18675.0,19110.0,0.02329317269076303,30
AL0,short,2024-02-02,2024-03-04,18810.0,19030.0,-0.011560693641618491,15
AL0,long,2024-05-20,2024-06-13,20945.0,20645.0,-0.01432322750059678,17
AL0,long,2024-11-07,2024-11-14,21450.0,20560.0,-0.041491841491841486,5
AL0,short,2025-01-06,2025-01-13,19565.0,20255.0,-0.03406566279930878,5
AL0,long,2025-03-10,2025-03-25,20895.0,20705.0,-0.009093084469968926,11
AL0,long,2025-07-22,2025-08-04,20900.0,20525.0,-0.01794258373205737,9
AL0,long,2025-08-12,2025-08-20,20735.0,20535.0,-0.00964552688690623,6
AL0,long,2025-08-27,2025-09-22,20810.0,20745.0,-0.0031234983181163134,18
AL0,long,2025-10-09,2025-11-24,21090.0,21380.0,0.013750592697961084,32
AL0,long,2025-12-02,2026-02-04,21910.0,23955.0,0.09333637608397982,44
AL0,long,2026-03-02,2026-03-23,24465.0,23555.0,-0.03719599427753939,15
AL0,long,2026-04-01,2026-04-29,24660.0,24615.0,-0.0018248175182481452,19
AL0,short,2026-06-05,2026-06-08,24300.0,24105.0,0.008089607965152457,1
AP0,long,2018-04-23,2018-06-12,7502.0,9135.0,0.2176752865902427,34
AP0,long,2018-06-15,2018-10-08,9941.0,11673.0,0.174227944874761,74
AP0,long,2019-03-07,2019-04-17,11348.0,8101.0,-0.2861297144871343,28
AP0,long,2019-11-20,2019-11-29,8204.0,8055.0,-0.018161872257435374,7
AP0,long,2019-12-02,2019-12-20,8221.0,8096.0,-0.015204962899890484,14
AP0,short,2020-02-03,2020-02-24,6874.0,7277.0,-0.05537996427099079,15
AP0,short,2020-03-03,2020-04-09,6823.0,6740.0,0.012314540059347179,26
AP0,short,2020-07-13,2020-09-10,7779.0,7121.0,0.09240275242241269,43
AP0,short,2021-01-06,2021-02-23,6339.0,6264.0,0.011973180076628287,29
AP0,short,2021-03-01,2021-03-26,5712.0,5880.0,-0.02857142857142858,19
AP0,long,2021-12-17,2022-01-06,8355.0,8203.0,-0.018192698982645084,13
AP0,long,2022-01-10,2022-03-16,8630.0,9232.0,0.06975666280417148,42
AP0,long,2022-03-28,2022-04-01,9869.0,8666.0,-0.1218968487182085,4
AP0,short,2022-07-11,2022-07-22,8569.0,8907.0,-0.03794768159874251,9
AP0,short,2022-08-02,2022-08-17,8631.0,9086.0,-0.05007704160246529,11
AP0,long,2023-02-20,2023-03-15,8948.0,8923.0,-0.0027939204291461683,17
AP0,long,2023-08-22,2023-09-04,8919.0,8817.0,-0.011436259670366655,9
AP0,long,2023-09-07,2023-10-20,9180.0,9250.0,0.007625272331154731,25
AP0,short,2024-02-01,2024-02-21,8097.0,8378.0,-0.03354022439723081,8
AP0,short,2024-04-24,2024-05-28,7571.0,7532.0,0.005177907594264397,20
AP0,short,2024-06-03,2024-07-12,7189.0,6979.0,0.030090270812437314,28
AP0,short,2024-07-30,2024-08-09,6753.0,7003.0,-0.03569898614879341,8
AP0,short,2024-08-28,2024-09-20,6858.0,7036.0,-0.025298465036952766,15
AP0,long,2024-12-04,2024-12-19,8029.0,7309.0,-0.08967492838460578,11
AP0,long,2025-03-10,2025-05-12,7378.0,7837.0,0.062211981566820285,41
AP0,short,2025-06-09,2025-06-24,7486.0,7674.0,-0.024498305968204348,11
AP0,long,2025-08-08,2025-12-11,8077.0,9505.0,0.17679831620651232,83
AP0,long,2026-02-12,2026-03-25,9739.0,9978.0,0.024540507238936193,23
AU0,short,2008-06-02,2008-06-30,196.35,205.71,-0.04550094793641546,20
AU0,short,2008-09-10,2008-09-22,173.21,191.7,-0.09645279081898794,8
AU0,long,2009-02-02,2009-03-05,198.46,202.5,0.020356746951526672,23
AU0,long,2009-03-23,2009-04-01,211.43,202.13,-0.04398618928250486,7
AU0,long,2009-08-31,2009-09-29,209.29,217.77,0.0405179416121173,21
AU0,long,2009-10-12,2009-12-11,230.88,250.7,0.08584546084546085,44
AU0,long,2010-03-18,2010-03-24,248.53,243.9,-0.018629541705226682,4
AU0,long,2010-04-26,2010-05-24,255.41,262.25,0.02678047061587252,20
AU0,long,2010-06-08,2010-07-05,272.9,264.26,-0.031659948699157114,17
AU0,long,2010-09-16,2010-11-18,275.95,292.99,0.06175031708642886,38
AU0,long,2010-12-30,2011-01-07,308.37,297.01,-0.03683886240555179,5
AU0,long,2011-03-24,2011-03-30,303.3,300.35,-0.009726343554236738,4
AU0,long,2011-04-06,2011-05-10,306.13,312.09,0.019468853101623385,23
AU0,long,2011-05-25,2011-06-28,317.23,312.16,-0.015982095009929642,23
AU0,long,2011-09-06,2011-09-15,395.25,375.54,-0.049867172675521765,6
AU0,short,2011-12-06,2012-01-12,352.75,336.98,0.046798029556650134,25
AU0,long,2012-02-23,2012-03-05,362.47,348.82,-0.0376582889618452,7
AU0,short,2012-04-05,2012-05-02,333.06,338.15,-0.015052491497855924,17
AU0,short,2012-05-09,2012-06-06,325.98,336.4,-0.03097502972651589,20
AU0,long,2012-08-20,2012-10-12,335.13,359.95,0.07406081222212269,34
AU0,short,2013-01-29,2013-03-20,339.07,326.88,0.03729197258932948,31
AU0,short,2013-04-03,2013-07-15,316.24,258.85,0.22171141587792143,65
AU0,short,2013-11-07,2014-01-06,260.5,246.6,0.056366585563665916,41
AU0,long,2014-03-13,2014-03-26,270.15,259.3,-0.040162872478252676,9
AU0,short,2014-08-19,2014-10-20,258.15,245.8,0.0502441008950365,38
AU0,short,2014-10-30,2014-11-19,238.1,236.8,0.005489864864864691,14
AU0,long,2015-01-06,2015-02-11,244.45,250.8,0.025976682348128444,26
AU0,short,2015-04-23,2015-04-30,237.4,241.2,-0.015754560530679917,5
AU0,short,2015-05-05,2015-05-12,238.5,240.6,-0.00872817955112215,5
AU0,short,2015-06-24,2015-08-13,238.6,234.25,0.01856990394877256,36
AU0,long,2015-09-22,2015-10-01,234.45,231.9,-0.010876519513755567,7
AU0,long,2015-10-09,2015-11-03,235.05,232.55,-0.010636034886194468,17
AU0,short,2015-12-03,2015-12-09,220.0,226.3,-0.027839151568714193,4
AU0,long,2016-04-13,2016-04-18,260.4,257.35,-0.011712749615975238,3
AU0,long,2016-04-20,2016-05-23,260.65,265.45,0.018415499712257866,22
AU0,short,2016-09-19,2016-09-26,284.55,288.1,-0.012322110378340856,5
AU0,short,2016-09-29,2016-11-01,284.75,280.25,0.01605709188224802,18
AU0,short,2016-12-16,2016-12-30,265.35,271.35,-0.02211166390270869,10
AU0,long,2017-02-06,2017-03-07,274.3,276.4,0.007655851257746926,21
AU0,long,2017-03-21,2017-04-28,277.35,283.2,0.02109248242293127,26
AU0,short,2018-02-28,2018-03-26,272.05,276.15,-0.014847003440159212,18
AU0,short,2018-06-08,2018-07-04,272.1,272.65,-0.0020172382174947767,17
AU0,short,2018-08-02,2018-09-13,270.75,268.1,0.009884371503170453,30
AU0,short,2018-09-28,2018-10-10,264.9,267.9,-0.011198208286674172,3
AU0,long,2018-11-22,2019-01-15,279.65,284.3,0.016627927766851514,36
AU0,long,2019-01-31,2019-03-04,287.85,281.8,-0.021017891262810506,17
AU0,long,2019-07-03,2019-09-10,321.1,344.85,0.07396449704142016,49
AU0,short,2019-11-06,2019-12-05,336.55,338.75,-0.006494464944649447,21
AU0,long,2020-02-03,2020-03-16,359.3,347.18,-0.03373225716671302,30
AU0,long,2020-05-15,2020-06-08,390.16,386.28,-0.009944638097191039,16
AU0,long,2020-06-24,2020-08-14,400.06,420.3,0.05059241113832935,35
AU0,short,2020-10-30,2020-11-06,397.1,408.3,-0.02743081067842268,5
AU0,short,2020-11-11,2020-12-17,395.64,390.5,0.013162612035851451,26
AU0,long,2021-05-06,2021-06-07,376.28,385.32,0.024024662485383264,22
AU0,short,2021-11-04,2021-11-09,366.58,377.46,-0.028824246277751264,3
AU0,long,2022-01-12,2022-02-07,373.92,372.14,-0.004760376551134038,13
AU0,long,2022-02-10,2022-03-17,377.4,395.44,0.04780074191838901,25
AU0,long,2022-04-13,2022-05-17,403.7,397.98,-0.014168937329700149,21
AU0,short,2022-06-15,2022-08-01,394.46,385.8,0.02244686365992732,33
AU0,long,2022-08-26,2022-08-31,391.28,386.92,-0.011142915559190225,3
AU0,long,2022-10-25,2022-12-08,393.82,402.44,0.021888172261439243,32
AU0,long,2022-12-22,2023-02-08,409.86,412.7,0.006929195334992366,28
AU0,long,2023-04-06,2023-05-23,447.18,447.62,0.000983943825752398,30
AU0,long,2023-07-06,2023-08-07,451.66,455.64,0.008811938183589385,22
AU0,long,2023-08-24,2023-10-09,460.04,454.8,-0.01139031388574907,26
AU0,long,2023-11-29,2023-12-13,475.46,469.02,-0.013544777688974885,10
AU0,long,2023-12-18,2024-01-19,474.9,480.36,0.011497157296272986,23
AU0,long,2024-02-01,2024-02-21,482.84,480.42,-0.005012012260790288,8
AU0,long,2024-03-01,2024-05-06,483.8,548.32,0.13336089293096332,41
AU0,long,2024-05-20,2024-05-28,578.84,555.96,-0.03952733052311519,6
AU0,long,2024-08-02,2024-08-07,574.04,556.06,-0.03132185910389518,3
AU0,long,2024-08-14,2024-11-11,568.22,615.78,0.08369997536165563,56
AU0,long,2024-11-25,2024-12-19,619.16,613.52,-0.009109115575941629,18
AU0,long,2025-01-03,2025-03-04,629.22,678.38,0.07812847652649313,36
AU0,long,2025-03-17,2025-05-14,697.64,761.72,0.09185253139154881,38
AU0,long,2025-06-05,2025-06-26,783.72,775.28,-0.010769152248252034,15
AU0,long,2025-11-14,2026-03-17,956.12,1119.16,0.1705225285529013,79
AU0,short,2026-05-15,2026-06-08,1004.38,942.2,0.06599448100191041,16
BU0,short,2014-04-02,2014-04-16,4142.0,4192.0,-0.011927480916030575,9
BU0,short,2014-05-01,2014-05-21,4068.0,4298.0,-0.05351326198231732,13
BU0,long,2014-08-05,2014-08-08,4284.0,4260.0,-0.0056022408963585235,3
BU0,short,2015-01-12,2015-02-16,3082.0,2966.0,0.03910991233985173,25
BU0,short,2015-06-15,2015-08-11,2988.0,2554.0,0.16992952231793268,40
BU0,short,2015-08-21,2015-09-14,2354.0,2498.0,-0.05764611689351484,15
BU0,short,2015-09-29,2015-10-13,2328.0,2418.0,-0.037220843672456594,6
BU0,short,2015-10-21,2015-12-24,2284.0,1908.0,0.1970649895178198,46
BU0,short,2016-01-12,2016-02-23,1696.0,1732.0,-0.020785219399538146,25
BU0,long,2016-07-15,2016-07-20,2074.0,1990.0,-0.04050144648023146,3
BU0,short,2016-09-12,2016-10-24,1824.0,1832.0,-0.004366812227074246,23
BU0,long,2016-12-29,2017-01-23,2752.0,2590.0,-0.05886627906976749,17
BU0,long,2017-02-10,2017-03-08,2808.0,2788.0,-0.007122507122507171,18
BU0,short,2017-04-12,2017-05-02,2548.0,2634.0,-0.03264996203492787,13
BU0,short,2017-05-08,2017-05-17,2456.0,2542.0,-0.03383162863886702,7
BU0,short,2017-05-31,2017-07-03,2342.0,2366.0,-0.010143702451394732,23
BU0,long,2017-08-25,2017-09-06,2756.0,2608.0,-0.053701015965166854,8
BU0,short,2017-09-28,2017-10-27,2434.0,2482.0,-0.019339242546333568,16
BU0,long,2017-11-21,2017-12-11,2696.0,2638.0,-0.021513353115726996,14
BU0,long,2018-01-03,2018-02-08,2662.0,2766.0,0.039068369646882095,26
BU0,long,2018-04-12,2018-04-27,2842.0,2784.0,-0.020408163265306145,11
BU0,long,2018-05-03,2018-06-15,2984.0,3164.0,0.0603217158176943,31
BU0,long,2018-07-02,2018-08-20,3184.0,3286.0,0.03203517587939708,35
BU0,long,2018-08-29,2018-10-22,3366.0,3660.0,0.08734402852049916,32
BU0,long,2019-03-01,2019-05-10,3436.0,3512.0,0.022118742724097862,45
BU0,short,2019-08-29,2019-09-18,3040.0,3178.0,-0.04342353681560729,13
BU0,short,2019-11-12,2019-11-25,2892.0,3038.0,-0.04805793285055959,9
BU0,short,2019-12-05,2019-12-11,2898.0,3024.0,-0.04166666666666663,4
BU0,long,2020-07-02,2020-08-05,2774.0,2806.0,0.011535688536409516,24
BU0,short,2020-09-04,2020-10-19,2586.0,2436.0,0.061576354679802936,25
BU0,short,2020-10-30,2020-11-25,2220.0,2452.0,-0.09461663947797716,18
BU0,long,2021-01-15,2021-03-18,2726.0,3042.0,0.1159207630227439,39
BU0,long,2021-06-01,2021-07-16,3278.0,3224.0,-0.016473459426479597,32
BU0,long,2021-09-24,2021-10-20,3254.0,3080.0,-0.053472649047326404,13
BU0,short,2021-11-19,2021-12-20,3038.0,3072.0,-0.01106770833333337,21
BU0,long,2022-03-04,2022-03-17,3716.0,3569.0,-0.0395586652314317,9
BU0,long,2022-03-25,2022-04-11,4025.0,3712.0,-0.07776397515527955,9
BU0,long,2022-04-19,2022-06-21,3957.0,4494.0,0.1357088703563305,41
BU0,short,2022-08-18,2022-09-30,4122.0,3937.0,0.04699009398018794,30
BU0,short,2022-11-15,2022-12-19,3656.0,3580.0,0.02122905027932953,24
BU0,long,2023-01-19,2023-02-14,3877.0,3811.0,-0.017023471756512754,13
BU0,long,2023-03-03,2023-03-17,3936.0,3615.0,-0.08155487804878048,10
BU0,short,2023-06-13,2023-07-11,3645.0,3714.0,-0.018578352180936952,18
BU0,long,2023-08-18,2023-08-28,3800.0,3725.0,-0.019736842105263164,6
BU0,long,2023-09-04,2023-10-11,3802.0,3780.0,-0.005786428195686533,21
BU0,long,2024-01-02,2024-01-09,3740.0,3626.0,-0.030481283422459926,5
BU0,long,2024-01-18,2024-02-06,3731.0,3696.0,-0.009380863039399667,13
BU0,short,2024-05-24,2024-06-21,3671.0,3605.0,0.0183079056865465,19
BU0,short,2024-08-06,2024-10-09,3568.0,3315.0,0.0763197586726998,39
BU0,long,2024-11-19,2025-02-26,3340.0,3708.0,0.1101796407185629,64
BU0,long,2025-06-12,2025-06-30,3527.0,3564.0,0.010490501842925992,12
BU0,long,2025-07-18,2025-08-06,3655.0,3529.0,-0.03447332421340632,13
BU0,short,2025-11-06,2025-12-24,3109.0,2996.0,0.037716955941254904,34
BU0,long,2026-03-02,2026-04-10,3555.0,4101.0,0.15358649789029544,28
BU0,long,2026-04-28,2026-05-26,4388.0,4156.0,-0.05287146763901551,17
